account_id,segment,effective_date,trigger_reason
ACC-005501,SMB,2024-12-22,initial_default
ACC-005502,SMB,2023-06-10,initial_default
ACC-005503,SMB,2025-01-27,initial_default
ACC-005504,SMB,2025-04-10,initial_default
ACC-005505,SMB,2024-08-26,initial_default
ACC-005506,SMB,2025-03-12,initial_default
ACC-005507,SMB,2020-05-09,initial_default
ACC-005508,SMB,2025-10-01,initial_default
ACC-005509,SMB,2022-07-03,initial_default
ACC-005510,SMB,2025-06-15,initial_default
ACC-005511,SMB,2024-08-24,initial_default
ACC-005512,SMB,2023-02-21,initial_default
ACC-005512,Commercial,2023-12-01,usage_threshold
ACC-005513,SMB,2023-11-24,initial_default
ACC-005514,SMB,2025-04-06,initial_default
ACC-005515,SMB,2022-03-09,initial_default
ACC-005515,Commercial,2023-04-01,firmographic_rescore
ACC-005516,SMB,2022-01-30,initial_default
ACC-005517,SMB,2023-10-11,initial_default
ACC-005518,SMB,2025-08-13,initial_default
ACC-005519,SMB,2024-08-19,initial_default
ACC-005520,SMB,2025-10-23,initial_default
ACC-005521,SMB,2025-04-23,initial_default
ACC-005522,SMB,2021-09-14,initial_default
ACC-005523,SMB,2020-08-03,initial_default
ACC-005524,SMB,2024-11-02,initial_default
ACC-005524,Commercial,2025-08-01,usage_threshold
ACC-005525,SMB,2025-06-22,initial_default
ACC-005525,Commercial,2025-12-01,firmographic_rescore
ACC-005526,SMB,2025-05-16,initial_default
ACC-005527,SMB,2021-01-22,initial_default
ACC-005528,SMB,2022-09-25,initial_default
ACC-005529,SMB,2025-12-28,initial_default
ACC-005530,SMB,2024-05-18,initial_default
ACC-005531,SMB,2024-11-15,initial_default
ACC-005532,SMB,2025-12-22,initial_default
ACC-005533,SMB,2023-01-02,initial_default
ACC-005534,SMB,2023-12-21,initial_default
ACC-005535,SMB,2022-01-18,initial_default
ACC-005535,Commercial,2024-02-01,firmographic_rescore
ACC-005536,SMB,2024-09-03,initial_default
ACC-005537,SMB,2025-03-02,initial_default
ACC-005538,SMB,2021-03-23,initial_default
ACC-005539,SMB,2023-02-13,initial_default
ACC-005539,Commercial,2023-11-01,usage_threshold
ACC-005540,SMB,2023-05-02,initial_default
ACC-005541,SMB,2024-03-28,initial_default
ACC-005542,SMB,2025-04-24,initial_default
ACC-005543,SMB,2020-05-07,initial_default
ACC-005544,SMB,2024-07-07,initial_default
ACC-005545,SMB,2023-05-08,initial_default
ACC-005546,SMB,2023-03-03,initial_default
ACC-005547,SMB,2025-05-24,initial_default
ACC-005548,SMB,2025-12-11,initial_default
ACC-005549,SMB,2025-02-26,initial_default
ACC-005550,SMB,2023-03-20,initial_default
ACC-005551,SMB,2023-05-14,initial_default
ACC-005552,SMB,2024-01-15,initial_default
ACC-005553,SMB,2025-05-07,initial_default
ACC-005554,SMB,2022-10-13,initial_default
ACC-005555,SMB,2022-06-23,initial_default
ACC-005556,SMB,2025-09-07,initial_default
ACC-005557,SMB,2025-08-27,initial_default
ACC-005558,SMB,2022-11-01,initial_default
ACC-005558,Commercial,2024-08-01,firmographic_rescore
ACC-005558,Enterprise,2025-11-01,firmographic_rescore
ACC-005559,SMB,2022-08-25,initial_default
ACC-005560,SMB,2024-08-21,initial_default
ACC-005561,SMB,2023-08-17,initial_default
ACC-005562,SMB,2024-08-19,initial_default
ACC-005563,SMB,2023-07-08,initial_default
ACC-005564,SMB,2025-10-14,initial_default
ACC-005565,SMB,2023-10-14,initial_default
ACC-005566,SMB,2021-08-08,initial_default
ACC-005567,SMB,2023-10-03,initial_default
ACC-005568,SMB,2024-10-10,initial_default
ACC-005569,SMB,2022-01-26,initial_default
ACC-005570,SMB,2020-08-30,initial_default
ACC-005571,SMB,2024-10-13,initial_default
ACC-005572,SMB,2024-05-28,initial_default
ACC-005573,SMB,2025-03-19,initial_default
ACC-005574,SMB,2025-05-25,initial_default
ACC-005575,SMB,2025-07-10,initial_default
ACC-005575,Commercial,2025-10-01,usage_threshold
ACC-005576,SMB,2023-11-09,initial_default
ACC-005577,SMB,2025-11-04,initial_default
ACC-005578,SMB,2023-04-27,initial_default
ACC-005579,SMB,2025-06-23,initial_default
ACC-005580,SMB,2024-10-01,initial_default
ACC-005581,SMB,2020-03-06,initial_default
ACC-005582,SMB,2024-01-21,initial_default
ACC-005582,Commercial,2024-04-01,usage_threshold
ACC-005583,SMB,2022-07-26,initial_default
ACC-005584,SMB,2025-10-19,initial_default
ACC-005585,SMB,2023-10-17,initial_default
ACC-005586,SMB,2024-11-21,initial_default
ACC-005587,SMB,2024-12-22,initial_default
ACC-005588,SMB,2024-09-03,initial_default
ACC-005589,SMB,2023-06-04,initial_default
ACC-005590,SMB,2025-06-10,initial_default
ACC-005591,SMB,2021-07-17,initial_default
ACC-005592,SMB,2024-03-20,initial_default
ACC-005593,SMB,2024-08-14,initial_default
ACC-005593,Commercial,2024-11-01,usage_threshold
ACC-005594,SMB,2025-10-25,initial_default
ACC-005595,SMB,2022-05-19,initial_default
ACC-005596,SMB,2025-03-26,initial_default
ACC-005597,SMB,2023-10-22,initial_default
ACC-005598,SMB,2024-08-25,initial_default
ACC-005599,SMB,2024-09-13,initial_default
ACC-005600,SMB,2025-12-15,initial_default
ACC-005601,SMB,2020-06-07,initial_default
ACC-005602,SMB,2024-07-19,initial_default
ACC-005603,SMB,2024-05-12,initial_default
ACC-005604,SMB,2025-06-14,initial_default
ACC-005605,SMB,2023-11-13,initial_default
ACC-005606,SMB,2023-08-20,initial_default
ACC-005607,SMB,2025-03-25,initial_default
ACC-005608,SMB,2022-08-14,initial_default
ACC-005609,SMB,2021-09-18,initial_default
ACC-005610,SMB,2025-06-26,initial_default
ACC-005611,SMB,2023-09-19,initial_default
ACC-005611,Commercial,2024-06-01,firmographic_rescore
ACC-005612,SMB,2025-03-23,initial_default
ACC-005612,Commercial,2025-07-01,usage_threshold
ACC-005613,SMB,2025-01-22,initial_default
ACC-005614,SMB,2022-07-16,initial_default
ACC-005615,SMB,2025-02-06,initial_default
ACC-005616,SMB,2020-08-12,initial_default
ACC-005617,SMB,2023-05-25,initial_default
ACC-005617,Commercial,2023-11-01,usage_threshold
ACC-005618,SMB,2025-04-21,initial_default
ACC-005619,SMB,2025-09-25,initial_default
ACC-005620,SMB,2023-02-26,initial_default
ACC-005621,SMB,2024-11-24,initial_default
ACC-005622,SMB,2025-07-16,initial_default
ACC-005623,SMB,2020-03-12,initial_default
ACC-005623,Commercial,2023-01-01,firmographic_rescore
ACC-005623,Enterprise,2023-09-01,firmographic_rescore
ACC-005624,SMB,2024-01-01,initial_default
ACC-005625,SMB,2025-12-23,initial_default
ACC-005626,SMB,2024-01-16,initial_default
ACC-005627,SMB,2020-10-17,initial_default
ACC-005628,SMB,2025-10-17,initial_default
ACC-005629,SMB,2025-01-03,initial_default
ACC-005630,SMB,2021-07-16,initial_default
ACC-005631,SMB,2023-02-21,initial_default
ACC-005631,Commercial,2024-05-01,usage_threshold
ACC-005632,SMB,2025-08-24,initial_default
ACC-005633,SMB,2025-07-17,initial_default
ACC-005634,SMB,2025-12-15,initial_default
ACC-005635,SMB,2023-10-01,initial_default
ACC-005636,SMB,2024-04-03,initial_default
ACC-005637,SMB,2025-05-08,initial_default
ACC-005637,Commercial,2025-11-01,usage_threshold
ACC-005638,SMB,2022-07-10,initial_default
ACC-005639,SMB,2024-07-18,initial_default
ACC-005640,SMB,2025-03-20,initial_default
ACC-005641,SMB,2025-10-02,initial_default
ACC-005642,SMB,2022-10-08,initial_default
ACC-005643,SMB,2023-09-01,initial_default
ACC-005644,SMB,2025-12-17,initial_default
ACC-005645,SMB,2024-04-23,initial_default
ACC-005646,SMB,2020-03-21,initial_default
ACC-005647,SMB,2025-10-12,initial_default
ACC-005648,SMB,2022-06-07,initial_default
ACC-005648,Commercial,2024-03-01,usage_threshold
ACC-005649,SMB,2025-02-03,initial_default
ACC-005650,SMB,2025-06-17,initial_default
ACC-005651,SMB,2025-05-09,initial_default
ACC-005652,SMB,2024-07-07,initial_default
ACC-005653,SMB,2025-10-26,initial_default
ACC-005654,SMB,2025-07-21,initial_default
ACC-005655,SMB,2025-04-16,initial_default
ACC-005656,SMB,2022-10-20,initial_default
ACC-005657,SMB,2025-05-13,initial_default
ACC-005658,SMB,2021-06-10,initial_default
ACC-005659,SMB,2024-05-27,initial_default
ACC-005660,SMB,2021-04-09,initial_default
ACC-005661,SMB,2024-12-18,initial_default
ACC-005662,SMB,2022-05-25,initial_default
ACC-005663,SMB,2024-06-14,initial_default
ACC-005664,SMB,2020-04-05,initial_default
ACC-005665,SMB,2021-07-05,initial_default
ACC-005666,SMB,2022-10-13,initial_default
ACC-005667,SMB,2023-11-03,initial_default
ACC-005668,SMB,2024-11-14,initial_default
ACC-005669,SMB,2024-02-03,initial_default
ACC-005670,SMB,2023-08-16,initial_default
ACC-005671,SMB,2023-09-17,initial_default
ACC-005672,SMB,2023-09-19,initial_default
ACC-005673,SMB,2024-01-17,initial_default
ACC-005674,SMB,2025-07-01,initial_default
ACC-005674,Commercial,2025-10-01,usage_threshold
ACC-005675,SMB,2020-08-07,initial_default
ACC-005676,SMB,2025-02-22,initial_default
ACC-005677,SMB,2024-03-06,initial_default
ACC-005678,SMB,2024-09-07,initial_default
ACC-005679,SMB,2024-11-27,initial_default
ACC-005680,SMB,2025-03-19,initial_default
ACC-005681,SMB,2024-10-03,initial_default
ACC-005682,SMB,2024-11-15,initial_default
ACC-005683,SMB,2025-04-09,initial_default
ACC-005684,SMB,2025-10-10,initial_default
ACC-005685,SMB,2025-09-05,initial_default
ACC-005686,SMB,2023-12-18,initial_default
ACC-005687,SMB,2023-02-24,initial_default
ACC-005688,SMB,2024-04-25,initial_default
ACC-005689,SMB,2024-11-09,initial_default
ACC-005689,Commercial,2025-12-01,firmographic_rescore
ACC-005690,SMB,2025-05-01,initial_default
ACC-005691,SMB,2020-10-12,initial_default
ACC-005692,SMB,2025-11-20,initial_default
ACC-005693,SMB,2024-10-15,initial_default
ACC-005694,SMB,2025-10-09,initial_default
ACC-005695,SMB,2024-10-27,initial_default
ACC-005696,SMB,2023-01-13,initial_default
ACC-005697,SMB,2025-07-19,initial_default
ACC-005698,SMB,2020-04-08,initial_default
ACC-005699,SMB,2024-07-11,initial_default
ACC-005700,SMB,2024-01-11,initial_default
ACC-005701,SMB,2025-10-22,initial_default
ACC-005702,SMB,2025-01-03,initial_default
ACC-005703,SMB,2025-05-23,initial_default
ACC-005704,SMB,2023-11-04,initial_default
ACC-005705,SMB,2023-11-03,initial_default
ACC-005706,SMB,2024-09-13,initial_default
ACC-005706,Commercial,2025-03-01,usage_threshold
ACC-005707,SMB,2025-10-02,initial_default
ACC-005708,SMB,2022-06-20,initial_default
ACC-005709,SMB,2023-02-20,initial_default
ACC-005710,SMB,2025-10-11,initial_default
ACC-005711,SMB,2025-12-03,initial_default
ACC-005712,SMB,2021-01-09,initial_default
ACC-005713,SMB,2024-10-10,initial_default
ACC-005714,SMB,2025-07-18,initial_default
ACC-005715,SMB,2022-11-12,initial_default
ACC-005716,SMB,2025-12-01,initial_default
ACC-005717,SMB,2025-03-06,initial_default
ACC-005718,SMB,2025-09-22,initial_default
ACC-005719,SMB,2025-11-01,initial_default
ACC-005720,SMB,2025-07-07,initial_default
ACC-005721,SMB,2024-06-24,initial_default
ACC-005722,SMB,2021-03-26,initial_default
ACC-005723,SMB,2025-01-12,initial_default
ACC-005724,SMB,2025-12-17,initial_default
ACC-005725,SMB,2025-10-11,initial_default
ACC-005726,SMB,2025-10-03,initial_default
ACC-005727,SMB,2022-11-15,initial_default
ACC-005728,SMB,2025-01-25,initial_default
ACC-005728,Commercial,2025-11-01,usage_threshold
ACC-005729,SMB,2025-10-14,initial_default
ACC-005730,SMB,2023-08-02,initial_default
ACC-005731,SMB,2022-01-22,initial_default
ACC-005731,Commercial,2022-08-01,usage_threshold
ACC-005732,SMB,2024-11-21,initial_default
ACC-005733,SMB,2024-07-12,initial_default
ACC-005733,Commercial,2025-10-01,usage_threshold
ACC-005734,SMB,2024-05-21,initial_default
ACC-005734,Commercial,2024-11-01,usage_threshold
ACC-005735,SMB,2024-08-22,initial_default
ACC-005736,SMB,2022-02-26,initial_default
ACC-005737,SMB,2025-06-03,initial_default
ACC-005738,SMB,2024-09-18,initial_default
ACC-005739,SMB,2025-03-04,initial_default
ACC-005740,SMB,2020-05-31,initial_default
ACC-005741,SMB,2022-07-01,initial_default
ACC-005742,SMB,2024-12-04,initial_default
ACC-005743,SMB,2024-08-11,initial_default
ACC-005744,SMB,2021-10-05,initial_default
ACC-005745,SMB,2025-07-04,initial_default
ACC-005746,SMB,2024-12-23,initial_default
ACC-005747,SMB,2025-09-28,initial_default
ACC-005748,SMB,2021-04-11,initial_default
ACC-005748,Commercial,2021-07-01,usage_threshold
ACC-005749,SMB,2023-04-28,initial_default
ACC-005750,SMB,2024-09-20,initial_default
ACC-005751,SMB,2023-03-10,initial_default
ACC-005752,SMB,2024-03-22,initial_default
ACC-005753,SMB,2025-03-05,initial_default
ACC-005754,SMB,2025-05-27,initial_default
ACC-005754,Commercial,2025-11-01,firmographic_rescore
ACC-005755,SMB,2020-01-31,initial_default
ACC-005756,SMB,2022-12-02,initial_default
ACC-005757,SMB,2021-01-15,initial_default
ACC-005758,SMB,2025-08-20,initial_default
ACC-005759,SMB,2022-06-10,initial_default
ACC-005760,SMB,2023-08-11,initial_default
ACC-005761,SMB,2024-04-03,initial_default
ACC-005762,SMB,2025-10-18,initial_default
ACC-005763,SMB,2023-09-25,initial_default
ACC-005763,Commercial,2024-04-01,usage_threshold
ACC-005764,SMB,2025-03-07,initial_default
ACC-005765,SMB,2023-03-24,initial_default
ACC-005766,SMB,2021-02-10,initial_default
ACC-005767,SMB,2025-01-09,initial_default
ACC-005768,SMB,2025-03-09,initial_default
ACC-005769,SMB,2022-01-29,initial_default
ACC-005770,SMB,2024-11-18,initial_default
ACC-005770,Commercial,2025-02-01,usage_threshold
ACC-005771,SMB,2024-03-17,initial_default
ACC-005772,SMB,2025-11-01,initial_default
ACC-005773,SMB,2022-02-22,initial_default
ACC-005774,SMB,2021-09-17,initial_default
ACC-005775,SMB,2021-12-05,initial_default
ACC-005775,Commercial,2024-01-01,usage_threshold
ACC-005776,SMB,2022-12-24,initial_default
ACC-005777,SMB,2025-12-15,initial_default
ACC-005778,SMB,2025-11-23,initial_default
ACC-005779,SMB,2021-11-01,initial_default
ACC-005780,SMB,2024-07-08,initial_default
ACC-005781,SMB,2025-03-25,initial_default
ACC-005782,SMB,2024-08-20,initial_default
ACC-005783,SMB,2023-04-15,initial_default
ACC-005784,SMB,2025-05-28,initial_default
ACC-005785,SMB,2025-08-02,initial_default
ACC-005786,SMB,2025-04-15,initial_default
ACC-005787,SMB,2024-04-01,initial_default
ACC-005788,SMB,2024-05-07,initial_default
ACC-005789,SMB,2023-03-09,initial_default
ACC-005790,SMB,2025-02-19,initial_default
ACC-005791,SMB,2025-12-17,initial_default
ACC-005792,SMB,2025-03-06,initial_default
ACC-005793,SMB,2025-05-16,initial_default
ACC-005794,SMB,2025-03-24,initial_default
ACC-005795,SMB,2025-04-06,initial_default
ACC-005796,SMB,2022-03-04,initial_default
ACC-005797,SMB,2024-03-18,initial_default
ACC-005798,SMB,2024-12-28,initial_default
ACC-005799,SMB,2022-08-04,initial_default
ACC-005800,SMB,2020-02-11,initial_default
ACC-005801,SMB,2023-12-24,initial_default
ACC-005802,SMB,2020-06-05,initial_default
ACC-005803,SMB,2024-06-15,initial_default
ACC-005804,SMB,2022-05-14,initial_default
ACC-005805,SMB,2025-11-04,initial_default
ACC-005806,SMB,2024-11-07,initial_default
ACC-005807,SMB,2024-04-11,initial_default
ACC-005808,SMB,2025-12-16,initial_default
ACC-005809,SMB,2025-10-15,initial_default
ACC-005810,SMB,2023-06-15,initial_default
ACC-005810,Commercial,2024-05-01,firmographic_rescore
ACC-005811,SMB,2022-02-28,initial_default
ACC-005812,SMB,2025-06-27,initial_default
ACC-005812,Commercial,2025-12-01,usage_threshold
ACC-005813,SMB,2025-11-06,initial_default
ACC-005814,SMB,2024-07-19,initial_default
ACC-005814,Commercial,2025-01-01,usage_threshold
ACC-005815,SMB,2022-09-04,initial_default
ACC-005815,Commercial,2023-04-01,usage_threshold
ACC-005816,SMB,2025-02-20,initial_default
ACC-005817,SMB,2020-05-26,initial_default
ACC-005818,SMB,2021-05-11,initial_default
ACC-005818,Commercial,2024-02-01,usage_threshold
ACC-005819,SMB,2024-01-03,initial_default
ACC-005820,SMB,2020-04-09,initial_default
ACC-005821,SMB,2024-08-04,initial_default
ACC-005822,SMB,2024-07-23,initial_default
ACC-005823,SMB,2023-06-10,initial_default
ACC-005823,Commercial,2023-12-01,firmographic_rescore
ACC-005824,SMB,2025-11-04,initial_default
ACC-005825,SMB,2020-09-21,initial_default
ACC-005826,SMB,2025-08-14,initial_default
ACC-005827,SMB,2025-12-23,initial_default
ACC-005828,SMB,2025-03-01,initial_default
ACC-005829,SMB,2024-05-08,initial_default
ACC-005830,SMB,2025-09-03,initial_default
ACC-005831,SMB,2023-08-04,initial_default
ACC-005832,SMB,2020-03-26,initial_default
ACC-005833,SMB,2022-10-25,initial_default
ACC-005834,SMB,2023-01-13,initial_default
ACC-005835,SMB,2025-01-07,initial_default
ACC-005836,SMB,2023-04-17,initial_default
ACC-005837,SMB,2024-11-20,initial_default
ACC-005838,SMB,2021-01-05,initial_default
ACC-005839,SMB,2023-03-28,initial_default
ACC-005840,SMB,2023-03-25,initial_default
ACC-005841,SMB,2023-07-09,initial_default
ACC-005842,SMB,2023-10-12,initial_default
ACC-005843,SMB,2025-01-25,initial_default
ACC-005844,SMB,2025-05-28,initial_default
ACC-005845,SMB,2025-02-27,initial_default
ACC-005846,SMB,2023-12-11,initial_default
ACC-005847,SMB,2023-05-16,initial_default
ACC-005848,SMB,2023-10-08,initial_default
ACC-005849,SMB,2024-12-24,initial_default
ACC-005850,SMB,2025-09-23,initial_default
ACC-005851,SMB,2022-04-03,initial_default
ACC-005852,SMB,2022-02-05,initial_default
ACC-005853,SMB,2024-12-02,initial_default
ACC-005854,SMB,2023-07-16,initial_default
ACC-005855,SMB,2024-11-04,initial_default
ACC-005856,SMB,2020-08-12,initial_default
ACC-005857,SMB,2025-10-06,initial_default
ACC-005858,SMB,2025-11-07,initial_default
ACC-005859,SMB,2020-08-25,initial_default
ACC-005860,SMB,2025-08-28,initial_default
ACC-005861,SMB,2025-02-05,initial_default
ACC-005862,SMB,2025-11-15,initial_default
ACC-005863,SMB,2024-05-20,initial_default
ACC-005864,SMB,2025-01-15,initial_default
ACC-005865,SMB,2023-03-13,initial_default
ACC-005866,SMB,2023-11-09,initial_default
ACC-005867,SMB,2025-03-10,initial_default
ACC-005868,SMB,2025-05-08,initial_default
ACC-005869,SMB,2025-04-17,initial_default
ACC-005870,SMB,2024-09-12,initial_default
ACC-005870,Commercial,2025-05-01,firmographic_rescore
ACC-005870,Enterprise,2025-10-01,usage_threshold
ACC-005871,SMB,2024-10-21,initial_default
ACC-005872,SMB,2021-02-17,initial_default
ACC-005873,SMB,2020-07-21,initial_default
ACC-005873,Commercial,2020-10-01,usage_threshold
ACC-005874,SMB,2025-09-13,initial_default
ACC-005875,SMB,2025-10-18,initial_default
ACC-005876,SMB,2023-07-12,initial_default
ACC-005877,SMB,2024-04-17,initial_default
ACC-005878,SMB,2025-06-06,initial_default
ACC-005879,SMB,2023-09-03,initial_default
ACC-005880,SMB,2022-09-13,initial_default
ACC-005881,SMB,2025-09-24,initial_default
ACC-005882,SMB,2025-04-03,initial_default
ACC-005883,SMB,2025-06-26,initial_default
ACC-005883,Commercial,2025-12-01,usage_threshold
ACC-005884,SMB,2020-01-11,initial_default
ACC-005885,SMB,2024-04-12,initial_default
ACC-005886,SMB,2023-02-20,initial_default
ACC-005887,SMB,2023-12-24,initial_default
ACC-005888,SMB,2025-02-12,initial_default
ACC-005889,SMB,2023-03-16,initial_default
ACC-005890,SMB,2025-03-21,initial_default
ACC-005891,SMB,2025-04-18,initial_default
ACC-005892,SMB,2025-07-26,initial_default
ACC-005893,SMB,2023-05-05,initial_default
ACC-005894,SMB,2025-10-07,initial_default
ACC-005895,SMB,2025-09-21,initial_default
ACC-005896,SMB,2024-03-15,initial_default
ACC-005897,SMB,2025-07-06,initial_default
ACC-005898,SMB,2025-01-18,initial_default
ACC-005899,SMB,2022-06-28,initial_default
ACC-005900,SMB,2020-03-25,initial_default
ACC-005901,SMB,2024-08-27,initial_default
ACC-005902,SMB,2024-08-02,initial_default
ACC-005902,Commercial,2025-07-01,usage_threshold
ACC-005903,SMB,2021-04-21,initial_default
ACC-005904,SMB,2024-01-08,initial_default
ACC-005904,Commercial,2025-01-01,usage_threshold
ACC-005905,SMB,2025-10-18,initial_default
ACC-005906,SMB,2024-11-15,initial_default
ACC-005907,SMB,2025-07-01,initial_default
ACC-005908,SMB,2022-01-05,initial_default
ACC-005909,SMB,2021-04-29,initial_default
ACC-005910,SMB,2025-05-18,initial_default
ACC-005911,SMB,2023-05-11,initial_default
ACC-005912,SMB,2025-09-20,initial_default
ACC-005913,SMB,2024-06-20,initial_default
ACC-005914,SMB,2025-06-17,initial_default
ACC-005915,SMB,2025-10-02,initial_default
ACC-005916,SMB,2025-04-12,initial_default
ACC-005917,SMB,2025-11-14,initial_default
ACC-005918,SMB,2024-12-07,initial_default
ACC-005918,Commercial,2025-06-01,usage_threshold
ACC-005919,SMB,2025-07-21,initial_default
ACC-005920,SMB,2025-08-14,initial_default
ACC-005921,SMB,2020-05-15,initial_default
ACC-005922,SMB,2024-02-13,initial_default
ACC-005923,SMB,2024-01-09,initial_default
ACC-005924,SMB,2021-08-10,initial_default
ACC-005925,SMB,2024-05-06,initial_default
ACC-005926,SMB,2024-05-12,initial_default
ACC-005927,SMB,2025-09-11,initial_default
ACC-005928,SMB,2025-08-22,initial_default
ACC-005929,SMB,2025-04-12,initial_default
ACC-005930,SMB,2025-10-14,initial_default
ACC-005931,SMB,2023-09-20,initial_default
ACC-005932,SMB,2025-12-13,initial_default
ACC-005933,SMB,2020-03-30,initial_default
ACC-005934,SMB,2025-07-06,initial_default
ACC-005935,SMB,2025-09-05,initial_default
ACC-005936,SMB,2023-10-10,initial_default
ACC-005937,SMB,2023-07-07,initial_default
ACC-005937,Commercial,2025-01-01,usage_threshold
ACC-005938,SMB,2020-03-26,initial_default
ACC-005939,SMB,2020-01-02,initial_default
ACC-005940,SMB,2020-07-28,initial_default
ACC-005941,SMB,2024-03-20,initial_default
ACC-005941,Commercial,2025-03-01,usage_threshold
ACC-005942,SMB,2023-02-08,initial_default
ACC-005942,Commercial,2025-06-01,usage_threshold
ACC-005943,SMB,2025-02-02,initial_default
ACC-005944,SMB,2025-12-28,initial_default
ACC-005945,SMB,2021-03-01,initial_default
ACC-005946,SMB,2025-01-22,initial_default
ACC-005947,SMB,2022-05-15,initial_default
ACC-005948,SMB,2024-12-03,initial_default
ACC-005949,SMB,2025-10-19,initial_default
ACC-005950,SMB,2023-08-16,initial_default
ACC-005951,SMB,2020-11-02,initial_default
ACC-005952,SMB,2021-07-22,initial_default
ACC-005953,SMB,2022-01-05,initial_default
ACC-005954,SMB,2025-09-10,initial_default
ACC-005955,SMB,2024-05-26,initial_default
ACC-005956,SMB,2023-11-21,initial_default
ACC-005957,SMB,2023-09-23,initial_default
ACC-005958,SMB,2025-04-13,initial_default
ACC-005959,SMB,2025-01-02,initial_default
ACC-005960,SMB,2025-10-28,initial_default
ACC-005961,SMB,2024-06-14,initial_default
ACC-005962,SMB,2023-05-18,initial_default
ACC-005963,SMB,2023-10-23,initial_default
ACC-005964,SMB,2022-09-18,initial_default
ACC-005965,SMB,2024-08-04,initial_default
ACC-005966,SMB,2024-10-18,initial_default
ACC-005966,Commercial,2025-06-01,usage_threshold
ACC-005967,SMB,2025-03-19,initial_default
ACC-005968,SMB,2024-05-11,initial_default
ACC-005969,SMB,2021-12-21,initial_default
ACC-005970,SMB,2024-06-22,initial_default
ACC-005971,SMB,2025-09-25,initial_default
ACC-005972,SMB,2024-05-16,initial_default
ACC-005973,SMB,2025-05-03,initial_default
ACC-005974,SMB,2025-01-05,initial_default
ACC-005975,SMB,2022-03-14,initial_default
ACC-005976,SMB,2021-01-05,initial_default
ACC-005977,SMB,2023-03-11,initial_default
ACC-005978,SMB,2023-08-09,initial_default
ACC-005979,SMB,2025-12-09,initial_default
ACC-005980,SMB,2021-02-21,initial_default
ACC-005981,SMB,2023-06-10,initial_default
ACC-005982,SMB,2025-02-21,initial_default
ACC-005983,SMB,2022-01-30,initial_default
ACC-005984,SMB,2024-12-07,initial_default
ACC-005985,SMB,2025-11-07,initial_default
ACC-005986,SMB,2025-02-21,initial_default
ACC-005987,SMB,2023-04-19,initial_default
ACC-005988,SMB,2025-01-27,initial_default
ACC-005989,SMB,2025-09-23,initial_default
ACC-005990,SMB,2022-05-10,initial_default
ACC-005991,SMB,2025-04-16,initial_default
ACC-005992,SMB,2020-12-02,initial_default
ACC-005993,SMB,2024-09-14,initial_default
ACC-005994,SMB,2023-12-19,initial_default
ACC-005995,SMB,2022-01-26,initial_default
ACC-005996,SMB,2025-03-26,initial_default
ACC-005997,SMB,2025-02-08,initial_default
ACC-005998,SMB,2023-02-13,initial_default
ACC-005999,SMB,2024-07-20,initial_default
ACC-006000,SMB,2025-01-19,initial_default
ACC-006001,SMB,2025-04-04,initial_default
ACC-006001,Commercial,2025-10-01,usage_threshold
ACC-006002,SMB,2021-09-03,initial_default
ACC-006003,SMB,2025-04-18,initial_default
ACC-006004,SMB,2024-09-18,initial_default
ACC-006005,SMB,2022-07-07,initial_default
ACC-006006,SMB,2024-01-20,initial_default
ACC-006007,SMB,2024-07-11,initial_default
ACC-006008,SMB,2025-09-01,initial_default
ACC-006009,SMB,2024-06-08,initial_default
ACC-006010,SMB,2024-08-18,initial_default
ACC-006011,SMB,2024-05-26,initial_default
ACC-006012,SMB,2024-01-03,initial_default
ACC-006013,SMB,2024-07-03,initial_default
ACC-006014,SMB,2024-12-18,initial_default
ACC-006015,SMB,2023-11-10,initial_default
ACC-006016,SMB,2021-04-30,initial_default
ACC-006017,SMB,2024-02-08,initial_default
ACC-006018,SMB,2020-09-27,initial_default
ACC-006019,SMB,2025-10-19,initial_default
ACC-006020,SMB,2025-10-02,initial_default
ACC-006021,SMB,2025-06-16,initial_default
ACC-006022,SMB,2024-03-13,initial_default
ACC-006023,SMB,2025-08-08,initial_default
ACC-006024,SMB,2025-08-19,initial_default
ACC-006025,SMB,2024-03-11,initial_default
ACC-006025,Commercial,2024-05-01,usage_threshold
ACC-006026,SMB,2024-09-10,initial_default
ACC-006027,SMB,2025-06-19,initial_default
ACC-006028,SMB,2020-11-09,initial_default
ACC-006029,SMB,2024-08-04,initial_default
ACC-006030,SMB,2020-01-23,initial_default
ACC-006031,SMB,2025-02-26,initial_default
ACC-006032,SMB,2021-10-24,initial_default
ACC-006033,SMB,2024-07-05,initial_default
ACC-006034,SMB,2025-08-24,initial_default
ACC-006035,SMB,2024-03-20,initial_default
ACC-006036,SMB,2025-08-02,initial_default
ACC-006037,SMB,2025-04-28,initial_default
ACC-006038,SMB,2025-01-01,initial_default
ACC-006039,SMB,2024-08-06,initial_default
ACC-006040,SMB,2025-08-17,initial_default
ACC-006041,SMB,2025-05-11,initial_default
ACC-006042,SMB,2020-02-11,initial_default
ACC-006043,SMB,2025-03-09,initial_default
ACC-006044,SMB,2025-11-26,initial_default
ACC-006045,SMB,2023-06-11,initial_default
ACC-006046,SMB,2020-09-07,initial_default
ACC-006047,SMB,2020-07-13,initial_default
ACC-006048,SMB,2024-09-27,initial_default
ACC-006049,SMB,2024-02-13,initial_default
