lead_id,account_id,company_id,channel,created_date,lead_score,converted_date,is_converted
LD-035201,,CO-0043934,organic,2025-03-22,51.4,,False
LD-035202,,CO-0050078,organic,2025-03-22,56.6,,False
LD-035203,,CO-0032011,organic,2025-03-22,49.3,,False
LD-035204,,CO-0122368,organic,2025-03-22,57.5,,False
LD-035205,,CO-0005451,organic,2025-03-22,37.6,,False
LD-035206,,CO-0088957,organic,2025-03-22,58.7,,False
LD-035207,,CO-0036117,paid,2025-03-22,36.9,,False
LD-035208,,CO-0076904,paid,2025-03-22,54.3,,False
LD-035209,,CO-0035031,paid,2025-03-22,43.1,,False
LD-035210,,CO-0063539,paid,2025-03-22,24.4,,False
LD-035211,,CO-0108644,paid,2025-03-22,10.3,,False
LD-035212,,CO-0005083,paid,2025-03-22,28.0,,False
LD-035213,,CO-0000100,paid,2025-03-22,43.5,,False
LD-035214,,CO-0046448,paid,2025-03-22,29.9,,False
LD-035215,,CO-0048792,paid,2025-03-22,35.8,,False
LD-035216,,CO-0102355,paid,2025-03-22,34.1,,False
LD-035217,,CO-0034654,paid,2025-03-22,15.4,,False
LD-035218,,CO-0047270,paid,2025-03-22,34.8,,False
LD-035219,,CO-0119910,paid,2025-03-22,38.6,,False
LD-035220,,CO-0111251,paid,2025-03-22,29.0,,False
LD-035221,,CO-0056418,paid,2025-03-22,28.6,,False
LD-035222,,CO-0088223,paid,2025-03-22,35.8,,False
LD-035223,,CO-0005848,paid,2025-03-22,19.7,,False
LD-035224,,CO-0103621,paid,2025-03-22,19.6,,False
LD-035225,,CO-0095933,paid,2025-03-22,50.3,,False
LD-035226,,CO-0119488,paid,2025-03-22,31.5,,False
LD-035227,,CO-0005942,paid,2025-03-22,38.0,,False
LD-035228,,CO-0001708,paid,2025-03-22,33.8,,False
LD-035229,,CO-0058155,paid,2025-03-22,26.6,,False
LD-035230,,CO-0077518,paid,2025-03-22,31.0,,False
LD-035231,,CO-0044679,paid,2025-03-22,22.9,,False
LD-035232,,CO-0076470,community,2025-03-22,52.8,,False
LD-035233,ACC-000375,CO-0039853,organic,2025-03-23,66.8,2025-04-25,True
LD-035234,ACC-003953,CO-0082724,organic,2025-03-23,67.0,2025-04-05,True
LD-035235,ACC-006610,CO-0077225,paid,2025-03-23,43.6,2025-04-19,True
LD-035236,,CO-0034733,organic,2025-03-23,31.0,,False
LD-035237,,CO-0114189,organic,2025-03-23,44.2,,False
LD-035238,,CO-0118213,organic,2025-03-23,48.8,,False
LD-035239,,CO-0122676,organic,2025-03-23,35.0,,False
LD-035240,,CO-0051473,organic,2025-03-23,44.7,,False
LD-035241,,CO-0029149,organic,2025-03-23,33.8,,False
LD-035242,,CO-0116671,organic,2025-03-23,48.5,,False
LD-035243,,CO-0060057,organic,2025-03-23,39.2,,False
LD-035244,,CO-0021438,organic,2025-03-23,64.6,,False
LD-035245,,CO-0097256,organic,2025-03-23,45.3,,False
LD-035246,,CO-0099797,organic,2025-03-23,44.5,,False
LD-035247,,CO-0081429,organic,2025-03-23,42.8,,False
LD-035248,,CO-0089662,organic,2025-03-23,39.4,,False
LD-035249,,CO-0004655,organic,2025-03-23,53.2,,False
LD-035250,,CO-0080471,organic,2025-03-23,54.1,,False
LD-035251,,CO-0097466,organic,2025-03-23,34.1,,False
LD-035252,,CO-0065838,paid,2025-03-23,29.8,,False
LD-035253,,CO-0028654,paid,2025-03-23,42.6,,False
LD-035254,,CO-0120746,paid,2025-03-23,49.5,,False
LD-035255,,CO-0002431,paid,2025-03-23,14.3,,False
LD-035256,,CO-0056570,paid,2025-03-23,46.3,,False
LD-035257,,CO-0027082,paid,2025-03-23,38.2,,False
LD-035258,,CO-0064442,paid,2025-03-23,32.2,,False
LD-035259,,CO-0034694,paid,2025-03-23,20.5,,False
LD-035260,,CO-0072195,paid,2025-03-23,24.3,,False
LD-035261,,CO-0088815,paid,2025-03-23,22.8,,False
LD-035262,,CO-0001004,paid,2025-03-23,32.3,,False
LD-035263,,CO-0084144,paid,2025-03-23,31.7,,False
LD-035264,,CO-0048489,paid,2025-03-23,38.7,,False
LD-035265,,CO-0041064,paid,2025-03-23,24.3,,False
LD-035266,,CO-0004847,paid,2025-03-23,24.4,,False
LD-035267,,CO-0098320,paid,2025-03-23,35.0,,False
LD-035268,,CO-0065001,community,2025-03-23,41.3,,False
LD-035269,,CO-0102989,community,2025-03-23,49.1,,False
LD-035270,,CO-0090308,community,2025-03-23,42.0,,False
LD-035271,,CO-0080783,community,2025-03-23,37.9,,False
LD-035272,,CO-0010388,community,2025-03-23,26.0,,False
LD-035273,ACC-003126,CO-0030370,community,2025-03-24,70.3,2025-06-07,True
LD-035274,,CO-0060863,organic,2025-03-24,37.9,,False
LD-035275,,CO-0085240,organic,2025-03-24,42.4,,False
LD-035276,,CO-0101472,organic,2025-03-24,52.3,,False
LD-035277,,CO-0062361,organic,2025-03-24,30.0,,False
LD-035278,,CO-0046708,organic,2025-03-24,51.3,,False
LD-035279,,CO-0026266,organic,2025-03-24,45.8,,False
LD-035280,,CO-0030665,organic,2025-03-24,38.3,,False
LD-035281,,CO-0038802,organic,2025-03-24,50.5,,False
LD-035282,,CO-0083400,organic,2025-03-24,47.1,,False
LD-035283,,CO-0019002,organic,2025-03-24,31.1,,False
LD-035284,,CO-0048520,organic,2025-03-24,56.1,,False
LD-035285,,CO-0005779,organic,2025-03-24,40.2,,False
LD-035286,,CO-0036677,organic,2025-03-24,57.3,,False
LD-035287,,CO-0062922,paid,2025-03-24,44.4,,False
LD-035288,,CO-0122929,paid,2025-03-24,19.9,,False
LD-035289,,CO-0012455,paid,2025-03-24,35.5,,False
LD-035290,,CO-0027781,paid,2025-03-24,26.2,,False
LD-035291,,CO-0088798,paid,2025-03-24,51.3,,False
LD-035292,,CO-0092992,paid,2025-03-24,39.8,,False
LD-035293,,CO-0081531,paid,2025-03-24,48.7,,False
LD-035294,,CO-0061826,paid,2025-03-24,27.5,,False
LD-035295,,CO-0014128,paid,2025-03-24,58.0,,False
LD-035296,,CO-0094640,paid,2025-03-24,22.5,,False
LD-035297,,CO-0001744,paid,2025-03-24,29.0,,False
LD-035298,,CO-0039678,paid,2025-03-24,28.3,,False
LD-035299,,CO-0019854,paid,2025-03-24,50.7,,False
LD-035300,,CO-0059054,paid,2025-03-24,30.8,,False
LD-035301,,CO-0026141,paid,2025-03-24,24.1,,False
LD-035302,,CO-0077235,paid,2025-03-24,14.1,,False
LD-035303,,CO-0077199,paid,2025-03-24,15.7,,False
LD-035304,,CO-0037904,paid,2025-03-24,33.4,,False
LD-035305,,CO-0077785,paid,2025-03-24,43.4,,False
LD-035306,,CO-0020428,paid,2025-03-24,38.6,,False
LD-035307,,CO-0108586,paid,2025-03-24,13.1,,False
LD-035308,,CO-0103394,paid,2025-03-24,22.2,,False
LD-035309,,CO-0017358,paid,2025-03-24,22.6,,False
LD-035310,,CO-0081203,paid,2025-03-24,46.3,,False
LD-035311,,CO-0044539,paid,2025-03-24,29.6,,False
LD-035312,,CO-0108652,community,2025-03-24,29.2,,False
LD-035313,,CO-0060597,community,2025-03-24,26.7,,False
LD-035314,ACC-002922,CO-0068363,community,2025-03-25,62.0,2025-06-19,True
LD-035315,,CO-0083106,organic,2025-03-25,39.0,,False
LD-035316,,CO-0011432,organic,2025-03-25,52.7,,False
LD-035317,,CO-0118389,organic,2025-03-25,37.7,,False
LD-035318,,CO-0055460,organic,2025-03-25,49.4,,False
LD-035319,,CO-0116887,organic,2025-03-25,52.8,,False
LD-035320,,CO-0026982,organic,2025-03-25,39.7,,False
LD-035321,,CO-0059716,organic,2025-03-25,52.6,,False
LD-035322,,CO-0015222,organic,2025-03-25,46.9,,False
LD-035323,,CO-0072897,organic,2025-03-25,61.8,,False
LD-035324,,CO-0062856,organic,2025-03-25,55.4,,False
LD-035325,,CO-0050594,organic,2025-03-25,35.3,,False
LD-035326,,CO-0066141,organic,2025-03-25,23.4,,False
LD-035327,,CO-0034462,paid,2025-03-25,28.7,,False
LD-035328,,CO-0118358,paid,2025-03-25,37.2,,False
LD-035329,,CO-0120680,paid,2025-03-25,29.3,,False
LD-035330,,CO-0107710,paid,2025-03-25,21.9,,False
LD-035331,,CO-0042078,paid,2025-03-25,34.8,,False
LD-035332,,CO-0102247,paid,2025-03-25,47.2,,False
LD-035333,,CO-0068998,paid,2025-03-25,25.3,,False
LD-035334,,CO-0099807,paid,2025-03-25,32.4,,False
LD-035335,,CO-0081740,paid,2025-03-25,30.5,,False
LD-035336,,CO-0083759,paid,2025-03-25,45.5,,False
LD-035337,,CO-0087448,paid,2025-03-25,22.6,,False
LD-035338,,CO-0084812,paid,2025-03-25,19.3,,False
LD-035339,,CO-0044307,paid,2025-03-25,25.7,,False
LD-035340,,CO-0075771,paid,2025-03-25,20.2,,False
LD-035341,,CO-0086735,organic,2025-03-26,42.7,,False
LD-035342,,CO-0018847,organic,2025-03-26,43.1,,False
LD-035343,,CO-0066153,organic,2025-03-26,58.2,,False
LD-035344,,CO-0052746,organic,2025-03-26,51.3,,False
LD-035345,,CO-0112321,organic,2025-03-26,67.2,,False
LD-035346,,CO-0080259,organic,2025-03-26,33.1,,False
LD-035347,,CO-0060137,organic,2025-03-26,41.9,,False
LD-035348,,CO-0058207,organic,2025-03-26,60.4,,False
LD-035349,,CO-0060995,organic,2025-03-26,26.4,,False
LD-035350,,CO-0081393,organic,2025-03-26,52.3,,False
LD-035351,,CO-0028891,organic,2025-03-26,22.4,,False
LD-035352,,CO-0047102,organic,2025-03-26,45.4,,False
LD-035353,,CO-0037141,organic,2025-03-26,45.5,,False
LD-035354,,CO-0121375,organic,2025-03-26,34.7,,False
LD-035355,,CO-0023460,organic,2025-03-26,39.7,,False
LD-035356,,CO-0120818,organic,2025-03-26,34.9,,False
LD-035357,,CO-0103017,organic,2025-03-26,54.7,,False
LD-035358,,CO-0053543,organic,2025-03-26,40.8,,False
LD-035359,,CO-0104002,organic,2025-03-26,46.2,,False
LD-035360,,CO-0041812,paid,2025-03-26,40.2,,False
LD-035361,,CO-0107693,paid,2025-03-26,31.1,,False
LD-035362,,CO-0028401,paid,2025-03-26,47.5,,False
LD-035363,,CO-0121976,paid,2025-03-26,30.0,,False
LD-035364,,CO-0047983,paid,2025-03-26,32.5,,False
LD-035365,,CO-0105408,paid,2025-03-26,28.6,,False
LD-035366,,CO-0121374,paid,2025-03-26,23.6,,False
LD-035367,,CO-0112988,paid,2025-03-26,47.8,,False
LD-035368,,CO-0114180,paid,2025-03-26,39.6,,False
LD-035369,,CO-0057895,paid,2025-03-26,32.4,,False
LD-035370,,CO-0063874,paid,2025-03-26,19.5,,False
LD-035371,,CO-0020988,paid,2025-03-26,9.3,,False
LD-035372,,CO-0017720,paid,2025-03-26,32.7,,False
LD-035373,,CO-0009230,paid,2025-03-26,46.4,,False
LD-035374,,CO-0077133,paid,2025-03-26,37.6,,False
LD-035375,,CO-0100221,community,2025-03-26,30.0,,False
LD-035376,,CO-0114700,community,2025-03-26,25.4,,False
LD-035377,ACC-001247,CO-0107065,organic,2025-03-27,61.2,2025-04-20,True
LD-035378,ACC-005795,CO-0015614,organic,2025-03-27,60.0,2025-04-06,True
LD-035379,ACC-007482,CO-0120992,paid,2025-03-27,51.1,2025-04-18,True
LD-035380,,CO-0079306,organic,2025-03-27,46.1,,False
LD-035381,,CO-0049767,organic,2025-03-27,78.2,,False
LD-035382,,CO-0081871,organic,2025-03-27,47.3,,False
LD-035383,,CO-0005271,organic,2025-03-27,49.8,,False
LD-035384,,CO-0013058,organic,2025-03-27,48.4,,False
LD-035385,,CO-0056625,organic,2025-03-27,46.1,,False
LD-035386,,CO-0006163,organic,2025-03-27,46.4,,False
LD-035387,,CO-0094238,organic,2025-03-27,46.5,,False
LD-035388,,CO-0043083,organic,2025-03-27,41.6,,False
LD-035389,,CO-0071914,organic,2025-03-27,47.6,,False
LD-035390,,CO-0007442,organic,2025-03-27,54.0,,False
LD-035391,,CO-0041403,organic,2025-03-27,46.2,,False
LD-035392,,CO-0045660,paid,2025-03-27,32.8,,False
LD-035393,,CO-0077896,paid,2025-03-27,42.1,,False
LD-035394,,CO-0053567,paid,2025-03-27,19.7,,False
LD-035395,,CO-0049338,paid,2025-03-27,19.3,,False
LD-035396,,CO-0112102,paid,2025-03-27,39.2,,False
LD-035397,,CO-0115252,paid,2025-03-27,20.5,,False
LD-035398,,CO-0104071,community,2025-03-27,44.1,,False
LD-035399,,CO-0084742,community,2025-03-27,42.0,,False
LD-035400,,CO-0014108,community,2025-03-27,36.5,,False
LD-035401,,CO-0074010,community,2025-03-27,58.8,,False
LD-035402,,CO-0036091,community,2025-03-27,49.0,,False
LD-035403,ACC-001913,CO-0110570,paid,2025-03-28,41.7,2025-04-22,True
LD-035404,ACC-003333,CO-0010418,organic,2025-03-28,56.3,2025-04-04,True
LD-035405,,CO-0039956,organic,2025-03-28,56.1,,False
LD-035406,,CO-0117840,organic,2025-03-28,39.7,,False
LD-035407,,CO-0051361,organic,2025-03-28,59.3,,False
LD-035408,,CO-0048371,organic,2025-03-28,48.9,,False
LD-035409,,CO-0107647,organic,2025-03-28,50.0,,False
LD-035410,,CO-0047841,organic,2025-03-28,49.1,,False
LD-035411,,CO-0102310,organic,2025-03-28,57.7,,False
LD-035412,,CO-0076777,organic,2025-03-28,40.3,,False
LD-035413,,CO-0095654,organic,2025-03-28,33.8,,False
LD-035414,,CO-0068285,paid,2025-03-28,19.4,,False
LD-035415,,CO-0005694,paid,2025-03-28,25.8,,False
LD-035416,,CO-0075370,paid,2025-03-28,40.8,,False
LD-035417,,CO-0048569,paid,2025-03-28,26.5,,False
LD-035418,,CO-0024408,paid,2025-03-28,36.8,,False
LD-035419,,CO-0118566,paid,2025-03-28,38.4,,False
LD-035420,,CO-0105033,paid,2025-03-28,19.9,,False
LD-035421,,CO-0070213,paid,2025-03-28,21.9,,False
LD-035422,,CO-0037471,paid,2025-03-28,19.4,,False
LD-035423,,CO-0021914,community,2025-03-28,41.8,,False
LD-035424,,CO-0060213,community,2025-03-28,37.1,,False
LD-035425,ACC-006999,CO-0018173,organic,2025-03-29,59.8,2025-04-09,True
LD-035426,,CO-0099392,organic,2025-03-29,44.6,,False
LD-035427,,CO-0081942,organic,2025-03-29,58.8,,False
LD-035428,,CO-0113124,organic,2025-03-29,32.4,,False
LD-035429,,CO-0024147,organic,2025-03-29,41.4,,False
LD-035430,,CO-0029028,organic,2025-03-29,30.6,,False
LD-035431,,CO-0001720,organic,2025-03-29,40.5,,False
LD-035432,,CO-0097639,organic,2025-03-29,41.6,,False
LD-035433,,CO-0072962,organic,2025-03-29,43.7,,False
LD-035434,,CO-0064940,organic,2025-03-29,41.5,,False
LD-035435,,CO-0062311,organic,2025-03-29,47.4,,False
LD-035436,,CO-0029636,organic,2025-03-29,29.3,,False
LD-035437,,CO-0039184,organic,2025-03-29,43.3,,False
LD-035438,,CO-0074999,paid,2025-03-29,38.0,,False
LD-035439,,CO-0109057,paid,2025-03-29,31.7,,False
LD-035440,,CO-0077684,paid,2025-03-29,22.3,,False
LD-035441,,CO-0112855,paid,2025-03-29,32.9,,False
LD-035442,,CO-0111852,paid,2025-03-29,43.8,,False
LD-035443,,CO-0061102,paid,2025-03-29,37.5,,False
LD-035444,,CO-0120770,community,2025-03-29,58.0,,False
LD-035445,,CO-0039652,community,2025-03-29,26.8,,False
LD-035446,ACC-002532,CO-0114531,paid,2025-03-30,54.2,2025-05-23,True
LD-035447,ACC-003434,CO-0081674,paid,2025-03-30,41.1,2025-04-09,True
LD-035448,,CO-0080891,organic,2025-03-30,41.4,,False
LD-035449,,CO-0053496,organic,2025-03-30,27.9,,False
LD-035450,,CO-0120932,organic,2025-03-30,41.0,,False
LD-035451,,CO-0111593,organic,2025-03-30,47.9,,False
LD-035452,,CO-0106025,organic,2025-03-30,37.9,,False
LD-035453,,CO-0112398,organic,2025-03-30,41.6,,False
LD-035454,,CO-0042399,organic,2025-03-30,21.8,,False
LD-035455,,CO-0082439,organic,2025-03-30,53.2,,False
LD-035456,,CO-0012326,organic,2025-03-30,39.3,,False
LD-035457,,CO-0017957,paid,2025-03-30,30.1,,False
LD-035458,,CO-0022973,paid,2025-03-30,18.0,,False
LD-035459,,CO-0043590,paid,2025-03-30,25.4,,False
LD-035460,,CO-0063188,paid,2025-03-30,25.0,,False
LD-035461,,CO-0087990,community,2025-03-30,35.6,,False
LD-035462,,CO-0035921,community,2025-03-30,57.2,,False
LD-035463,ACC-004019,CO-0101038,organic,2025-03-31,55.3,2025-05-06,True
LD-035464,ACC-004500,CO-0074402,organic,2025-03-31,58.9,2025-04-19,True
LD-035465,ACC-005172,CO-0069533,organic,2025-03-31,67.7,2025-04-08,True
LD-035466,,CO-0099912,organic,2025-03-31,48.9,,False
LD-035467,,CO-0086422,organic,2025-03-31,47.5,,False
LD-035468,,CO-0091785,organic,2025-03-31,34.2,,False
LD-035469,,CO-0025672,organic,2025-03-31,49.1,,False
LD-035470,,CO-0029943,organic,2025-03-31,48.9,,False
LD-035471,,CO-0116015,organic,2025-03-31,45.5,,False
LD-035472,,CO-0114032,organic,2025-03-31,29.9,,False
LD-035473,,CO-0017225,organic,2025-03-31,31.7,,False
LD-035474,,CO-0056563,organic,2025-03-31,39.7,,False
LD-035475,,CO-0097053,organic,2025-03-31,41.4,,False
LD-035476,,CO-0066085,organic,2025-03-31,59.8,,False
LD-035477,,CO-0033514,organic,2025-03-31,42.4,,False
LD-035478,,CO-0064017,organic,2025-03-31,52.5,,False
LD-035479,,CO-0117725,organic,2025-03-31,37.5,,False
LD-035480,,CO-0116085,organic,2025-03-31,41.7,,False
LD-035481,,CO-0057942,organic,2025-03-31,32.8,,False
LD-035482,,CO-0058460,organic,2025-03-31,29.4,,False
LD-035483,,CO-0082412,organic,2025-03-31,38.4,,False
LD-035484,,CO-0021444,organic,2025-03-31,57.6,,False
LD-035485,,CO-0023429,organic,2025-03-31,61.2,,False
LD-035486,,CO-0108929,organic,2025-03-31,35.3,,False
LD-035487,,CO-0007173,paid,2025-03-31,11.2,,False
LD-035488,,CO-0096114,paid,2025-03-31,31.1,,False
LD-035489,,CO-0107355,paid,2025-03-31,24.7,,False
LD-035490,,CO-0035109,paid,2025-03-31,26.3,,False
LD-035491,,CO-0115886,paid,2025-03-31,29.9,,False
LD-035492,,CO-0084749,paid,2025-03-31,35.9,,False
LD-035493,,CO-0113392,community,2025-03-31,48.6,,False
LD-035494,,CO-0039866,community,2025-03-31,26.4,,False
LD-035495,ACC-002195,CO-0033097,paid,2025-04-01,49.5,2025-05-15,True
LD-035496,ACC-005703,CO-0029490,community,2025-04-01,51.5,2025-05-23,True
LD-035497,,CO-0049119,organic,2025-04-01,34.8,,False
LD-035498,,CO-0039510,organic,2025-04-01,28.6,,False
LD-035499,,CO-0081058,organic,2025-04-01,63.5,,False
LD-035500,,CO-0099855,organic,2025-04-01,44.9,,False
LD-035501,,CO-0008721,organic,2025-04-01,34.6,,False
LD-035502,,CO-0096066,organic,2025-04-01,58.3,,False
LD-035503,,CO-0008139,organic,2025-04-01,33.5,,False
LD-035504,,CO-0085283,organic,2025-04-01,61.3,,False
LD-035505,,CO-0010908,organic,2025-04-01,58.5,,False
LD-035506,,CO-0104462,organic,2025-04-01,64.2,,False
LD-035507,,CO-0040625,organic,2025-04-01,31.1,,False
LD-035508,,CO-0040688,organic,2025-04-01,39.0,,False
LD-035509,,CO-0115523,organic,2025-04-01,45.3,,False
LD-035510,,CO-0002849,organic,2025-04-01,32.9,,False
LD-035511,,CO-0095352,paid,2025-04-01,30.2,,False
LD-035512,,CO-0017029,paid,2025-04-01,45.3,,False
LD-035513,,CO-0115703,paid,2025-04-01,24.0,,False
LD-035514,,CO-0024016,paid,2025-04-01,29.4,,False
LD-035515,,CO-0115100,paid,2025-04-01,46.4,,False
LD-035516,,CO-0121811,paid,2025-04-01,33.4,,False
LD-035517,,CO-0092979,paid,2025-04-01,39.9,,False
LD-035518,ACC-004757,CO-0021166,organic,2025-04-02,57.2,2025-04-07,True
LD-035519,,CO-0097508,organic,2025-04-02,49.8,,False
LD-035520,,CO-0001277,organic,2025-04-02,31.0,,False
LD-035521,,CO-0072515,organic,2025-04-02,32.0,,False
LD-035522,,CO-0004551,organic,2025-04-02,60.8,,False
LD-035523,,CO-0032078,organic,2025-04-02,39.5,,False
LD-035524,,CO-0103892,organic,2025-04-02,41.6,,False
LD-035525,,CO-0102472,organic,2025-04-02,42.2,,False
LD-035526,,CO-0113750,organic,2025-04-02,60.4,,False
LD-035527,,CO-0054137,organic,2025-04-02,32.9,,False
LD-035528,,CO-0076425,organic,2025-04-02,45.1,,False
LD-035529,,CO-0051724,organic,2025-04-02,39.7,,False
LD-035530,,CO-0003525,organic,2025-04-02,47.2,,False
LD-035531,,CO-0052263,paid,2025-04-02,44.7,,False
LD-035532,,CO-0104772,paid,2025-04-02,40.9,,False
LD-035533,,CO-0083278,paid,2025-04-02,36.5,,False
LD-035534,,CO-0085726,paid,2025-04-02,45.4,,False
LD-035535,,CO-0108208,paid,2025-04-02,23.2,,False
LD-035536,,CO-0063225,paid,2025-04-02,44.4,,False
LD-035537,,CO-0016933,community,2025-04-02,37.4,,False
LD-035538,,CO-0104779,community,2025-04-02,59.3,,False
LD-035539,ACC-002997,CO-0039998,organic,2025-04-03,62.1,2025-04-09,True
LD-035540,,CO-0051787,organic,2025-04-03,46.6,,False
LD-035541,,CO-0103106,organic,2025-04-03,56.2,,False
LD-035542,,CO-0053481,organic,2025-04-03,47.6,,False
LD-035543,,CO-0078779,organic,2025-04-03,46.8,,False
LD-035544,,CO-0082263,paid,2025-04-03,43.5,,False
LD-035545,,CO-0096631,paid,2025-04-03,10.3,,False
LD-035546,,CO-0079119,paid,2025-04-03,33.1,,False
LD-035547,,CO-0041855,paid,2025-04-03,22.8,,False
LD-035548,ACC-003398,CO-0071493,paid,2025-04-04,58.8,2025-05-10,True
LD-035549,,CO-0049401,organic,2025-04-04,21.1,,False
LD-035550,,CO-0059285,organic,2025-04-04,51.2,,False
LD-035551,,CO-0057865,organic,2025-04-04,59.5,,False
LD-035552,,CO-0074484,organic,2025-04-04,63.2,,False
LD-035553,,CO-0097708,organic,2025-04-04,62.9,,False
LD-035554,,CO-0115882,organic,2025-04-04,51.5,,False
LD-035555,,CO-0000909,organic,2025-04-04,45.0,,False
LD-035556,,CO-0014586,organic,2025-04-04,37.9,,False
LD-035557,,CO-0074554,organic,2025-04-04,38.7,,False
LD-035558,,CO-0112561,organic,2025-04-04,54.0,,False
LD-035559,,CO-0121057,organic,2025-04-04,42.2,,False
LD-035560,,CO-0035336,organic,2025-04-04,70.8,,False
LD-035561,,CO-0117454,paid,2025-04-04,40.0,,False
LD-035562,,CO-0109376,paid,2025-04-04,27.2,,False
LD-035563,,CO-0074351,paid,2025-04-04,27.3,,False
LD-035564,,CO-0026462,paid,2025-04-04,44.5,,False
LD-035565,,CO-0054572,paid,2025-04-04,41.9,,False
LD-035566,,CO-0061181,paid,2025-04-04,33.0,,False
LD-035567,,CO-0064684,paid,2025-04-04,52.7,,False
LD-035568,,CO-0040513,community,2025-04-04,47.4,,False
LD-035569,ACC-004939,CO-0121603,paid,2025-04-05,34.7,2025-04-20,True
LD-035570,ACC-005484,CO-0048796,organic,2025-04-05,53.0,2025-05-19,True
LD-035571,,CO-0069677,organic,2025-04-05,42.9,,False
LD-035572,,CO-0109615,organic,2025-04-05,55.0,,False
LD-035573,,CO-0079949,organic,2025-04-05,20.7,,False
LD-035574,,CO-0107373,organic,2025-04-05,57.2,,False
LD-035575,,CO-0071013,organic,2025-04-05,38.8,,False
LD-035576,,CO-0096305,organic,2025-04-05,65.2,,False
LD-035577,,CO-0022292,paid,2025-04-05,30.2,,False
LD-035578,,CO-0009962,paid,2025-04-05,38.7,,False
LD-035579,,CO-0074817,paid,2025-04-05,10.9,,False
LD-035580,,CO-0070759,paid,2025-04-05,33.3,,False
LD-035581,,CO-0051228,paid,2025-04-05,29.6,,False
LD-035582,,CO-0043287,paid,2025-04-05,31.3,,False
LD-035583,,CO-0051305,paid,2025-04-05,33.6,,False
LD-035584,,CO-0104882,paid,2025-04-05,30.8,,False
LD-035585,,CO-0091886,paid,2025-04-05,34.5,,False
LD-035586,,CO-0103376,paid,2025-04-05,26.3,,False
LD-035587,,CO-0006864,paid,2025-04-05,39.2,,False
LD-035588,,CO-0064880,paid,2025-04-05,40.4,,False
LD-035589,,CO-0100797,paid,2025-04-05,33.2,,False
LD-035590,,CO-0062262,paid,2025-04-05,29.9,,False
LD-035591,,CO-0028648,paid,2025-04-05,20.6,,False
LD-035592,,CO-0077634,paid,2025-04-05,41.3,,False
LD-035593,,CO-0014051,paid,2025-04-05,40.3,,False
LD-035594,,CO-0072608,paid,2025-04-05,31.8,,False
LD-035595,,CO-0021826,paid,2025-04-05,36.6,,False
LD-035596,,CO-0047096,paid,2025-04-05,43.4,,False
LD-035597,ACC-005377,CO-0112069,organic,2025-04-06,59.0,2025-04-28,True
LD-035598,,CO-0023990,organic,2025-04-06,39.4,,False
LD-035599,,CO-0058915,organic,2025-04-06,51.1,,False
LD-035600,,CO-0084165,organic,2025-04-06,15.1,,False
LD-035601,,CO-0072429,organic,2025-04-06,37.2,,False
LD-035602,,CO-0004208,organic,2025-04-06,44.1,,False
LD-035603,,CO-0091424,organic,2025-04-06,50.9,,False
LD-035604,,CO-0059154,paid,2025-04-06,34.1,,False
LD-035605,,CO-0024032,paid,2025-04-06,53.2,,False
LD-035606,,CO-0053191,paid,2025-04-06,20.9,,False
LD-035607,,CO-0107226,paid,2025-04-06,38.4,,False
LD-035608,,CO-0068941,paid,2025-04-06,13.8,,False
LD-035609,,CO-0075721,paid,2025-04-06,35.8,,False
LD-035610,,CO-0123097,paid,2025-04-06,43.5,,False
LD-035611,,CO-0030598,paid,2025-04-06,30.0,,False
LD-035612,,CO-0017786,paid,2025-04-06,18.3,,False
LD-035613,,CO-0110541,paid,2025-04-06,41.7,,False
LD-035614,,CO-0092950,paid,2025-04-06,31.4,,False
LD-035615,,CO-0075237,paid,2025-04-06,39.6,,False
LD-035616,,CO-0055103,paid,2025-04-06,38.5,,False
LD-035617,,CO-0116348,paid,2025-04-06,23.7,,False
LD-035618,,CO-0001252,paid,2025-04-06,52.1,,False
LD-035619,,CO-0080922,paid,2025-04-06,38.3,,False
LD-035620,,CO-0053670,paid,2025-04-06,39.9,,False
LD-035621,,CO-0023272,paid,2025-04-06,26.9,,False
LD-035622,,CO-0030669,paid,2025-04-06,29.4,,False
LD-035623,,CO-0037691,paid,2025-04-06,30.4,,False
LD-035624,,CO-0030007,paid,2025-04-06,32.6,,False
LD-035625,,CO-0090988,paid,2025-04-06,40.5,,False
LD-035626,,CO-0033847,paid,2025-04-06,31.2,,False
LD-035627,,CO-0116714,paid,2025-04-06,34.0,,False
LD-035628,,CO-0072921,paid,2025-04-06,24.8,,False
LD-035629,,CO-0080167,paid,2025-04-06,48.1,,False
LD-035630,,CO-0089845,paid,2025-04-06,27.2,,False
LD-035631,,CO-0025718,paid,2025-04-06,34.5,,False
LD-035632,,CO-0049400,community,2025-04-06,30.8,,False
LD-035633,,CO-0060022,community,2025-04-06,35.2,,False
LD-035634,,CO-0003035,community,2025-04-06,24.5,,False
LD-035635,,CO-0012823,community,2025-04-06,33.5,,False
LD-035636,,CO-0104230,community,2025-04-06,43.1,,False
LD-035637,,CO-0108003,community,2025-04-06,44.6,,False
LD-035638,ACC-002803,CO-0028554,organic,2025-04-07,47.5,2025-05-09,True
LD-035639,ACC-005891,CO-0101058,organic,2025-04-07,68.0,2025-04-18,True
LD-035640,ACC-006083,CO-0059829,paid,2025-04-07,54.6,2025-04-23,True
LD-035641,,CO-0085312,organic,2025-04-07,41.7,,False
