opportunity_id,account_id,company_id,segment,opportunity_type,owner_role,rep_id,is_won,loss_reason,forecast_category,amount,list_price,discount_rate,poc_outcome,created_date,close_date
OPP-0008586,ACC-002263,CO-0036157,Enterprise,expansion,AM,REP-00064,True,,Commit,222840.02,296594.37,0.2487,,2025-09-05,2025-10-01
OPP-0008587,ACC-006220,CO-0079569,Commercial,expansion,AM,REP-00005,True,,Commit,21768.04,25489.37,0.146,,2025-09-05,2025-10-01
OPP-0008588,,CO-0084521,Enterprise,new_business,AE,REP-00029,False,price,Pipeline,419882.25,570838.55,0.2644,fail,2025-09-05,2025-12-27
OPP-0008589,ACC-005126,CO-0114392,Commercial,expansion,AM,REP-00005,True,,Commit,15000.0,17986.65,0.166,,2025-09-05,2025-12-01
OPP-0008590,ACC-000071,CO-0004334,Enterprise,new_business,AE,REP-00009,True,,Commit,225773.79,259804.97,0.131,pass,2025-09-05,2025-11-08
OPP-0008591,ACC-000319,CO-0006942,Commercial,new_business,ISR,REP-00007,True,,Commit,15000.0,16740.69,0.104,,2025-09-05,2025-10-18
OPP-0008592,ACC-002748,CO-0117703,SMB,new_business,system,,True,,Commit,2579.63,2673.95,0.0353,,2025-09-05,2025-09-05
OPP-0008593,ACC-002863,CO-0072492,SMB,new_business,system,,True,,Commit,799.65,807.76,0.01,,2025-09-05,2025-09-05
OPP-0008594,ACC-002951,CO-0117047,SMB,new_business,system,,True,,Commit,2348.75,2392.03,0.0181,,2025-09-05,2025-09-05
OPP-0008595,ACC-004536,CO-0079635,SMB,new_business,system,,True,,Commit,2005.09,2066.52,0.0297,,2025-09-05,2025-09-05
OPP-0008596,ACC-004892,CO-0071290,SMB,new_business,system,,True,,Commit,3878.1,4062.27,0.0453,,2025-09-05,2025-09-05
OPP-0008597,ACC-005331,CO-0092413,SMB,new_business,system,,True,,Commit,1449.14,1467.9,0.0128,,2025-09-05,2025-09-05
OPP-0008598,ACC-005685,CO-0087107,SMB,new_business,system,,True,,Commit,2262.37,2289.35,0.0118,,2025-09-05,2025-09-05
OPP-0008599,ACC-005935,CO-0018407,SMB,new_business,system,,True,,Commit,2654.68,2775.74,0.0436,,2025-09-05,2025-09-05
OPP-0008600,ACC-006215,CO-0042178,SMB,new_business,system,,True,,Commit,1722.73,1763.36,0.023,,2025-09-05,2025-09-05
OPP-0008601,ACC-006951,CO-0050746,SMB,new_business,system,,True,,Commit,2772.65,2824.16,0.0182,,2025-09-05,2025-09-05
OPP-0008602,ACC-006952,CO-0096466,SMB,new_business,system,,True,,Commit,1055.26,1078.32,0.0214,,2025-09-05,2025-09-05
OPP-0008603,ACC-007009,CO-0086766,SMB,new_business,system,,True,,Commit,1808.63,1888.57,0.0423,,2025-09-05,2025-09-05
OPP-0008604,ACC-000928,CO-0000273,Commercial,expansion,AM,REP-00061,True,,Commit,15000.0,17245.53,0.1302,,2025-09-06,2025-10-01
OPP-0008605,ACC-001056,CO-0047019,Commercial,expansion,AM,REP-00018,True,,Commit,17874.04,19717.03,0.0935,,2025-09-06,2025-10-01
OPP-0008606,ACC-005051,CO-0110671,Commercial,expansion,AM,REP-00018,True,,Commit,15000.0,17128.71,0.1243,,2025-09-06,2025-10-01
OPP-0008607,ACC-005145,CO-0080078,Commercial,expansion,AM,REP-00044,True,,Commit,15000.0,16392.49,0.0849,,2025-09-06,2025-10-01
OPP-0008608,ACC-006569,CO-0006608,Commercial,expansion,AM,REP-00044,True,,Commit,18466.51,20598.16,0.1035,,2025-09-06,2025-10-01
OPP-0008609,,CO-0012036,Commercial,new_business,ISR,REP-00013,False,no_decision,Best Case,30688.71,34393.67,0.1077,,2025-09-06,2025-10-10
OPP-0008610,,CO-0076092,Commercial,new_business,ISR,REP-00014,False,competitive,Omitted,41197.55,46207.91,0.1084,,2025-09-06,2025-10-07
OPP-0008611,,CO-0027386,Commercial,new_business,ISR,REP-00014,False,no_decision,Best Case,15000.0,17582.54,0.1469,,2025-09-06,2025-10-03
OPP-0008612,ACC-000216,CO-0011764,Commercial,renewal,AM,REP-00018,True,,Commit,16099.08,18357.26,0.123,,2025-09-06,2025-10-28
OPP-0008613,ACC-001080,CO-0090757,SMB,new_business,system,,True,,Commit,1613.43,1636.17,0.0139,,2025-09-06,2025-09-06
OPP-0008614,ACC-004508,CO-0088803,SMB,new_business,system,,True,,Commit,929.87,945.47,0.0165,,2025-09-06,2025-09-06
OPP-0008615,ACC-005287,CO-0067385,SMB,new_business,system,,True,,Commit,1589.5,1649.8,0.0365,,2025-09-06,2025-09-06
OPP-0008616,ACC-005322,CO-0026349,SMB,new_business,system,,True,,Commit,2318.61,2329.92,0.0049,,2025-09-06,2025-09-06
OPP-0008617,ACC-006204,CO-0009966,SMB,new_business,system,,True,,Commit,3690.74,3702.79,0.0033,,2025-09-06,2025-09-06
OPP-0008618,ACC-006857,CO-0088526,SMB,new_business,system,,True,,Commit,908.1,935.75,0.0296,,2025-09-06,2025-09-06
OPP-0008619,ACC-007582,CO-0046016,Commercial,expansion,AM,REP-00005,True,,Commit,19371.25,21011.62,0.0781,,2025-09-07,2025-10-01
OPP-0008620,ACC-000335,CO-0050592,Commercial,renewal,AM,REP-00061,True,,Commit,15084.72,16586.25,0.0905,,2025-09-07,2025-10-15
OPP-0008621,ACC-005200,CO-0016036,Commercial,renewal,AM,REP-00005,True,,Commit,15000.0,18426.91,0.186,,2025-09-07,2025-12-01
OPP-0008622,ACC-000434,CO-0052895,Commercial,new_business,ISR,REP-00010,True,,Commit,16961.43,18021.21,0.0588,,2025-09-07,2025-10-07
OPP-0008623,ACC-003027,CO-0067798,SMB,new_business,system,,True,,Commit,552.04,566.59,0.0257,,2025-09-07,2025-09-07
OPP-0008624,ACC-003748,CO-0079027,SMB,new_business,system,,True,,Commit,2586.38,2702.47,0.043,,2025-09-07,2025-09-07
OPP-0008625,ACC-003793,CO-0093900,SMB,new_business,system,,True,,Commit,3506.46,3615.72,0.0302,,2025-09-07,2025-09-07
OPP-0008626,ACC-005073,CO-0030020,SMB,new_business,system,,True,,Commit,1010.29,1058.11,0.0452,,2025-09-07,2025-09-07
OPP-0008627,ACC-005556,CO-0079896,SMB,new_business,system,,True,,Commit,2403.61,2445.89,0.0173,,2025-09-07,2025-09-07
OPP-0008628,ACC-007502,CO-0074579,SMB,new_business,system,,True,,Commit,2465.65,2521.78,0.0223,,2025-09-07,2025-09-07
OPP-0008629,ACC-001762,CO-0093859,Commercial,expansion,AM,REP-00061,True,,Commit,15084.81,17340.41,0.1301,,2025-09-08,2025-10-01
OPP-0008630,ACC-003040,CO-0060598,Commercial,expansion,AM,REP-00044,True,,Commit,21091.84,24017.37,0.1218,,2025-09-08,2025-10-01
OPP-0008631,ACC-006893,CO-0036282,Commercial,expansion,AM,REP-00005,True,,Commit,26588.72,31101.73,0.1451,,2025-09-08,2025-10-01
OPP-0008632,,CO-0106966,Commercial,new_business,ISR,REP-00059,False,no_decision,Pipeline,22436.16,25173.24,0.1087,,2025-09-08,2025-10-23
OPP-0008633,ACC-001934,CO-0109268,SMB,new_business,system,,True,,Commit,1145.87,1165.1,0.0165,,2025-09-08,2025-09-08
OPP-0008634,ACC-002831,CO-0030263,SMB,new_business,system,,True,,Commit,1466.17,1495.84,0.0198,,2025-09-08,2025-09-08
OPP-0008635,ACC-003329,CO-0079716,SMB,new_business,system,,True,,Commit,1100.08,1120.29,0.018,,2025-09-08,2025-09-08
OPP-0008636,ACC-003881,CO-0040035,SMB,new_business,system,,True,,Commit,3376.15,3490.08,0.0326,,2025-09-08,2025-09-08
OPP-0008637,ACC-004300,CO-0044821,SMB,new_business,system,,True,,Commit,469.7,475.74,0.0127,,2025-09-08,2025-09-08
OPP-0008638,ACC-006154,CO-0037732,SMB,new_business,system,,True,,Commit,338.71,349.2,0.03,,2025-09-08,2025-09-08
OPP-0008639,ACC-006699,CO-0112318,SMB,new_business,system,,True,,Commit,1256.36,1322.16,0.0498,,2025-09-08,2025-09-08
OPP-0008640,ACC-006718,CO-0097255,SMB,new_business,system,,True,,Commit,1297.76,1345.46,0.0355,,2025-09-08,2025-09-08
OPP-0008641,ACC-007586,CO-0086240,SMB,new_business,system,,True,,Commit,1202.36,1256.75,0.0433,,2025-09-08,2025-09-08
OPP-0008642,ACC-007633,CO-0081910,SMB,new_business,system,,True,,Commit,4822.84,4870.23,0.0097,,2025-09-08,2025-09-08
OPP-0008643,ACC-005149,CO-0088307,Commercial,expansion,AM,REP-00018,True,,Commit,17707.79,21929.8,0.1925,,2025-09-09,2025-10-01
OPP-0008644,ACC-006149,CO-0004758,Commercial,expansion,AM,REP-00044,True,,Commit,15000.0,16057.95,0.0659,,2025-09-09,2025-10-01
OPP-0008645,ACC-001645,CO-0088839,SMB,new_business,system,,True,,Commit,2528.87,2568.58,0.0155,,2025-09-09,2025-09-09
OPP-0008646,ACC-002709,CO-0027800,SMB,new_business,system,,True,,Commit,2183.53,2247.09,0.0283,,2025-09-09,2025-09-09
OPP-0008647,ACC-003128,CO-0036510,SMB,new_business,system,,True,,Commit,776.88,808.04,0.0386,,2025-09-09,2025-09-09
OPP-0008648,ACC-004423,CO-0091704,SMB,new_business,system,,True,,Commit,1998.86,2071.47,0.0351,,2025-09-09,2025-09-09
OPP-0008649,ACC-004636,CO-0074707,SMB,new_business,system,,True,,Commit,3897.07,4070.23,0.0425,,2025-09-09,2025-09-09
OPP-0008650,ACC-002580,CO-0021152,Commercial,expansion,AM,REP-00018,True,,Commit,22602.6,26536.84,0.1483,,2025-09-10,2025-10-01
OPP-0008651,ACC-000449,CO-0014293,Commercial,renewal,AM,REP-00061,True,,Commit,51823.06,63800.85,0.1877,,2025-09-10,2025-10-25
OPP-0008652,ACC-006524,CO-0021505,Commercial,renewal,AM,REP-00005,True,,Commit,15152.73,18245.31,0.1695,,2025-09-10,2025-12-01
OPP-0008653,ACC-000470,CO-0057477,Commercial,new_business,ISR,REP-00008,True,,Commit,15000.0,17073.85,0.1215,,2025-09-10,2025-10-22
OPP-0008654,ACC-000490,CO-0064770,SMB,new_business,system,,True,,Commit,1890.89,1967.06,0.0387,,2025-09-10,2025-09-10
OPP-0008655,ACC-001797,CO-0077479,SMB,new_business,system,,True,,Commit,993.44,1001.73,0.0083,,2025-09-10,2025-09-10
OPP-0008656,ACC-003056,CO-0076824,SMB,new_business,system,,True,,Commit,1232.6,1244.04,0.0092,,2025-09-10,2025-09-10
OPP-0008657,ACC-003774,CO-0093493,SMB,new_business,system,,True,,Commit,2770.26,2847.93,0.0273,,2025-09-10,2025-09-10
OPP-0008658,ACC-003878,CO-0078594,SMB,new_business,system,,True,,Commit,1188.64,1203.7,0.0125,,2025-09-10,2025-09-10
OPP-0008659,ACC-004032,CO-0012888,SMB,new_business,system,,True,,Commit,2355.47,2386.83,0.0131,,2025-09-10,2025-09-10
OPP-0008660,ACC-004867,CO-0081272,SMB,new_business,system,,True,,Commit,1445.54,1489.76,0.0297,,2025-09-10,2025-09-10
OPP-0008661,ACC-005476,CO-0008498,SMB,new_business,system,,True,,Commit,1932.94,2012.11,0.0393,,2025-09-10,2025-09-10
OPP-0008662,ACC-005954,CO-0029932,SMB,new_business,system,,True,,Commit,950.96,995.25,0.0445,,2025-09-10,2025-09-10
OPP-0008663,ACC-006856,CO-0004826,SMB,new_business,system,,True,,Commit,1599.73,1670.55,0.0424,,2025-09-10,2025-09-10
OPP-0008664,ACC-000970,CO-0023425,Enterprise,expansion,AM,REP-00033,True,,Commit,236843.15,271021.95,0.1261,,2025-09-11,2025-10-01
OPP-0008665,ACC-002874,CO-0034663,Commercial,expansion,AM,REP-00061,True,,Commit,15000.0,15874.6,0.0551,,2025-09-11,2025-10-01
OPP-0008666,ACC-000190,CO-0066579,Commercial,renewal,AM,REP-00018,True,,Commit,22747.78,28038.06,0.1887,,2025-09-11,2025-10-20
OPP-0008667,ACC-005823,CO-0002979,Commercial,renewal,AM,REP-00044,True,,Commit,15000.0,18369.31,0.1834,,2025-09-11,2025-12-01
OPP-0008668,ACC-002272,CO-0098629,SMB,new_business,system,,True,,Commit,1292.84,1296.33,0.0027,,2025-09-11,2025-09-11
OPP-0008669,ACC-003294,CO-0005832,SMB,new_business,system,,True,,Commit,1665.29,1714.67,0.0288,,2025-09-11,2025-09-11
OPP-0008670,ACC-004292,CO-0115856,SMB,new_business,system,,True,,Commit,711.57,735.98,0.0332,,2025-09-11,2025-09-11
OPP-0008671,ACC-005291,CO-0053932,SMB,new_business,system,,True,,Commit,1037.29,1046.3,0.0086,,2025-09-11,2025-09-11
OPP-0008672,ACC-005927,CO-0070042,SMB,new_business,system,,True,,Commit,4031.57,4180.69,0.0357,,2025-09-11,2025-09-11
OPP-0008673,ACC-006073,CO-0083240,SMB,new_business,system,,True,,Commit,2379.73,2421.11,0.0171,,2025-09-11,2025-09-11
OPP-0008674,ACC-007477,CO-0033730,SMB,new_business,system,,True,,Commit,1799.61,1888.1,0.0469,,2025-09-11,2025-09-11
OPP-0008675,ACC-000918,CO-0072835,Commercial,expansion,AM,REP-00018,True,,Commit,15000.0,18684.71,0.1972,,2025-09-12,2025-10-01
OPP-0008676,ACC-001687,CO-0024875,Commercial,expansion,AM,REP-00044,True,,Commit,17583.78,18693.0,0.0593,,2025-09-12,2025-10-01
OPP-0008677,ACC-002947,CO-0030419,Commercial,expansion,AM,REP-00005,True,,Commit,15000.0,15915.23,0.0575,,2025-09-12,2025-10-01
OPP-0008678,ACC-004398,CO-0034176,Enterprise,expansion,AM,REP-00036,True,,Commit,323666.24,451876.22,0.2837,,2025-09-12,2025-10-01
OPP-0008679,ACC-006371,CO-0122924,Commercial,expansion,AM,REP-00005,True,,Commit,20913.97,25598.66,0.183,,2025-09-12,2025-10-01
OPP-0008680,,CO-0050509,Commercial,new_business,ISR,REP-00013,False,competitive,Best Case,50727.08,60693.24,0.1642,,2025-09-12,2025-10-09
OPP-0008681,ACC-006942,CO-0059756,Commercial,renewal,AM,REP-00018,True,,Commit,15000.0,16672.31,0.1003,,2025-09-12,2025-12-01
OPP-0008682,ACC-000649,CO-0012557,SMB,new_business,system,,True,,Commit,1086.89,1140.74,0.0472,,2025-09-12,2025-09-12
OPP-0008683,ACC-000899,CO-0095940,SMB,new_business,system,,True,,Commit,1423.27,1448.29,0.0173,,2025-09-12,2025-09-12
OPP-0008684,ACC-000949,CO-0050368,SMB,new_business,system,,True,,Commit,2008.55,2085.79,0.037,,2025-09-12,2025-09-12
OPP-0008685,ACC-001568,CO-0057210,SMB,new_business,system,,True,,Commit,963.16,1003.01,0.0397,,2025-09-12,2025-09-12
OPP-0008686,ACC-001773,CO-0004263,SMB,new_business,system,,True,,Commit,2998.38,3091.99,0.0303,,2025-09-12,2025-09-12
OPP-0008687,ACC-002025,CO-0095129,SMB,new_business,system,,True,,Commit,1012.14,1053.07,0.0389,,2025-09-12,2025-09-12
OPP-0008688,ACC-002156,CO-0108612,SMB,new_business,system,,True,,Commit,1831.59,1881.89,0.0267,,2025-09-12,2025-09-12
OPP-0008689,ACC-002236,CO-0023449,SMB,new_business,system,,True,,Commit,2165.49,2219.34,0.0243,,2025-09-12,2025-09-12
OPP-0008690,ACC-003798,CO-0046694,SMB,new_business,system,,True,,Commit,2259.58,2261.36,0.0008,,2025-09-12,2025-09-12
OPP-0008691,ACC-005134,CO-0108224,SMB,new_business,system,,True,,Commit,2006.86,2069.68,0.0304,,2025-09-12,2025-09-12
OPP-0008692,ACC-005480,CO-0002125,SMB,new_business,system,,True,,Commit,2494.92,2603.85,0.0418,,2025-09-12,2025-09-12
OPP-0008693,ACC-007366,CO-0065933,SMB,new_business,system,,True,,Commit,1395.07,1395.77,0.0005,,2025-09-12,2025-09-12
OPP-0008694,ACC-007424,CO-0087776,SMB,new_business,system,,True,,Commit,859.36,895.47,0.0403,,2025-09-12,2025-09-12
OPP-0008695,ACC-000362,CO-0065396,Enterprise,expansion,AM,REP-00003,True,,Commit,248186.62,297808.07,0.1666,,2025-09-13,2025-10-01
OPP-0008696,,CO-0058869,Commercial,new_business,ISR,REP-00008,False,no_decision,Omitted,15000.0,16417.34,0.0863,,2025-09-13,2025-10-13
OPP-0008697,,CO-0043188,Commercial,new_business,ISR,REP-00026,False,no_decision,Pipeline,75000.0,86601.53,0.134,,2025-09-13,2025-10-15
OPP-0008698,ACC-006713,CO-0103102,Commercial,renewal,AM,REP-00061,True,,Commit,15000.0,16409.51,0.0859,,2025-09-13,2025-11-01
OPP-0008699,ACC-000500,CO-0023236,SMB,new_business,system,,True,,Commit,5592.34,5638.89,0.0083,,2025-09-13,2025-09-13
OPP-0008700,ACC-001818,CO-0054817,SMB,new_business,system,,True,,Commit,4107.96,4216.22,0.0257,,2025-09-13,2025-09-13
OPP-0008701,ACC-002280,CO-0061465,SMB,new_business,system,,True,,Commit,1545.42,1603.48,0.0362,,2025-09-13,2025-09-13
OPP-0008702,ACC-003156,CO-0085844,SMB,new_business,system,,True,,Commit,2766.38,2796.16,0.0107,,2025-09-13,2025-09-13
OPP-0008703,ACC-003662,CO-0072555,SMB,new_business,system,,True,,Commit,2025.94,2073.09,0.0227,,2025-09-13,2025-09-13
OPP-0008704,ACC-005129,CO-0053690,SMB,new_business,system,,True,,Commit,3318.95,3458.66,0.0404,,2025-09-13,2025-09-13
OPP-0008705,ACC-005153,CO-0051198,SMB,new_business,system,,True,,Commit,2317.94,2373.31,0.0233,,2025-09-13,2025-09-13
OPP-0008706,ACC-005874,CO-0083617,SMB,new_business,system,,True,,Commit,3014.54,3157.15,0.0452,,2025-09-13,2025-09-13
OPP-0008707,ACC-006721,CO-0011567,SMB,new_business,system,,True,,Commit,775.59,779.57,0.0051,,2025-09-13,2025-09-13
OPP-0008708,ACC-006773,CO-0108416,SMB,new_business,system,,True,,Commit,977.96,1013.68,0.0352,,2025-09-13,2025-09-13
OPP-0008709,ACC-007173,CO-0109817,SMB,new_business,system,,True,,Commit,1661.48,1697.25,0.0211,,2025-09-13,2025-09-13
OPP-0008710,ACC-007444,CO-0080236,SMB,new_business,system,,True,,Commit,841.28,844.58,0.0039,,2025-09-13,2025-09-13
OPP-0008711,ACC-002518,CO-0034417,Commercial,expansion,AM,REP-00005,True,,Commit,15000.0,18643.27,0.1954,,2025-09-14,2025-10-01
OPP-0008712,ACC-006097,CO-0068586,Commercial,expansion,AM,REP-00005,True,,Commit,15000.0,17798.0,0.1572,,2025-09-14,2025-10-01
OPP-0008713,ACC-006475,CO-0064016,Enterprise,expansion,AM,REP-00028,True,,Commit,217947.03,288403.93,0.2443,,2025-09-14,2025-10-01
OPP-0008714,ACC-007081,CO-0097839,Commercial,expansion,AM,REP-00044,True,,Commit,15000.0,16025.71,0.064,,2025-09-14,2025-10-01
OPP-0008715,ACC-001885,CO-0081960,Commercial,renewal,AM,REP-00005,True,,Commit,17341.89,21533.31,0.1946,,2025-09-14,2025-12-01
OPP-0008716,ACC-005104,CO-0121179,Commercial,renewal,AM,REP-00018,False,no_decision,Pipeline,15000.0,17818.89,0.1582,,2025-09-14,2025-11-01
OPP-0008717,ACC-001590,CO-0096284,SMB,new_business,system,,True,,Commit,1572.94,1646.56,0.0447,,2025-09-14,2025-09-14
OPP-0008718,ACC-001849,CO-0102220,SMB,new_business,system,,True,,Commit,1121.82,1155.83,0.0294,,2025-09-14,2025-09-14
OPP-0008719,ACC-003011,CO-0043521,SMB,new_business,system,,True,,Commit,7792.67,7859.98,0.0086,,2025-09-14,2025-09-14
OPP-0008720,ACC-003247,CO-0079121,SMB,new_business,system,,True,,Commit,1785.11,1794.54,0.0053,,2025-09-14,2025-09-14
OPP-0008721,ACC-006261,CO-0008482,SMB,new_business,system,,True,,Commit,2035.1,2062.31,0.0132,,2025-09-14,2025-09-14
OPP-0008722,ACC-001673,CO-0000117,Commercial,expansion,AM,REP-00018,True,,Commit,15000.0,16674.28,0.1004,,2025-09-15,2025-10-01
OPP-0008723,ACC-005491,CO-0003672,Commercial,expansion,AM,REP-00018,True,,Commit,15000.0,17902.65,0.1621,,2025-09-15,2025-10-01
OPP-0008724,ACC-007250,CO-0116934,Commercial,expansion,AM,REP-00044,True,,Commit,15000.0,16755.56,0.1048,,2025-09-15,2025-10-01
OPP-0008725,,CO-0066193,Commercial,new_business,ISR,REP-00056,False,competitive,Best Case,15000.0,16183.75,0.0731,,2025-09-15,2025-10-08
OPP-0008726,ACC-000253,CO-0006274,Commercial,expansion,AM,REP-00018,True,,Commit,47805.8,55928.3,0.1452,,2025-09-15,2025-10-27
OPP-0008727,ACC-002754,CO-0063088,Commercial,renewal,AM,REP-00061,False,price,Pipeline,15000.0,15927.53,0.0582,,2025-09-15,2025-11-01
OPP-0008728,ACC-001781,CO-0095620,SMB,new_business,system,,True,,Commit,3476.86,3506.24,0.0084,,2025-09-15,2025-09-15
OPP-0008729,ACC-002401,CO-0099245,SMB,new_business,system,,True,,Commit,4050.29,4193.61,0.0342,,2025-09-15,2025-09-15
OPP-0008730,ACC-003548,CO-0108425,SMB,new_business,system,,True,,Commit,1370.61,1424.99,0.0382,,2025-09-15,2025-09-15
OPP-0008731,ACC-005048,CO-0058914,SMB,new_business,system,,True,,Commit,2950.28,3086.98,0.0443,,2025-09-15,2025-09-15
OPP-0008732,ACC-005197,CO-0003658,SMB,new_business,system,,True,,Commit,1727.85,1754.84,0.0154,,2025-09-15,2025-09-15
OPP-0008733,ACC-007469,CO-0007663,SMB,new_business,system,,True,,Commit,1388.02,1460.03,0.0493,,2025-09-15,2025-09-15
OPP-0008734,ACC-007571,CO-0114460,SMB,new_business,system,,True,,Commit,2022.58,2076.62,0.026,,2025-09-15,2025-09-15
OPP-0008735,ACC-005674,CO-0074050,Commercial,expansion,AM,REP-00044,True,,Commit,15000.0,16360.81,0.0832,,2025-09-16,2025-10-01
OPP-0008736,ACC-006001,CO-0015010,Commercial,expansion,AM,REP-00018,True,,Commit,15000.0,15947.98,0.0594,,2025-09-16,2025-10-01
OPP-0008737,,CO-0000926,Commercial,new_business,ISR,REP-00012,False,competitive,Best Case,21765.62,23829.9,0.0866,,2025-09-16,2025-10-27
OPP-0008738,ACC-000461,CO-0077367,Commercial,renewal,AM,REP-00061,False,no_decision,Pipeline,17172.08,20360.52,0.1566,,2025-09-16,2025-11-07
OPP-0008739,ACC-001216,CO-0032409,Commercial,renewal,AM,REP-00018,True,,Commit,15000.0,17471.27,0.1414,,2025-09-16,2025-12-01
OPP-0008740,ACC-000887,CO-0009103,SMB,new_business,system,,True,,Commit,2802.21,2822.87,0.0073,,2025-09-16,2025-09-16
OPP-0008741,ACC-001186,CO-0084115,SMB,new_business,system,,True,,Commit,2209.22,2232.88,0.0106,,2025-09-16,2025-09-16
OPP-0008742,ACC-001947,CO-0000781,SMB,new_business,system,,True,,Commit,679.65,714.96,0.0494,,2025-09-16,2025-09-16
OPP-0008743,ACC-002651,CO-0001900,SMB,new_business,system,,True,,Commit,5714.02,5836.65,0.021,,2025-09-16,2025-09-16
OPP-0008744,ACC-002837,CO-0031740,SMB,new_business,system,,True,,Commit,1168.7,1194.86,0.0219,,2025-09-16,2025-09-16
OPP-0008745,ACC-004940,CO-0002661,SMB,new_business,system,,True,,Commit,1514.08,1555.36,0.0265,,2025-09-16,2025-09-16
OPP-0008746,ACC-006195,CO-0033857,SMB,new_business,system,,True,,Commit,3019.4,3043.0,0.0078,,2025-09-16,2025-09-16
OPP-0008747,ACC-006362,CO-0016589,SMB,new_business,system,,True,,Commit,1479.12,1510.97,0.0211,,2025-09-16,2025-09-16
OPP-0008748,ACC-006742,CO-0107850,SMB,new_business,system,,True,,Commit,3636.51,3706.1,0.0188,,2025-09-16,2025-09-16
OPP-0008749,ACC-006760,CO-0079402,SMB,new_business,system,,True,,Commit,1898.86,1934.09,0.0182,,2025-09-16,2025-09-16
OPP-0008750,ACC-007429,CO-0039067,SMB,new_business,system,,True,,Commit,3112.7,3133.38,0.0066,,2025-09-16,2025-09-16
OPP-0008751,ACC-000942,CO-0001629,Commercial,expansion,AM,REP-00018,True,,Commit,15229.4,16778.22,0.0923,,2025-09-17,2025-10-01
OPP-0008752,ACC-003933,CO-0094286,Commercial,expansion,AM,REP-00005,True,,Commit,15000.0,17601.24,0.1478,,2025-09-17,2025-10-01
OPP-0008753,ACC-005309,CO-0057510,Commercial,expansion,AM,REP-00005,True,,Commit,15278.94,18121.81,0.1569,,2025-09-17,2025-10-01
OPP-0008754,,CO-0051993,Commercial,new_business,ISR,REP-00026,False,competitive,Omitted,32923.69,36323.35,0.0936,,2025-09-17,2025-10-19
OPP-0008755,ACC-001778,CO-0075223,Commercial,renewal,AM,REP-00005,True,,Commit,15000.0,16636.68,0.0984,,2025-09-17,2025-12-01
OPP-0008756,ACC-004271,CO-0013473,Commercial,renewal,AM,REP-00061,True,,Commit,15000.0,17232.9,0.1296,,2025-09-17,2025-11-01
OPP-0008757,ACC-001876,CO-0009877,SMB,new_business,system,,True,,Commit,1445.89,1457.53,0.008,,2025-09-17,2025-09-17
OPP-0008758,ACC-002127,CO-0023194,SMB,new_business,system,,True,,Commit,1975.61,2058.12,0.0401,,2025-09-17,2025-09-17
OPP-0008759,ACC-002306,CO-0060595,SMB,new_business,system,,True,,Commit,1057.04,1079.29,0.0206,,2025-09-17,2025-09-17
OPP-0008760,ACC-002597,CO-0115406,SMB,new_business,system,,True,,Commit,1607.1,1680.87,0.0439,,2025-09-17,2025-09-17
OPP-0008761,ACC-005258,CO-0038813,SMB,new_business,system,,True,,Commit,1374.67,1418.78,0.0311,,2025-09-17,2025-09-17
OPP-0008762,ACC-005495,CO-0025026,SMB,new_business,system,,True,,Commit,3076.29,3158.55,0.026,,2025-09-17,2025-09-17
OPP-0008763,ACC-007145,CO-0094157,SMB,new_business,system,,True,,Commit,1423.58,1487.73,0.0431,,2025-09-17,2025-09-17
OPP-0008764,ACC-001913,CO-0110570,Commercial,expansion,AM,REP-00044,True,,Commit,15000.0,18565.88,0.1921,,2025-09-18,2025-11-01
OPP-0008765,ACC-006840,CO-0121579,Commercial,expansion,AM,REP-00044,True,,Commit,26319.98,32336.45,0.1861,,2025-09-18,2025-11-01
OPP-0008766,,CO-0092737,Commercial,new_business,ISR,REP-00001,False,other,Pipeline,38672.54,44995.61,0.1405,,2025-09-18,2025-10-10
OPP-0008767,,CO-0097489,Commercial,new_business,ISR,REP-00016,False,no_decision,Best Case,19403.38,21957.41,0.1163,,2025-09-18,2025-10-27
OPP-0008768,ACC-000182,CO-0063303,Commercial,renewal,AM,REP-00005,True,,Commit,15000.0,17000.48,0.1177,,2025-09-18,2025-11-15
OPP-0008769,ACC-000386,CO-0011605,Commercial,renewal,AM,REP-00044,True,,Commit,15000.0,17039.14,0.1197,,2025-09-18,2025-12-01
OPP-0008770,ACC-000665,CO-0063017,Commercial,renewal,AM,REP-00061,False,price,Best Case,15000.0,17249.15,0.1304,,2025-09-18,2025-12-01
OPP-0008771,ACC-004996,CO-0077918,Commercial,expansion,AM,REP-00018,True,,Commit,20775.87,25031.5,0.17,,2025-09-18,2025-12-01
OPP-0008772,ACC-007419,CO-0054877,Commercial,renewal,AM,REP-00018,True,,Commit,22907.59,25423.98,0.099,,2025-09-18,2025-12-01
OPP-0008773,ACC-000115,CO-0098300,Commercial,new_business,ISR,REP-00021,True,,Commit,15000.0,17920.51,0.163,,2025-09-18,2025-10-03
OPP-0008774,ACC-002299,CO-0003875,SMB,new_business,system,,True,,Commit,1398.53,1455.1,0.0389,,2025-09-18,2025-09-18
OPP-0008775,ACC-004798,CO-0000497,SMB,new_business,system,,True,,Commit,3200.61,3354.84,0.046,,2025-09-18,2025-09-18
OPP-0008776,ACC-007565,CO-0000555,SMB,new_business,system,,True,,Commit,998.57,1016.39,0.0175,,2025-09-18,2025-09-18
