account_id,month,segment,actions_consumed,active_workflows
ACC-007143,2024-02-01,SMB,7313,14
ACC-007143,2024-03-01,SMB,6459,13
ACC-007143,2024-04-01,SMB,6449,13
ACC-007143,2024-05-01,SMB,6562,13
ACC-007143,2024-06-01,SMB,6547,13
ACC-007143,2024-07-01,SMB,7044,13
ACC-007143,2024-08-01,SMB,4061,10
ACC-007143,2024-09-01,SMB,3356,9
ACC-007143,2024-10-01,SMB,3399,9
ACC-007143,2024-11-01,SMB,1741,7
ACC-007143,2024-12-01,SMB,1411,6
ACC-007144,2022-12-01,SMB,345,3
ACC-007144,2023-01-01,SMB,4536,11
ACC-007144,2023-02-01,SMB,4590,11
ACC-007144,2023-03-01,SMB,4372,10
ACC-007144,2023-04-01,SMB,4107,10
ACC-007144,2023-05-01,SMB,4446,11
ACC-007144,2023-06-01,SMB,4320,10
ACC-007144,2023-07-01,SMB,3663,10
ACC-007144,2023-08-01,SMB,4152,10
ACC-007144,2023-09-01,SMB,4397,10
ACC-007144,2023-10-01,SMB,4764,11
ACC-007144,2023-11-01,SMB,4133,10
ACC-007144,2023-12-01,SMB,3730,10
ACC-007144,2024-01-01,SMB,5461,12
ACC-007144,2024-02-01,SMB,4474,11
ACC-007144,2024-03-01,SMB,4778,11
ACC-007144,2024-04-01,SMB,4648,11
ACC-007144,2024-05-01,SMB,5386,12
ACC-007144,2024-06-01,SMB,5418,12
ACC-007144,2024-07-01,SMB,5212,11
ACC-007144,2024-08-01,SMB,4422,11
ACC-007144,2024-09-01,SMB,5749,12
ACC-007144,2024-10-01,SMB,5613,12
ACC-007144,2024-11-01,SMB,5048,11
ACC-007144,2024-12-01,SMB,4373,10
ACC-007144,2025-01-01,SMB,5597,12
ACC-007144,2025-02-01,SMB,5646,12
ACC-007144,2025-03-01,SMB,5349,12
ACC-007144,2025-04-01,SMB,5911,12
ACC-007144,2025-05-01,SMB,5845,12
ACC-007144,2025-06-01,SMB,5669,12
ACC-007144,2025-07-01,SMB,6247,12
ACC-007144,2025-08-01,SMB,5368,12
ACC-007144,2025-09-01,SMB,6523,13
ACC-007144,2025-10-01,SMB,6400,13
ACC-007144,2025-11-01,SMB,7459,14
ACC-007144,2025-12-01,SMB,5351,12
ACC-007145,2025-09-01,SMB,447,3
ACC-007145,2025-10-01,SMB,4001,10
ACC-007145,2025-11-01,SMB,4241,10
ACC-007145,2025-12-01,SMB,3708,10
ACC-007146,2022-04-01,SMB,146,2
ACC-007146,2022-05-01,SMB,1479,6
ACC-007146,2022-06-01,SMB,351,3
ACC-007147,2024-08-01,SMB,294,3
ACC-007147,2024-09-01,SMB,3741,10
ACC-007147,2024-10-01,SMB,3456,9
ACC-007147,2024-11-01,SMB,3434,9
ACC-007147,2024-12-01,SMB,3324,9
ACC-007147,2025-01-01,SMB,3617,10
ACC-007147,2025-02-01,SMB,3203,9
ACC-007147,2025-03-01,SMB,3387,9
ACC-007147,2025-04-01,SMB,4085,10
ACC-007147,2025-05-01,SMB,3083,9
ACC-007147,2025-06-01,SMB,3464,9
ACC-007147,2025-07-01,SMB,3208,9
ACC-007147,2025-08-01,SMB,3251,9
ACC-007147,2025-09-01,SMB,4391,10
ACC-007147,2025-10-01,SMB,3538,9
ACC-007147,2025-11-01,SMB,3967,10
ACC-007147,2025-12-01,SMB,2521,8
ACC-007148,2024-11-01,SMB,193,2
ACC-007148,2024-12-01,SMB,1562,6
ACC-007148,2025-01-01,SMB,1945,7
ACC-007148,2025-02-01,SMB,1688,6
ACC-007148,2025-03-01,SMB,1646,6
ACC-007148,2025-04-01,SMB,1638,6
ACC-007148,2025-05-01,SMB,1582,6
ACC-007148,2025-06-01,SMB,1737,7
ACC-007148,2025-07-01,SMB,1707,7
ACC-007148,2025-08-01,SMB,1701,7
ACC-007148,2025-09-01,SMB,1794,7
ACC-007148,2025-10-01,SMB,1946,7
ACC-007148,2025-11-01,SMB,2035,7
ACC-007148,2025-12-01,SMB,1679,6
ACC-007149,2024-05-01,SMB,467,3
ACC-007149,2024-06-01,SMB,3387,9
ACC-007149,2024-07-01,SMB,3676,10
ACC-007149,2024-08-01,SMB,4132,10
ACC-007149,2024-09-01,SMB,4518,11
ACC-007149,2024-10-01,SMB,3900,10
ACC-007149,2024-11-01,SMB,4880,11
ACC-007149,2024-12-01,SMB,3528,9
ACC-007149,2025-01-01,SMB,5142,11
ACC-007149,2025-02-01,SMB,4666,11
ACC-007149,2025-03-01,SMB,4374,10
ACC-007149,2025-04-01,SMB,4826,11
ACC-007149,2025-05-01,SMB,5423,12
ACC-007149,2025-06-01,SMB,4433,11
ACC-007149,2025-07-01,SMB,4508,11
ACC-007149,2025-08-01,SMB,5048,11
ACC-007149,2025-09-01,SMB,5011,11
ACC-007149,2025-10-01,SMB,4748,11
ACC-007149,2025-11-01,SMB,4889,11
ACC-007149,2025-12-01,SMB,4742,11
ACC-007150,2020-10-01,SMB,626,4
ACC-007150,2020-11-01,SMB,7676,14
ACC-007150,2020-12-01,SMB,5384,12
ACC-007150,2021-01-01,SMB,7575,14
ACC-007150,2021-02-01,SMB,7417,14
ACC-007150,2021-03-01,SMB,8333,14
ACC-007150,2021-04-01,SMB,7597,14
ACC-007150,2021-05-01,SMB,6699,13
ACC-007150,2021-06-01,SMB,7848,14
ACC-007150,2021-07-01,SMB,7152,13
ACC-007150,2021-08-01,SMB,7114,13
ACC-007150,2021-09-01,SMB,8274,14
ACC-007150,2021-10-01,SMB,8238,14
ACC-007150,2021-11-01,SMB,8422,15
ACC-007150,2021-12-01,SMB,5763,12
ACC-007150,2022-01-01,SMB,9135,15
ACC-007150,2022-02-01,SMB,7698,14
ACC-007150,2022-03-01,SMB,8190,14
ACC-007150,2022-04-01,SMB,7511,14
ACC-007150,2022-05-01,SMB,8102,14
ACC-007150,2022-06-01,SMB,8289,14
ACC-007150,2022-07-01,SMB,10081,16
ACC-007150,2022-08-01,SMB,9559,15
ACC-007150,2022-09-01,SMB,9277,15
ACC-007150,2022-10-01,SMB,10812,16
ACC-007150,2022-11-01,SMB,10109,16
ACC-007150,2022-12-01,SMB,9139,15
ACC-007150,2023-01-01,SMB,11163,17
ACC-007150,2023-02-01,SMB,10603,16
ACC-007150,2023-03-01,SMB,10862,16
ACC-007150,2023-04-01,SMB,11061,17
ACC-007150,2023-05-01,SMB,8192,14
ACC-007150,2023-06-01,SMB,9990,16
ACC-007150,2023-07-01,SMB,11044,17
ACC-007150,2023-08-01,SMB,11116,17
ACC-007150,2023-09-01,SMB,11256,17
ACC-007150,2023-10-01,SMB,12174,17
ACC-007150,2023-11-01,SMB,11216,17
ACC-007150,2023-12-01,SMB,11173,17
ACC-007150,2024-01-01,SMB,12121,17
ACC-007150,2024-02-01,SMB,11826,17
ACC-007150,2024-03-01,SMB,11667,17
ACC-007150,2024-04-01,SMB,12073,17
ACC-007150,2024-05-01,SMB,11648,17
ACC-007150,2024-06-01,SMB,8935,15
ACC-007150,2024-07-01,SMB,12480,18
ACC-007150,2024-08-01,SMB,12201,17
ACC-007150,2024-09-01,SMB,11342,17
ACC-007150,2024-10-01,SMB,14019,19
ACC-007150,2024-11-01,SMB,13633,18
ACC-007150,2024-12-01,SMB,10848,16
ACC-007150,2025-01-01,SMB,12465,18
ACC-007150,2025-02-01,SMB,14208,19
ACC-007150,2025-03-01,SMB,12391,18
ACC-007150,2025-04-01,SMB,13708,19
ACC-007150,2025-05-01,SMB,14118,19
ACC-007150,2025-06-01,SMB,14538,19
ACC-007150,2025-07-01,SMB,11177,17
ACC-007150,2025-08-01,SMB,13242,18
ACC-007150,2025-09-01,SMB,17181,21
ACC-007150,2025-10-01,SMB,13952,19
ACC-007150,2025-11-01,SMB,13338,18
ACC-007150,2025-12-01,SMB,14926,19
ACC-007151,2025-10-01,SMB,312,3
ACC-007151,2025-11-01,SMB,2769,8
ACC-007151,2025-12-01,SMB,2932,9
ACC-007152,2022-07-01,SMB,487,3
ACC-007152,2022-08-01,SMB,4940,11
ACC-007152,2022-09-01,SMB,6282,13
ACC-007152,2022-10-01,SMB,5395,12
ACC-007152,2022-11-01,SMB,5326,12
ACC-007152,2022-12-01,SMB,4077,10
ACC-007152,2023-01-01,SMB,5514,12
ACC-007152,2023-02-01,SMB,5303,12
ACC-007152,2023-03-01,SMB,6072,12
ACC-007152,2023-04-01,SMB,3951,10
ACC-007152,2023-05-01,SMB,3315,9
ACC-007152,2023-06-01,SMB,1524,6
ACC-007152,2023-07-01,SMB,1138,5
ACC-007152,2023-08-01,SMB,663,4
ACC-007153,2025-12-01,SMB,467,3
ACC-007154,2021-01-01,SMB,554,4
ACC-007154,2021-02-01,SMB,2945,9
ACC-007154,2021-03-01,SMB,2166,7
ACC-007154,2021-04-01,SMB,2097,7
ACC-007154,2021-05-01,SMB,1257,6
ACC-007154,2021-06-01,SMB,681,4
ACC-007155,2025-04-01,SMB,418,3
ACC-007155,2025-05-01,SMB,4707,11
ACC-007155,2025-06-01,SMB,4664,11
ACC-007155,2025-07-01,SMB,4387,10
ACC-007155,2025-08-01,SMB,5048,11
ACC-007155,2025-09-01,SMB,4692,11
ACC-007155,2025-10-01,SMB,4863,11
ACC-007155,2025-11-01,SMB,4673,11
ACC-007155,2025-12-01,SMB,4113,10
ACC-007156,2023-08-01,SMB,316,3
ACC-007156,2023-09-01,SMB,3679,10
ACC-007156,2023-10-01,SMB,3771,10
ACC-007156,2023-11-01,SMB,3847,10
ACC-007156,2023-12-01,SMB,2939,9
ACC-007156,2024-01-01,SMB,3785,10
ACC-007156,2024-02-01,SMB,3286,9
ACC-007156,2024-03-01,SMB,4179,10
ACC-007156,2024-04-01,SMB,3737,10
ACC-007156,2024-05-01,SMB,3327,9
ACC-007156,2024-06-01,SMB,3561,9
ACC-007156,2024-07-01,SMB,3245,9
ACC-007156,2024-08-01,SMB,3512,9
ACC-007156,2024-09-01,SMB,3853,10
ACC-007156,2024-10-01,SMB,4712,11
ACC-007156,2024-11-01,SMB,3635,10
ACC-007156,2024-12-01,SMB,2820,8
ACC-007156,2025-01-01,SMB,3962,10
ACC-007156,2025-02-01,SMB,3697,10
ACC-007156,2025-03-01,SMB,3354,9
ACC-007156,2025-04-01,SMB,3537,9
ACC-007156,2025-05-01,SMB,3720,10
ACC-007156,2025-06-01,SMB,3899,10
ACC-007156,2025-07-01,SMB,3325,9
ACC-007156,2025-08-01,SMB,4136,10
ACC-007156,2025-09-01,SMB,4068,10
ACC-007156,2025-10-01,SMB,3956,10
ACC-007156,2025-11-01,SMB,4385,10
ACC-007156,2025-12-01,SMB,3674,10
ACC-007157,2024-10-01,SMB,479,3
ACC-007157,2024-11-01,SMB,4761,11
ACC-007157,2024-12-01,SMB,3341,9
ACC-007157,2025-01-01,SMB,4297,10
ACC-007157,2025-02-01,SMB,3933,10
ACC-007157,2025-03-01,SMB,4869,11
ACC-007157,2025-04-01,SMB,4578,11
ACC-007157,2025-05-01,SMB,4531,11
ACC-007158,2023-01-01,SMB,1107,5
ACC-007158,2023-02-01,SMB,10547,16
ACC-007158,2023-03-01,SMB,12773,18
ACC-007158,2023-04-01,SMB,10079,16
ACC-007158,2023-05-01,SMB,10541,16
ACC-007158,2023-06-01,SMB,12148,17
ACC-007158,2023-07-01,SMB,9436,15
ACC-007158,2023-08-01,SMB,10205,16
ACC-007158,2023-09-01,SMB,11093,17
ACC-007158,2023-10-01,SMB,10933,17
ACC-007158,2023-11-01,SMB,10224,16
ACC-007158,2023-12-01,SMB,10487,16
ACC-007158,2024-01-01,SMB,11797,17
ACC-007158,2024-02-01,SMB,13958,19
ACC-007158,2024-03-01,SMB,14540,19
ACC-007158,2024-04-01,SMB,10778,16
ACC-007158,2024-05-01,SMB,11622,17
ACC-007158,2024-06-01,SMB,12812,18
ACC-007158,2024-07-01,SMB,10701,16
ACC-007158,2024-08-01,SMB,11061,17
ACC-007158,2024-09-01,SMB,12078,17
ACC-007158,2024-10-01,SMB,13631,18
ACC-007158,2024-11-01,SMB,13311,18
ACC-007158,2024-12-01,SMB,11819,17
ACC-007158,2025-01-01,SMB,16804,20
ACC-007158,2025-02-01,SMB,12137,17
ACC-007158,2025-03-01,SMB,13751,19
ACC-007158,2025-04-01,SMB,16870,21
ACC-007158,2025-05-01,SMB,13423,18
ACC-007158,2025-06-01,SMB,13269,18
ACC-007158,2025-07-01,SMB,13267,18
ACC-007158,2025-08-01,SMB,13079,18
ACC-007158,2025-09-01,SMB,16206,20
ACC-007158,2025-10-01,SMB,15982,20
ACC-007158,2025-11-01,SMB,14154,19
ACC-007158,2025-12-01,SMB,11995,17
ACC-007159,2024-12-01,SMB,441,3
ACC-007159,2025-01-01,SMB,5091,11
ACC-007159,2025-02-01,SMB,5465,12
ACC-007159,2025-03-01,SMB,4519,11
ACC-007159,2025-04-01,SMB,5043,11
ACC-007159,2025-05-01,SMB,5268,11
ACC-007159,2025-06-01,SMB,3885,10
ACC-007159,2025-07-01,SMB,3909,10
ACC-007159,2025-08-01,SMB,4312,10
ACC-007159,2025-09-01,SMB,5615,12
ACC-007159,2025-10-01,SMB,6029,12
ACC-007159,2025-11-01,SMB,4956,11
ACC-007159,2025-12-01,SMB,4268,10
ACC-007160,2023-07-01,SMB,357,3
ACC-007160,2023-08-01,SMB,3338,9
ACC-007160,2023-09-01,SMB,7578,14
ACC-007160,2023-10-01,SMB,15865,20
ACC-007160,2023-11-01,SMB,40086,32
ACC-007160,2023-12-01,SMB,34201,29
ACC-007160,2024-01-01,Commercial,26532,26
ACC-007160,2024-02-01,Commercial,28827,27
ACC-007160,2024-03-01,Commercial,28180,27
ACC-007160,2024-04-01,Commercial,29306,27
ACC-007160,2024-05-01,Commercial,23581,24
ACC-007160,2024-06-01,Commercial,29979,27
ACC-007160,2024-07-01,Commercial,26062,26
ACC-007160,2024-08-01,Commercial,23984,24
ACC-007160,2024-09-01,Commercial,31619,28
ACC-007160,2024-10-01,Commercial,34229,29
ACC-007160,2024-11-01,Commercial,30577,28
ACC-007160,2024-12-01,Commercial,29266,27
ACC-007160,2025-01-01,Commercial,37563,31
ACC-007160,2025-02-01,Commercial,33770,29
ACC-007160,2025-03-01,Commercial,31785,28
ACC-007160,2025-04-01,Commercial,38969,31
ACC-007160,2025-05-01,Commercial,28672,27
ACC-007160,2025-06-01,Commercial,31517,28
ACC-007160,2025-07-01,Commercial,27390,26
ACC-007160,2025-08-01,Commercial,35292,30
ACC-007160,2025-09-01,Commercial,34923,30
ACC-007160,2025-10-01,Commercial,37646,31
ACC-007160,2025-11-01,Commercial,37578,31
ACC-007160,2025-12-01,Commercial,33143,29
ACC-007161,2025-02-01,SMB,428,3
ACC-007161,2025-03-01,SMB,4115,10
ACC-007161,2025-04-01,SMB,4437,11
ACC-007161,2025-05-01,SMB,3259,9
ACC-007161,2025-06-01,SMB,4350,10
ACC-007161,2025-07-01,SMB,4601,11
ACC-007161,2025-08-01,SMB,3760,10
ACC-007161,2025-09-01,SMB,4441,11
ACC-007161,2025-10-01,SMB,4342,10
ACC-007161,2025-11-01,SMB,4321,10
ACC-007161,2025-12-01,SMB,3791,10
ACC-007162,2024-05-01,SMB,353,3
ACC-007162,2024-06-01,SMB,3248,9
ACC-007162,2024-07-01,SMB,1985,7
ACC-007162,2024-08-01,SMB,1177,5
ACC-007162,2024-09-01,SMB,953,5
ACC-007162,2024-10-01,SMB,765,4
ACC-007162,2024-11-01,SMB,258,3
ACC-007163,2025-03-01,SMB,421,3
ACC-007163,2025-04-01,SMB,4432,11
ACC-007163,2025-05-01,SMB,3958,10
ACC-007163,2025-06-01,SMB,3279,9
ACC-007163,2025-07-01,SMB,3688,10
ACC-007163,2025-08-01,SMB,3643,10
ACC-007163,2025-09-01,SMB,3332,9
ACC-007163,2025-10-01,SMB,3926,10
ACC-007163,2025-11-01,SMB,3906,10
ACC-007163,2025-12-01,SMB,3802,10
ACC-007164,2025-04-01,SMB,145,2
ACC-007164,2025-05-01,SMB,1171,5
ACC-007164,2025-06-01,SMB,457,3
ACC-007165,2023-04-01,SMB,514,4
ACC-007165,2023-05-01,SMB,6206,12
ACC-007165,2023-06-01,SMB,4791,11
ACC-007165,2023-07-01,SMB,5091,11
ACC-007165,2023-08-01,SMB,5002,11
ACC-007165,2023-09-01,SMB,6497,13
ACC-007165,2023-10-01,SMB,6165,12
ACC-007165,2023-11-01,SMB,7180,13
ACC-007165,2023-12-01,SMB,4845,11
ACC-007165,2024-01-01,SMB,7569,14
ACC-007165,2024-02-01,SMB,6530,13
ACC-007165,2024-03-01,SMB,6553,13
ACC-007165,2024-04-01,SMB,6162,12
ACC-007165,2024-05-01,SMB,6658,13
ACC-007165,2024-06-01,SMB,5974,12
ACC-007165,2024-07-01,SMB,5167,11
ACC-007165,2024-08-01,SMB,6664,13
ACC-007165,2024-09-01,SMB,6169,12
ACC-007165,2024-10-01,SMB,8150,14
ACC-007165,2024-11-01,SMB,6838,13
ACC-007165,2024-12-01,SMB,5993,12
ACC-007165,2025-01-01,SMB,7780,14
ACC-007165,2025-02-01,SMB,7758,14
ACC-007165,2025-03-01,SMB,6793,13
ACC-007165,2025-04-01,SMB,6627,13
ACC-007165,2025-05-01,SMB,8794,15
ACC-007165,2025-06-01,SMB,7522,14
ACC-007165,2025-07-01,SMB,8205,14
ACC-007165,2025-08-01,SMB,7682,14
ACC-007165,2025-09-01,SMB,7803,14
ACC-007165,2025-10-01,SMB,8086,14
ACC-007165,2025-11-01,SMB,8007,14
ACC-007165,2025-12-01,SMB,7262,13
ACC-007166,2025-06-01,SMB,354,3
ACC-007166,2025-07-01,SMB,3259,9
ACC-007166,2025-08-01,SMB,3443,9
ACC-007166,2025-09-01,SMB,3255,9
ACC-007166,2025-10-01,SMB,3929,10
ACC-007166,2025-11-01,SMB,3462,9
ACC-007166,2025-12-01,SMB,3084,9
ACC-007167,2021-11-01,SMB,612,4
ACC-007167,2021-12-01,SMB,5378,12
ACC-007167,2022-01-01,SMB,5326,12
ACC-007167,2022-02-01,SMB,5924,12
ACC-007167,2022-03-01,SMB,6522,13
ACC-007167,2022-04-01,SMB,6018,12
ACC-007167,2022-05-01,SMB,6427,13
ACC-007167,2022-06-01,SMB,5949,12
ACC-007167,2022-07-01,SMB,5839,12
ACC-007167,2022-08-01,SMB,5744,12
ACC-007167,2022-09-01,SMB,6990,13
ACC-007167,2022-10-01,SMB,7530,14
ACC-007167,2022-11-01,SMB,6537,13
ACC-007167,2022-12-01,SMB,4799,11
ACC-007167,2023-01-01,SMB,7332,14
ACC-007167,2023-02-01,SMB,7809,14
ACC-007167,2023-03-01,SMB,6036,12
ACC-007167,2023-04-01,SMB,7035,13
ACC-007167,2023-05-01,SMB,6183,12
ACC-007167,2023-06-01,SMB,6115,12
ACC-007167,2023-07-01,SMB,7433,14
ACC-007167,2023-08-01,SMB,7289,13
ACC-007167,2023-09-01,SMB,6837,13
ACC-007167,2023-10-01,SMB,6737,13
ACC-007167,2023-11-01,SMB,8035,14
ACC-007167,2023-12-01,SMB,6064,12
ACC-007167,2024-01-01,SMB,8454,15
ACC-007167,2024-02-01,SMB,7207,13
ACC-007167,2024-03-01,SMB,6232,12
ACC-007167,2024-04-01,SMB,8657,15
ACC-007167,2024-05-01,SMB,7997,14
ACC-007167,2024-06-01,SMB,8226,14
ACC-007167,2024-07-01,SMB,6833,13
ACC-007167,2024-08-01,SMB,6501,13
ACC-007167,2024-09-01,SMB,8924,15
ACC-007167,2024-10-01,SMB,8510,15
ACC-007167,2024-11-01,SMB,7627,14
ACC-007167,2024-12-01,SMB,6715,13
ACC-007167,2025-01-01,SMB,6970,13
ACC-007167,2025-02-01,SMB,8680,15
ACC-007167,2025-03-01,SMB,9253,15
ACC-007167,2025-04-01,SMB,7731,14
ACC-007167,2025-05-01,SMB,8283,14
ACC-007167,2025-06-01,SMB,7620,14
ACC-007167,2025-07-01,SMB,7684,14
ACC-007167,2025-08-01,SMB,7095,13
ACC-007167,2025-09-01,SMB,8046,14
ACC-007167,2025-10-01,SMB,7912,14
ACC-007167,2025-11-01,SMB,8905,15
ACC-007167,2025-12-01,SMB,5868,12
ACC-007168,2024-02-01,SMB,495,4
ACC-007168,2024-03-01,SMB,1742,7
ACC-007168,2024-04-01,SMB,1236,6
ACC-007168,2024-05-01,SMB,1387,6
ACC-007168,2024-06-01,SMB,694,4
ACC-007168,2024-07-01,SMB,459,3
ACC-007169,2025-01-01,SMB,399,3
ACC-007169,2025-02-01,SMB,4138,10
ACC-007169,2025-03-01,SMB,3871,10
ACC-007169,2025-04-01,SMB,3869,10
ACC-007169,2025-05-01,SMB,3556,9
ACC-007169,2025-06-01,SMB,3714,10
ACC-007169,2025-07-01,SMB,3273,9
ACC-007169,2025-08-01,SMB,3598,9
ACC-007169,2025-09-01,SMB,3712,10
ACC-007169,2025-10-01,SMB,3798,10
ACC-007169,2025-11-01,SMB,4440,11
ACC-007169,2025-12-01,SMB,3784,10
ACC-007170,2025-05-01,SMB,398,3
ACC-007170,2025-06-01,SMB,4803,11
ACC-007170,2025-07-01,SMB,3836,10
ACC-007170,2025-08-01,SMB,4618,11
ACC-007170,2025-09-01,SMB,4466,11
ACC-007170,2025-10-01,SMB,4613,11
ACC-007170,2025-11-01,SMB,4619,11
ACC-007170,2025-12-01,SMB,3468,9
ACC-007171,2021-10-01,SMB,235,2
ACC-007171,2021-11-01,SMB,2479,8
ACC-007171,2021-12-01,SMB,2408,8
ACC-007171,2022-01-01,SMB,2903,9
ACC-007171,2022-02-01,SMB,2923,9
ACC-007171,2022-03-01,SMB,2907,9
ACC-007171,2022-04-01,SMB,3001,9
ACC-007171,2022-05-01,SMB,3022,9
ACC-007171,2022-06-01,SMB,2526,8
ACC-007171,2022-07-01,SMB,2543,8
ACC-007171,2022-08-01,SMB,2959,9
ACC-007171,2022-09-01,SMB,2683,8
ACC-007171,2022-10-01,SMB,2897,9
ACC-007171,2022-11-01,SMB,2860,8
ACC-007171,2022-12-01,SMB,2141,7
ACC-007171,2023-01-01,SMB,3348,9
ACC-007171,2023-02-01,SMB,3575,9
ACC-007171,2023-03-01,SMB,3167,9
ACC-007171,2023-04-01,SMB,3415,9
ACC-007171,2023-05-01,SMB,3522,9
ACC-007171,2023-06-01,SMB,2718,8
ACC-007171,2023-07-01,SMB,2876,8
ACC-007171,2023-08-01,SMB,2798,8
ACC-007171,2023-09-01,SMB,3013,9
ACC-007171,2023-10-01,SMB,4041,10
ACC-007171,2023-11-01,SMB,3118,9
ACC-007171,2023-12-01,SMB,3093,9
ACC-007171,2024-01-01,SMB,4007,10
ACC-007171,2024-02-01,SMB,3956,10
ACC-007171,2024-03-01,SMB,3775,10
ACC-007171,2024-04-01,SMB,3375,9
ACC-007171,2024-05-01,SMB,3832,10
ACC-007171,2024-06-01,SMB,3354,9
ACC-007171,2024-07-01,SMB,2766,8
ACC-007171,2024-08-01,SMB,3148,9
ACC-007171,2024-09-01,SMB,4229,10
ACC-007171,2024-10-01,SMB,3880,10
ACC-007171,2024-11-01,SMB,3935,10
ACC-007171,2024-12-01,SMB,3788,10
ACC-007171,2025-01-01,SMB,5108,11
ACC-007171,2025-02-01,SMB,4035,10
ACC-007171,2025-03-01,SMB,3863,10
ACC-007171,2025-04-01,SMB,4008,10
ACC-007171,2025-05-01,SMB,4182,10
ACC-007171,2025-06-01,SMB,3891,10
ACC-007171,2025-07-01,SMB,3665,10
ACC-007171,2025-08-01,SMB,5037,11
ACC-007171,2025-09-01,SMB,4518,11
ACC-007171,2025-10-01,SMB,4981,11
ACC-007171,2025-11-01,SMB,4628,11
ACC-007171,2025-12-01,SMB,3725,10
ACC-007172,2025-08-01,SMB,233,2
ACC-007172,2025-09-01,SMB,2705,8
ACC-007172,2025-10-01,SMB,2978,9
ACC-007172,2025-11-01,SMB,2904,9
ACC-007172,2025-12-01,SMB,2477,8
ACC-007173,2025-09-01,SMB,345,3
ACC-007173,2025-10-01,SMB,4370,10
ACC-007173,2025-11-01,SMB,4365,10
ACC-007173,2025-12-01,SMB,3081,9
ACC-007174,2025-10-01,SMB,466,3
ACC-007174,2025-11-01,SMB,4032,10
ACC-007174,2025-12-01,SMB,3571,9
ACC-007175,2024-10-01,SMB,542,4
ACC-007175,2024-11-01,SMB,7024,13
ACC-007175,2024-12-01,SMB,4967,11
ACC-007175,2025-01-01,SMB,6650,13
ACC-007175,2025-02-01,SMB,5956,12
ACC-007175,2025-03-01,SMB,5361,12
ACC-007175,2025-04-01,SMB,6208,12
ACC-007175,2025-05-01,SMB,5751,12
ACC-007175,2025-06-01,SMB,5757,12
ACC-007175,2025-07-01,SMB,5759,12
ACC-007175,2025-08-01,SMB,5682,12
ACC-007175,2025-09-01,SMB,5732,12
ACC-007175,2025-10-01,SMB,6988,13
ACC-007175,2025-11-01,SMB,7982,14
ACC-007175,2025-12-01,SMB,6722,13
ACC-007176,2024-09-01,SMB,253,3
ACC-007176,2024-10-01,SMB,2356,8
ACC-007176,2024-11-01,SMB,2903,9
ACC-007176,2024-12-01,SMB,2359,8
ACC-007176,2025-01-01,SMB,2361,8
ACC-007176,2025-02-01,SMB,2926,9
ACC-007176,2025-03-01,SMB,3327,9
ACC-007176,2025-04-01,SMB,2989,9
ACC-007176,2025-05-01,SMB,2559,8
ACC-007176,2025-06-01,SMB,2799,8
ACC-007176,2025-07-01,SMB,2250,8
ACC-007176,2025-08-01,SMB,2579,8
ACC-007176,2025-09-01,SMB,2706,8
ACC-007176,2025-10-01,SMB,3131,9
ACC-007176,2025-11-01,SMB,3061,9
ACC-007176,2025-12-01,SMB,2451,8
ACC-007177,2020-06-01,SMB,320,3
ACC-007177,2020-07-01,SMB,3143,9
ACC-007177,2020-08-01,SMB,3661,10
ACC-007177,2020-09-01,SMB,3894,10
ACC-007177,2020-10-01,SMB,4442,11
ACC-007177,2020-11-01,SMB,4087,10
ACC-007177,2020-12-01,SMB,3899,10
ACC-007177,2021-01-01,SMB,4761,11
ACC-007177,2021-02-01,SMB,4446,11
ACC-007177,2021-03-01,SMB,4119,10
ACC-007177,2021-04-01,SMB,4202,10
ACC-007177,2021-05-01,SMB,4507,11
ACC-007177,2021-06-01,SMB,4715,11
ACC-007177,2021-07-01,SMB,4715,11
ACC-007177,2021-08-01,SMB,3678,10
ACC-007177,2021-09-01,SMB,4869,11
ACC-007177,2021-10-01,SMB,4428,11
ACC-007177,2021-11-01,SMB,4461,11
ACC-007177,2021-12-01,SMB,4338,10
ACC-007177,2022-01-01,SMB,5124,11
ACC-007177,2022-02-01,SMB,4981,11
ACC-007177,2022-03-01,SMB,4836,11
ACC-007177,2022-04-01,SMB,4925,11
ACC-007177,2022-05-01,SMB,4650,11
ACC-007177,2022-06-01,SMB,4395,10
ACC-007177,2022-07-01,SMB,4924,11
ACC-007177,2022-08-01,SMB,4939,11
ACC-007177,2022-09-01,SMB,5194,11
ACC-007177,2022-10-01,SMB,5392,12
ACC-007177,2022-11-01,SMB,4641,11
ACC-007177,2022-12-01,SMB,4291,10
ACC-007177,2023-01-01,SMB,5751,12
ACC-007177,2023-02-01,SMB,4803,11
ACC-007177,2023-03-01,SMB,5125,11
ACC-007177,2023-04-01,SMB,4687,11
ACC-007177,2023-05-01,SMB,4253,10
ACC-007177,2023-06-01,SMB,4458,11
ACC-007177,2023-07-01,SMB,5122,11
ACC-007177,2023-08-01,SMB,5159,11
ACC-007177,2023-09-01,SMB,6031,12
ACC-007177,2023-10-01,SMB,5428,12
ACC-007177,2023-11-01,SMB,5803,12
ACC-007177,2023-12-01,SMB,4454,11
ACC-007177,2024-01-01,SMB,6119,12
ACC-007177,2024-02-01,SMB,5976,12
ACC-007177,2024-03-01,SMB,5431,12
ACC-007177,2024-04-01,SMB,5598,12
ACC-007177,2024-05-01,SMB,6822,13
ACC-007177,2024-06-01,SMB,5671,12
