ticket_id,account_id,segment,created_date,resolved_date,severity,resolution_time_hours,csat_score
TCK-0016618,ACC-005185,SMB,2025-04-30,2025-04-30,medium,17.2,4.0
TCK-0016619,ACC-005186,SMB,2024-11-08,2024-11-09,critical,42.7,3.0
TCK-0016620,ACC-005186,SMB,2024-12-28,2024-12-28,critical,1.6,
TCK-0016621,ACC-005186,SMB,2025-04-10,2025-04-10,low,20.9,
TCK-0016622,ACC-005186,SMB,2025-04-01,2025-04-03,high,62.7,
TCK-0016623,ACC-005186,SMB,2025-10-28,2025-10-28,low,19.1,
TCK-0016624,ACC-005187,SMB,2025-12-08,,low,,
TCK-0016625,ACC-005188,SMB,2024-04-09,2024-04-09,low,2.5,4.0
TCK-0016626,ACC-005188,SMB,2024-04-13,2024-04-17,high,108.3,3.0
TCK-0016627,ACC-005189,SMB,2023-01-25,2023-01-28,high,82.1,
TCK-0016628,ACC-005189,SMB,2023-04-06,2023-04-07,medium,28.8,
TCK-0016629,ACC-005189,SMB,2024-10-08,2024-10-10,medium,51.3,
TCK-0016630,ACC-005189,SMB,2025-04-12,2025-04-12,low,19.1,
TCK-0016631,ACC-005189,SMB,2025-07-22,2025-07-26,high,119.0,4.0
TCK-0016632,ACC-005189,SMB,2025-07-09,2025-07-12,high,73.5,4.0
TCK-0016633,ACC-005189,SMB,2025-08-22,2025-08-23,critical,45.6,
TCK-0016634,ACC-005190,SMB,2021-03-31,2021-03-31,low,23.6,
TCK-0016635,ACC-005190,SMB,2023-01-10,2023-01-10,low,1.2,
TCK-0016636,ACC-005190,SMB,2023-07-07,2023-07-07,low,18.7,
TCK-0016637,ACC-005190,SMB,2024-04-21,2024-04-21,low,7.7,5.0
TCK-0016638,ACC-005190,SMB,2024-06-21,2024-06-21,medium,19.5,
TCK-0016639,ACC-005190,SMB,2025-09-01,2025-09-01,low,14.6,
TCK-0016640,ACC-005190,SMB,2025-10-22,2025-10-22,low,1.1,4.0
TCK-0016641,ACC-005191,Commercial,2024-01-26,2024-01-29,high,80.3,3.0
TCK-0016642,ACC-005191,Commercial,2024-03-23,2024-03-23,low,21.4,
TCK-0016643,ACC-005191,Commercial,2024-04-30,2024-05-02,medium,60.3,
TCK-0016644,ACC-005191,Commercial,2024-04-23,2024-04-24,medium,24.8,
TCK-0016645,ACC-005191,Commercial,2024-06-17,2024-06-17,medium,15.0,4.0
TCK-0016646,ACC-005191,Commercial,2024-10-15,2024-10-15,low,10.1,5.0
TCK-0016647,ACC-005191,Commercial,2024-11-13,2024-11-15,medium,71.5,
TCK-0016648,ACC-005191,Commercial,2024-11-16,2024-11-16,low,8.1,
TCK-0016649,ACC-005193,SMB,2023-11-19,2023-11-21,medium,58.0,3.0
TCK-0016650,ACC-005193,SMB,2024-02-14,2024-02-14,low,23.7,
TCK-0016651,ACC-005194,SMB,2025-09-22,2025-09-23,critical,47.9,
TCK-0016652,ACC-005194,SMB,2025-12-30,,low,,
TCK-0016653,ACC-005195,SMB,2025-11-28,2025-11-28,low,5.1,5.0
TCK-0016654,ACC-005199,SMB,2024-01-11,2024-01-11,low,19.1,4.0
TCK-0016655,ACC-005199,SMB,2024-04-25,2024-04-25,low,18.2,3.0
TCK-0016656,ACC-005199,SMB,2024-08-28,2024-08-28,low,23.1,
TCK-0016657,ACC-005199,SMB,2025-01-15,2025-01-16,medium,37.9,
TCK-0016658,ACC-005199,SMB,2025-06-19,2025-06-19,medium,9.2,5.0
TCK-0016659,ACC-005199,SMB,2025-08-07,2025-08-07,low,22.5,5.0
TCK-0016660,ACC-005200,Commercial,2024-04-01,2024-04-01,low,4.2,
TCK-0016661,ACC-005200,Commercial,2024-05-02,2024-05-02,low,12.3,
TCK-0016662,ACC-005200,Commercial,2024-09-22,2024-09-22,high,23.5,
TCK-0016663,ACC-005200,Commercial,2024-11-06,2024-11-06,low,17.1,
TCK-0016664,ACC-005200,Commercial,2025-04-24,2025-04-26,medium,65.8,
TCK-0016665,ACC-005201,SMB,2023-10-19,2023-10-21,medium,56.0,5.0
TCK-0016666,ACC-005201,SMB,2023-12-25,2023-12-25,low,11.9,3.0
TCK-0016667,ACC-005201,SMB,2024-02-29,2024-03-03,high,86.9,
TCK-0016668,ACC-005201,SMB,2024-04-05,2024-04-05,medium,18.4,
TCK-0016669,ACC-005201,SMB,2024-12-28,2024-12-29,critical,32.9,3.0
TCK-0016670,ACC-005201,SMB,2025-03-09,2025-03-09,low,7.7,
TCK-0016671,ACC-005203,SMB,2022-01-16,2022-01-16,low,11.4,5.0
TCK-0016672,ACC-005203,SMB,2022-03-15,2022-03-15,low,17.3,
TCK-0016673,ACC-005203,SMB,2022-05-05,2022-05-06,high,43.9,
TCK-0016674,ACC-005203,SMB,2023-04-27,2023-04-27,medium,13.3,
TCK-0016675,ACC-005203,SMB,2024-01-17,2024-01-17,low,9.8,5.0
TCK-0016676,ACC-005203,SMB,2025-01-28,2025-01-28,low,19.6,
TCK-0016677,ACC-005203,SMB,2025-06-16,2025-06-18,medium,48.8,
TCK-0016678,ACC-005203,SMB,2025-12-12,,low,,
TCK-0016679,ACC-005204,Commercial,2025-04-05,2025-04-07,high,55.4,
TCK-0016680,ACC-005204,Commercial,2025-04-10,2025-04-10,low,6.5,
TCK-0016681,ACC-005204,Commercial,2025-07-21,2025-07-23,medium,71.2,4.0
TCK-0016682,ACC-005204,Commercial,2025-09-09,2025-09-09,low,22.1,4.0
TCK-0016683,ACC-005204,Commercial,2025-10-17,2025-10-19,medium,70.8,3.0
TCK-0016684,ACC-005204,Commercial,2025-10-07,2025-10-11,high,102.3,
TCK-0016685,ACC-005204,Commercial,2025-10-26,2025-10-27,high,28.9,2.0
TCK-0016686,ACC-005204,Commercial,2025-11-03,2025-11-03,low,5.6,5.0
TCK-0016687,ACC-005206,SMB,2024-11-24,2024-11-24,low,6.7,5.0
TCK-0016688,ACC-005206,SMB,2025-10-30,2025-10-30,low,16.1,
TCK-0016689,ACC-005207,SMB,2024-02-26,2024-02-26,low,3.2,3.0
TCK-0016690,ACC-005207,SMB,2024-02-27,2024-02-29,medium,59.0,
TCK-0016691,ACC-005208,SMB,2025-04-04,2025-04-04,low,17.6,
TCK-0016692,ACC-005208,SMB,2025-04-01,2025-04-03,medium,55.4,
TCK-0016693,ACC-005210,SMB,2025-09-26,2025-09-26,medium,13.9,3.0
TCK-0016694,ACC-005210,SMB,2025-09-29,2025-09-29,low,13.0,
TCK-0016695,ACC-005211,SMB,2021-04-30,2021-05-02,medium,67.7,5.0
TCK-0016696,ACC-005211,SMB,2021-05-05,2021-05-06,medium,36.7,4.0
TCK-0016697,ACC-005211,SMB,2021-06-02,2021-06-02,low,15.6,
TCK-0016698,ACC-005211,SMB,2022-05-20,2022-05-22,medium,59.1,
TCK-0016699,ACC-005211,SMB,2022-12-21,2022-12-21,medium,5.1,
TCK-0016700,ACC-005211,SMB,2023-02-25,2023-02-25,low,10.6,
TCK-0016701,ACC-005211,SMB,2023-03-03,2023-03-03,medium,14.1,4.0
TCK-0016702,ACC-005212,SMB,2024-04-02,2024-04-02,low,21.0,
TCK-0016703,ACC-005212,SMB,2024-07-01,2024-07-01,medium,15.1,3.0
TCK-0016704,ACC-005212,SMB,2025-09-13,2025-09-14,medium,24.0,5.0
TCK-0016705,ACC-005213,SMB,2024-11-25,2024-11-25,low,16.1,
TCK-0016706,ACC-005213,SMB,2024-12-24,2024-12-24,medium,7.9,
TCK-0016707,ACC-005214,SMB,2025-03-28,2025-03-28,low,23.5,
TCK-0016708,ACC-005215,SMB,2020-10-29,2020-10-31,medium,66.3,
TCK-0016709,ACC-005215,SMB,2021-02-13,2021-02-14,medium,31.6,3.0
TCK-0016710,ACC-005216,SMB,2022-06-04,2022-06-06,medium,50.4,
TCK-0016711,ACC-005216,SMB,2022-09-25,2022-09-27,medium,54.2,
TCK-0016712,ACC-005216,SMB,2022-11-10,2022-11-10,low,3.3,
TCK-0016713,ACC-005216,SMB,2023-08-29,2023-08-29,low,17.8,3.0
TCK-0016714,ACC-005216,SMB,2024-09-15,2024-09-15,low,11.9,4.0
TCK-0016715,ACC-005217,Commercial,2021-04-22,2021-04-23,medium,34.8,5.0
TCK-0016716,ACC-005217,Commercial,2021-04-16,2021-04-18,medium,62.5,3.0
TCK-0016717,ACC-005217,Commercial,2021-05-02,2021-05-02,low,10.1,
TCK-0016718,ACC-005217,Commercial,2021-07-12,2021-07-12,low,20.8,5.0
TCK-0016719,ACC-005217,Commercial,2021-07-23,2021-07-27,high,114.3,
TCK-0016720,ACC-005217,Commercial,2022-05-06,2022-05-06,low,4.5,
TCK-0016721,ACC-005217,Commercial,2022-10-03,2022-10-06,high,93.9,
TCK-0016722,ACC-005217,Commercial,2022-11-30,2022-12-01,medium,32.2,5.0
TCK-0016723,ACC-005217,Commercial,2023-07-15,2023-07-16,medium,39.1,5.0
TCK-0016724,ACC-005217,Commercial,2023-12-21,2023-12-21,low,16.1,4.0
TCK-0016725,ACC-005217,Commercial,2024-04-02,2024-04-02,low,9.3,4.0
TCK-0016726,ACC-005217,Commercial,2025-01-13,2025-01-13,low,8.8,4.0
TCK-0016727,ACC-005217,Commercial,2025-01-03,2025-01-03,medium,10.9,4.0
TCK-0016728,ACC-005217,Commercial,2025-02-27,2025-02-28,high,36.6,
TCK-0016729,ACC-005218,SMB,2023-07-25,2023-07-25,low,11.8,
TCK-0016730,ACC-005218,SMB,2023-08-14,2023-08-14,medium,6.5,3.0
TCK-0016731,ACC-005218,SMB,2024-01-29,2024-01-30,medium,42.2,
TCK-0016732,ACC-005219,SMB,2021-10-19,2021-10-20,medium,47.3,5.0
TCK-0016733,ACC-005219,SMB,2021-10-03,2021-10-03,low,7.2,5.0
TCK-0016734,ACC-005219,SMB,2023-08-27,2023-08-28,medium,24.6,
TCK-0016735,ACC-005219,SMB,2024-02-20,2024-02-20,medium,9.8,
TCK-0016736,ACC-005219,SMB,2024-03-15,2024-03-15,low,1.1,
TCK-0016737,ACC-005219,SMB,2024-07-03,2024-07-03,medium,23.6,4.0
TCK-0016738,ACC-005219,SMB,2024-11-17,2024-11-18,medium,45.8,
TCK-0016739,ACC-005221,SMB,2025-09-22,2025-09-23,high,46.9,4.0
TCK-0016740,ACC-005224,SMB,2025-06-19,2025-06-19,low,11.0,5.0
TCK-0016741,ACC-005224,SMB,2025-07-16,2025-07-16,low,19.7,5.0
TCK-0016742,ACC-005225,SMB,2022-05-21,2022-05-24,high,80.0,2.0
TCK-0016743,ACC-005225,SMB,2023-12-11,2023-12-11,low,8.2,4.0
TCK-0016744,ACC-005225,SMB,2024-10-30,2024-10-30,low,9.9,
TCK-0016745,ACC-005225,SMB,2024-12-04,2024-12-05,medium,26.7,3.0
TCK-0016746,ACC-005225,SMB,2025-10-14,2025-10-14,low,13.8,
TCK-0016747,ACC-005225,SMB,2025-11-10,2025-11-10,low,4.0,
TCK-0016748,ACC-005226,Commercial,2023-08-30,2023-08-30,low,6.4,4.0
TCK-0016749,ACC-005226,Commercial,2023-09-28,2023-09-28,low,16.9,4.0
TCK-0016750,ACC-005226,Commercial,2023-09-20,2023-09-20,low,12.2,
TCK-0016751,ACC-005226,Commercial,2024-06-03,2024-06-03,medium,6.8,
TCK-0016752,ACC-005226,Commercial,2024-06-10,2024-06-12,medium,49.1,
TCK-0016753,ACC-005226,Commercial,2025-06-18,2025-06-18,low,9.0,
TCK-0016754,ACC-005227,Commercial,2025-07-14,2025-07-14,low,3.5,5.0
TCK-0016755,ACC-005228,SMB,2024-01-11,2024-01-12,medium,45.7,5.0
TCK-0016756,ACC-005228,SMB,2024-09-08,2024-09-08,low,17.3,5.0
TCK-0016757,ACC-005228,SMB,2025-06-03,2025-06-07,high,117.2,3.0
TCK-0016758,ACC-005228,SMB,2025-06-11,2025-06-12,medium,30.3,
TCK-0016759,ACC-005230,SMB,2024-05-24,2024-05-24,low,19.0,
TCK-0016760,ACC-005230,SMB,2025-01-04,2025-01-04,low,17.1,
TCK-0016761,ACC-005230,SMB,2025-06-03,2025-06-03,low,22.4,
TCK-0016762,ACC-005231,SMB,2024-06-04,2024-06-04,low,18.2,
TCK-0016763,ACC-005231,SMB,2024-09-18,2024-09-20,medium,48.7,4.0
TCK-0016764,ACC-005232,SMB,2025-01-01,2025-01-01,low,8.8,4.0
TCK-0016765,ACC-005233,SMB,2023-02-03,2023-02-04,medium,47.0,4.0
TCK-0016766,ACC-005233,SMB,2023-05-24,2023-05-24,low,10.5,
TCK-0016767,ACC-005233,SMB,2023-11-25,2023-11-26,high,27.6,
TCK-0016768,ACC-005233,SMB,2024-02-22,2024-02-22,low,16.6,
TCK-0016769,ACC-005233,SMB,2024-10-23,2024-10-25,medium,57.6,5.0
TCK-0016770,ACC-005233,SMB,2025-01-30,2025-01-30,low,14.5,4.0
TCK-0016771,ACC-005234,Commercial,2023-09-10,2023-09-10,high,20.0,
TCK-0016772,ACC-005234,Commercial,2023-10-01,2023-10-01,low,7.6,4.0
TCK-0016773,ACC-005234,Commercial,2024-06-19,2024-06-19,low,19.2,
TCK-0016774,ACC-005234,Commercial,2024-07-01,2024-07-01,low,4.6,
TCK-0016775,ACC-005234,Commercial,2025-02-15,2025-02-15,low,9.4,
TCK-0016776,ACC-005234,Commercial,2025-02-13,2025-02-13,low,15.2,5.0
TCK-0016777,ACC-005234,Commercial,2025-02-28,2025-03-01,medium,36.2,
TCK-0016778,ACC-005234,Commercial,2025-09-26,2025-09-28,medium,70.6,5.0
TCK-0016779,ACC-005235,SMB,2020-12-30,2020-12-30,low,22.9,4.0
TCK-0016780,ACC-005235,SMB,2021-03-31,2021-03-31,low,21.4,
TCK-0016781,ACC-005235,SMB,2021-10-01,2021-10-01,medium,11.6,
TCK-0016782,ACC-005235,SMB,2022-02-25,2022-02-27,medium,57.5,4.0
TCK-0016783,ACC-005235,SMB,2022-07-27,2022-07-28,critical,32.2,3.0
TCK-0016784,ACC-005235,SMB,2025-04-29,2025-04-30,medium,33.2,
TCK-0016785,ACC-005235,SMB,2025-10-04,2025-10-05,medium,42.7,5.0
TCK-0016786,ACC-005235,SMB,2025-11-12,2025-11-12,low,2.4,
TCK-0016787,ACC-005236,SMB,2023-10-01,2023-10-01,low,15.1,
TCK-0016788,ACC-005236,SMB,2024-01-29,2024-01-30,medium,37.9,
TCK-0016789,ACC-005236,SMB,2025-11-30,2025-11-30,medium,15.0,3.0
TCK-0016790,ACC-005238,SMB,2025-02-12,2025-02-12,low,4.1,5.0
TCK-0016791,ACC-005238,SMB,2025-09-07,2025-09-07,low,3.8,
TCK-0016792,ACC-005240,SMB,2024-11-20,2024-11-21,medium,34.2,5.0
TCK-0016793,ACC-005240,SMB,2024-11-09,2024-11-09,low,11.4,
TCK-0016794,ACC-005241,SMB,2022-10-14,2022-10-16,medium,54.2,
TCK-0016795,ACC-005241,SMB,2023-03-03,2023-03-03,medium,14.0,3.0
TCK-0016796,ACC-005242,SMB,2021-12-30,2021-12-31,medium,39.1,
TCK-0016797,ACC-005242,SMB,2023-06-20,2023-06-21,medium,40.8,
TCK-0016798,ACC-005242,SMB,2023-08-15,2023-08-17,high,49.1,
TCK-0016799,ACC-005242,SMB,2024-04-28,2024-04-28,low,11.3,
TCK-0016800,ACC-005242,SMB,2024-10-03,2024-10-05,medium,51.4,
TCK-0016801,ACC-005242,SMB,2024-11-27,2024-11-27,low,13.7,
TCK-0016802,ACC-005242,SMB,2025-06-06,2025-06-06,low,4.9,5.0
TCK-0016803,ACC-005243,SMB,2025-12-05,,medium,,
TCK-0016804,ACC-005244,SMB,2020-12-25,2020-12-25,low,10.2,
TCK-0016805,ACC-005244,SMB,2021-06-24,2021-06-24,low,22.4,
TCK-0016806,ACC-005244,SMB,2022-02-23,2022-02-23,low,22.0,5.0
TCK-0016807,ACC-005244,SMB,2023-04-30,2023-05-02,medium,49.2,4.0
TCK-0016808,ACC-005244,SMB,2024-01-01,2024-01-01,low,22.9,
TCK-0016809,ACC-005244,SMB,2024-12-14,2024-12-14,low,9.5,
TCK-0016810,ACC-005245,SMB,2025-09-28,2025-09-28,low,3.8,
TCK-0016811,ACC-005245,SMB,2025-12-10,,high,,
TCK-0016812,ACC-005248,SMB,2024-12-28,2024-12-28,medium,20.2,4.0
TCK-0016813,ACC-005249,SMB,2022-04-26,2022-04-26,low,19.4,
TCK-0016814,ACC-005249,SMB,2022-04-27,2022-04-27,low,3.2,
TCK-0016815,ACC-005249,SMB,2023-03-04,2023-03-04,low,8.4,4.0
TCK-0016816,ACC-005249,SMB,2023-04-08,2023-04-08,low,17.3,5.0
TCK-0016817,ACC-005249,SMB,2023-06-25,2023-06-26,high,32.7,3.0
TCK-0016818,ACC-005249,SMB,2024-07-25,2024-07-25,low,16.0,
TCK-0016819,ACC-005250,SMB,2025-03-28,2025-03-28,low,17.8,
TCK-0016820,ACC-005250,SMB,2025-08-08,2025-08-09,medium,37.8,
TCK-0016821,ACC-005250,SMB,2025-11-11,2025-11-11,low,10.2,5.0
TCK-0016822,ACC-005251,SMB,2025-04-23,2025-04-23,low,11.7,
TCK-0016823,ACC-005251,SMB,2025-04-12,2025-04-12,low,19.9,5.0
TCK-0016824,ACC-005251,SMB,2025-12-18,,high,,
TCK-0016825,ACC-005252,Commercial,2023-12-06,2023-12-06,low,4.8,
TCK-0016826,ACC-005252,Commercial,2024-07-21,2024-07-21,low,14.8,4.0
TCK-0016827,ACC-005252,Commercial,2024-10-06,2024-10-06,low,8.6,
TCK-0016828,ACC-005253,SMB,2025-12-07,,low,,
TCK-0016829,ACC-005254,SMB,2024-05-05,2024-05-06,medium,25.7,3.0
TCK-0016830,ACC-005254,SMB,2025-01-10,2025-01-11,critical,42.9,1.0
TCK-0016831,ACC-005254,SMB,2025-04-04,2025-04-04,low,16.0,5.0
TCK-0016832,ACC-005255,SMB,2025-04-11,2025-04-11,low,7.7,
TCK-0016833,ACC-005255,SMB,2025-05-12,2025-05-12,low,11.7,
TCK-0016834,ACC-005256,SMB,2024-01-27,2024-01-29,medium,60.4,
TCK-0016835,ACC-005256,SMB,2024-02-18,2024-02-18,medium,8.8,
TCK-0016836,ACC-005256,SMB,2024-02-07,2024-02-07,low,2.7,5.0
TCK-0016837,ACC-005256,SMB,2024-03-16,2024-03-17,medium,40.6,
TCK-0016838,ACC-005256,SMB,2025-01-20,2025-01-20,low,17.5,5.0
TCK-0016839,ACC-005257,SMB,2025-01-21,2025-01-23,medium,61.8,
TCK-0016840,ACC-005257,SMB,2025-04-29,2025-04-29,medium,20.9,
TCK-0016841,ACC-005259,SMB,2025-07-31,2025-07-31,medium,6.5,4.0
TCK-0016842,ACC-005260,SMB,2024-09-02,2024-09-03,medium,34.1,3.0
TCK-0016843,ACC-005260,SMB,2024-11-15,2024-11-15,low,19.2,
TCK-0016844,ACC-005260,SMB,2025-07-15,2025-07-15,low,21.1,5.0
TCK-0016845,ACC-005260,SMB,2025-12-14,,low,,
TCK-0016846,ACC-005261,SMB,2024-09-13,2024-09-13,low,2.0,
TCK-0016847,ACC-005261,SMB,2024-10-15,2024-10-15,medium,13.2,4.0
TCK-0016848,ACC-005261,SMB,2025-04-05,2025-04-05,low,7.4,
TCK-0016849,ACC-005262,SMB,2024-02-17,2024-02-17,medium,12.5,
TCK-0016850,ACC-005262,SMB,2024-02-21,2024-02-22,high,33.7,
TCK-0016851,ACC-005262,SMB,2024-02-21,2024-02-24,high,88.6,
TCK-0016852,ACC-005262,SMB,2024-06-16,2024-06-16,low,18.6,
TCK-0016853,ACC-005262,SMB,2025-10-23,2025-10-27,high,105.0,
TCK-0016854,ACC-005262,SMB,2025-12-29,,medium,,
TCK-0016855,ACC-005263,SMB,2025-11-01,2025-11-02,medium,36.5,
TCK-0016856,ACC-005264,SMB,2025-07-16,2025-07-16,low,6.5,5.0
TCK-0016857,ACC-005264,SMB,2025-07-11,2025-07-11,low,23.5,
TCK-0016858,ACC-005265,SMB,2025-04-18,2025-04-18,low,23.7,
TCK-0016859,ACC-005265,SMB,2025-04-01,2025-04-01,low,20.8,
TCK-0016860,ACC-005265,SMB,2025-12-03,,low,,
TCK-0016861,ACC-005266,SMB,2020-10-31,2020-10-31,low,17.5,4.0
TCK-0016862,ACC-005266,SMB,2022-02-02,2022-02-03,medium,24.2,4.0
TCK-0016863,ACC-005266,SMB,2024-02-01,2024-02-01,low,9.9,4.0
TCK-0016864,ACC-005266,SMB,2024-03-04,2024-03-05,critical,30.7,
TCK-0016865,ACC-005266,SMB,2024-09-11,2024-09-11,low,15.1,
TCK-0016866,ACC-005266,SMB,2025-02-21,2025-02-23,medium,49.9,
TCK-0016867,ACC-005267,SMB,2020-01-28,2020-01-28,low,12.8,
TCK-0016868,ACC-005267,SMB,2020-03-24,2020-03-24,low,3.8,5.0
TCK-0016869,ACC-005267,SMB,2020-11-21,2020-11-21,low,22.5,
TCK-0016870,ACC-005267,SMB,2021-03-11,2021-03-11,medium,19.1,4.0
TCK-0016871,ACC-005267,SMB,2021-11-30,2021-11-30,low,22.0,4.0
TCK-0016872,ACC-005267,SMB,2022-08-09,2022-08-09,low,12.0,
TCK-0016873,ACC-005270,SMB,2024-06-22,2024-06-22,low,13.6,5.0
TCK-0016874,ACC-005271,SMB,2023-06-16,2023-06-16,low,6.6,
TCK-0016875,ACC-005271,SMB,2023-08-11,2023-08-11,low,21.6,5.0
TCK-0016876,ACC-005271,SMB,2023-12-19,2023-12-19,low,17.9,
TCK-0016877,ACC-005271,SMB,2024-04-11,2024-04-11,low,18.1,
TCK-0016878,ACC-005273,SMB,2023-11-15,2023-11-15,medium,8.7,4.0
TCK-0016879,ACC-005273,SMB,2023-12-11,2023-12-11,low,19.1,3.0
TCK-0016880,ACC-005273,SMB,2024-09-24,2024-09-24,low,21.3,
TCK-0016881,ACC-005273,SMB,2024-11-04,2024-11-06,medium,61.6,
TCK-0016882,ACC-005274,SMB,2025-11-21,2025-11-21,low,12.7,
TCK-0016883,ACC-005275,SMB,2024-09-04,2024-09-04,medium,17.1,5.0
TCK-0016884,ACC-005275,SMB,2024-11-02,2024-11-02,low,20.1,
TCK-0016885,ACC-005275,SMB,2025-10-14,2025-10-15,medium,38.0,
TCK-0016886,ACC-005277,SMB,2024-08-29,2024-08-29,low,23.5,3.0
TCK-0016887,ACC-005277,SMB,2025-08-31,2025-09-03,high,78.3,
TCK-0016888,ACC-005277,SMB,2025-09-13,2025-09-13,low,7.5,
TCK-0016889,ACC-005278,SMB,2023-05-15,2023-05-15,low,3.9,
TCK-0016890,ACC-005278,SMB,2024-02-20,2024-02-22,medium,70.0,3.0
TCK-0016891,ACC-005278,SMB,2024-11-24,2024-11-25,medium,31.9,5.0
TCK-0016892,ACC-005278,SMB,2025-07-11,2025-07-11,low,20.9,4.0
TCK-0016893,ACC-005279,SMB,2024-09-27,2024-09-27,low,17.0,
TCK-0016894,ACC-005279,SMB,2025-07-03,2025-07-03,medium,14.7,
TCK-0016895,ACC-005279,SMB,2025-09-26,2025-09-26,low,8.2,
TCK-0016896,ACC-005280,SMB,2024-04-24,2024-04-26,medium,63.5,
TCK-0016897,ACC-005280,SMB,2024-06-27,2024-06-27,low,3.6,
TCK-0016898,ACC-005280,SMB,2025-06-05,2025-06-05,low,19.6,
TCK-0016899,ACC-005280,SMB,2025-07-15,2025-07-15,low,18.3,
TCK-0016900,ACC-005280,SMB,2025-12-19,,medium,,
TCK-0016901,ACC-005282,SMB,2025-11-29,2025-11-29,low,11.1,4.0
TCK-0016902,ACC-005283,SMB,2024-11-10,2024-11-10,low,19.0,
TCK-0016903,ACC-005283,SMB,2025-02-28,2025-02-28,low,2.4,5.0
TCK-0016904,ACC-005283,SMB,2025-09-05,2025-09-05,low,22.7,5.0
TCK-0016905,ACC-005284,SMB,2023-07-11,2023-07-11,low,6.8,
TCK-0016906,ACC-005284,SMB,2024-03-08,2024-03-09,medium,42.6,3.0
TCK-0016907,ACC-005284,SMB,2024-08-08,2024-08-08,low,16.4,5.0
TCK-0016908,ACC-005287,SMB,2025-09-23,2025-09-25,medium,71.9,
TCK-0016909,ACC-005289,SMB,2025-07-16,2025-07-17,medium,43.6,
TCK-0016910,ACC-005289,SMB,2025-10-06,2025-10-08,medium,61.2,
TCK-0016911,ACC-005290,SMB,2021-10-15,2021-10-16,medium,29.3,4.0
TCK-0016912,ACC-005290,SMB,2021-10-18,2021-10-18,low,5.6,
TCK-0016913,ACC-005290,SMB,2022-04-09,2022-04-10,medium,42.5,3.0
TCK-0016914,ACC-005290,SMB,2023-01-03,2023-01-03,low,4.5,
TCK-0016915,ACC-005290,SMB,2023-05-25,2023-05-29,high,103.5,4.0
TCK-0016916,ACC-005290,SMB,2023-06-12,2023-06-12,low,6.9,
TCK-0016917,ACC-005293,SMB,2023-12-21,2023-12-21,low,11.8,3.0
TCK-0016918,ACC-005293,SMB,2024-06-26,2024-06-30,high,111.0,
TCK-0016919,ACC-005293,SMB,2024-06-19,2024-06-19,critical,13.6,2.0
TCK-0016920,ACC-005293,SMB,2024-07-12,2024-07-14,medium,69.0,
TCK-0016921,ACC-005293,SMB,2025-07-06,2025-07-10,high,98.4,3.0
TCK-0016922,ACC-005295,SMB,2025-05-21,2025-05-22,high,41.2,
TCK-0016923,ACC-005296,SMB,2024-01-27,2024-01-30,high,74.0,
TCK-0016924,ACC-005296,SMB,2024-02-09,2024-02-10,critical,39.3,
TCK-0016925,ACC-005296,SMB,2024-07-10,2024-07-10,low,6.5,
TCK-0016926,ACC-005296,SMB,2025-04-03,2025-04-03,low,14.7,
TCK-0016927,ACC-005296,SMB,2025-10-09,2025-10-09,low,19.3,
TCK-0016928,ACC-005297,SMB,2024-05-29,2024-05-31,high,50.3,3.0
TCK-0016929,ACC-005297,SMB,2024-08-08,2024-08-09,medium,36.8,
TCK-0016930,ACC-005297,SMB,2025-04-08,2025-04-08,low,23.7,
TCK-0016931,ACC-005297,SMB,2025-08-05,2025-08-05,low,22.9,5.0
TCK-0016932,ACC-005297,SMB,2025-09-08,2025-09-08,low,6.0,4.0
TCK-0016933,ACC-005298,SMB,2024-11-12,2024-11-12,low,13.7,
TCK-0016934,ACC-005298,SMB,2025-05-02,2025-05-02,critical,2.8,
TCK-0016935,ACC-005298,SMB,2025-11-25,2025-11-26,critical,35.9,2.0
TCK-0016936,ACC-005299,SMB,2025-09-25,2025-09-25,medium,19.0,3.0
TCK-0016937,ACC-005300,SMB,2024-11-30,2024-11-30,low,3.2,4.0
TCK-0016938,ACC-005300,SMB,2025-02-14,2025-02-16,medium,51.0,4.0
TCK-0016939,ACC-005301,SMB,2024-11-07,2024-11-08,high,37.9,3.0
TCK-0016940,ACC-005301,SMB,2025-01-06,2025-01-06,low,1.1,5.0
TCK-0016941,ACC-005301,SMB,2025-06-29,2025-07-01,medium,58.8,
TCK-0016942,ACC-005301,SMB,2025-12-02,,low,,
TCK-0016943,ACC-005302,SMB,2023-09-29,2023-10-01,medium,68.5,4.0
TCK-0016944,ACC-005302,SMB,2023-09-17,2023-09-17,low,9.8,5.0
TCK-0016945,ACC-005302,SMB,2023-11-06,2023-11-08,high,59.0,
TCK-0016946,ACC-005302,SMB,2024-05-09,2024-05-09,low,18.8,5.0
TCK-0016947,ACC-005302,SMB,2024-09-10,2024-09-11,high,45.7,3.0
TCK-0016948,ACC-005302,SMB,2024-10-10,2024-10-10,medium,9.4,
TCK-0016949,ACC-005302,SMB,2025-01-29,2025-01-31,medium,56.8,4.0
TCK-0016950,ACC-005302,SMB,2025-05-11,2025-05-11,critical,1.3,3.0
TCK-0016951,ACC-005303,SMB,2022-02-21,2022-02-21,low,1.3,5.0
TCK-0016952,ACC-005303,SMB,2023-04-06,2023-04-08,medium,63.5,
TCK-0016953,ACC-005303,SMB,2023-11-04,2023-11-04,low,15.8,
