event_id,lead_id,campaign_id,channel,event_type,event_timestamp
EVT-00098987,LD-034153,CMP-00152,community,event_registration,2025-02-25 11:19:51
EVT-00098988,LD-034154,CMP-00152,community,event_registration,2025-02-25 14:02:31
EVT-00098989,LD-034154,CMP-00152,community,event_attendance,2025-03-03 16:22:52
EVT-00098990,LD-034155,CMP-00153,community,event_registration,2025-02-25 08:51:27
EVT-00098991,LD-034155,CMP-00154,community,community_join,2025-03-08 20:18:55
EVT-00098992,LD-034156,CMP-00153,community,event_registration,2025-02-25 09:56:03
EVT-00098993,LD-034156,CMP-00153,community,event_attendance,2025-02-25 14:29:24
EVT-00098994,LD-034156,CMP-00153,community,community_post,2025-02-26 16:26:05
EVT-00098995,LD-034157,CMP-00154,community,event_registration,2025-02-25 13:16:22
EVT-00098996,LD-034157,CMP-00154,community,event_attendance,2025-02-25 13:42:19
EVT-00098997,LD-034157,CMP-00153,community,event_attendance,2025-02-25 19:52:29
EVT-00098998,LD-034158,CMP-00155,community,event_registration,2025-02-25 08:32:44
EVT-00098999,LD-034159,CMP-00150,paid,ad_click,2025-02-26 08:24:20
EVT-00099000,LD-034159,CMP-00150,paid,paid_asset_download,2025-02-27 08:53:21
EVT-00099001,LD-034159,CMP-00150,paid,retargeting_click,2025-03-06 12:04:58
EVT-00099002,LD-034159,CMP-00150,paid,retargeting_click,2025-03-07 15:07:02
EVT-00099003,LD-034159,CMP-00150,paid,retargeting_click,2025-03-08 15:55:53
EVT-00099004,LD-034159,CMP-00150,paid,ad_click,2025-03-13 16:56:45
EVT-00099005,LD-034159,CMP-00150,paid,landing_page_view,2025-03-17 18:18:30
EVT-00099006,LD-034159,CMP-00147,paid,retargeting_click,2025-03-17 19:21:21
EVT-00099007,LD-034159,CMP-00150,paid,landing_page_view,2025-03-19 19:58:57
EVT-00099008,LD-034160,CMP-00150,paid,ad_click,2025-02-26 17:40:43
EVT-00099009,LD-034161,CMP-00145,organic,organic_search_visit,2025-02-26 10:31:32
EVT-00099010,LD-034161,CMP-00145,organic,docs_view,2025-02-26 14:22:01
EVT-00099011,LD-034161,CMP-00145,organic,docs_view,2025-02-27 14:32:35
EVT-00099012,LD-034162,CMP-00145,organic,organic_search_visit,2025-02-26 10:26:15
EVT-00099013,LD-034162,CMP-00145,organic,organic_search_visit,2025-02-26 11:54:52
EVT-00099014,LD-034162,CMP-00145,organic,docs_view,2025-02-27 12:46:47
EVT-00099015,LD-034162,CMP-00145,organic,docs_view,2025-02-27 13:54:07
EVT-00099016,LD-034162,CMP-00145,organic,docs_view,2025-02-28 18:15:01
EVT-00099017,LD-034162,CMP-00145,organic,docs_view,2025-03-02 18:29:39
EVT-00099018,LD-034163,CMP-00145,organic,organic_search_visit,2025-02-26 09:45:14
EVT-00099019,LD-034164,CMP-00145,organic,organic_search_visit,2025-02-26 12:02:07
EVT-00099020,LD-034164,CMP-00145,organic,blog_view,2025-02-26 12:10:54
EVT-00099021,LD-034164,CMP-00145,organic,blog_view,2025-02-26 13:30:34
EVT-00099022,LD-034164,CMP-00145,organic,docs_view,2025-02-26 16:04:07
EVT-00099023,LD-034164,CMP-00146,organic,docs_view,2025-02-26 16:23:07
EVT-00099024,LD-034164,CMP-00145,organic,docs_view,2025-02-26 16:48:57
EVT-00099025,LD-034164,CMP-00145,organic,docs_view,2025-02-26 17:03:31
EVT-00099026,LD-034164,CMP-00145,organic,docs_view,2025-02-27 18:21:37
EVT-00099027,LD-034164,CMP-00145,organic,docs_view,2025-02-27 19:27:37
EVT-00099028,LD-034164,CMP-00145,organic,organic_search_visit,2025-02-27 20:59:59
EVT-00099029,LD-034165,CMP-00145,organic,organic_search_visit,2025-02-26 09:25:00
EVT-00099030,LD-034165,CMP-00145,organic,docs_view,2025-02-26 09:42:32
EVT-00099031,LD-034165,CMP-00145,organic,docs_view,2025-02-26 14:15:07
EVT-00099032,LD-034165,CMP-00148,paid,ad_click,2025-02-26 14:25:03
EVT-00099033,LD-034165,CMP-00145,organic,docs_view,2025-02-26 14:25:58
EVT-00099034,LD-034165,CMP-00145,organic,content_download,2025-02-26 16:14:13
EVT-00099035,LD-034165,CMP-00145,organic,docs_view,2025-02-26 17:26:16
EVT-00099036,LD-034165,CMP-00145,organic,content_download,2025-02-26 18:18:48
EVT-00099037,LD-034165,CMP-00145,organic,organic_search_visit,2025-02-26 18:41:05
EVT-00099038,LD-034166,CMP-00145,organic,organic_search_visit,2025-02-26 09:04:31
EVT-00099039,LD-034166,CMP-00145,organic,blog_view,2025-02-26 11:00:25
EVT-00099040,LD-034166,CMP-00145,organic,docs_view,2025-02-27 18:03:09
EVT-00099041,LD-034167,CMP-00146,organic,organic_search_visit,2025-02-26 08:19:27
EVT-00099042,LD-034167,CMP-00146,organic,docs_view,2025-02-28 09:41:43
EVT-00099043,LD-034168,CMP-00146,organic,organic_search_visit,2025-02-26 14:53:42
EVT-00099044,LD-034169,CMP-00146,organic,organic_search_visit,2025-02-26 10:06:22
EVT-00099045,LD-034170,CMP-00146,organic,organic_search_visit,2025-02-26 14:05:01
EVT-00099046,LD-034170,CMP-00146,organic,docs_view,2025-03-01 14:09:42
EVT-00099047,LD-034171,CMP-00146,organic,organic_search_visit,2025-02-26 10:43:05
EVT-00099048,LD-034171,CMP-00146,organic,blog_view,2025-03-01 13:17:04
EVT-00099049,LD-034171,CMP-00145,organic,blog_view,2025-03-01 14:33:48
EVT-00099050,LD-034171,CMP-00145,organic,organic_search_visit,2025-03-07 17:14:24
EVT-00099051,LD-034171,CMP-00146,organic,docs_view,2025-03-16 18:19:06
EVT-00099052,LD-034172,CMP-00146,organic,organic_search_visit,2025-02-26 11:48:40
EVT-00099053,LD-034172,CMP-00153,community,event_attendance,2025-03-01 12:12:48
EVT-00099054,LD-034172,CMP-00146,organic,docs_view,2025-03-01 15:21:26
EVT-00099055,LD-034172,CMP-00146,organic,docs_view,2025-03-01 15:27:32
EVT-00099056,LD-034172,CMP-00146,organic,docs_view,2025-03-03 17:17:09
EVT-00099057,LD-034172,CMP-00146,organic,docs_view,2025-03-03 20:12:37
EVT-00099058,LD-034172,CMP-00146,organic,docs_view,2025-03-03 20:26:15
EVT-00099059,LD-034173,CMP-00146,organic,organic_search_visit,2025-02-26 12:47:46
EVT-00099060,LD-034174,CMP-00146,organic,organic_search_visit,2025-02-26 08:09:10
EVT-00099061,LD-034174,CMP-00146,organic,blog_view,2025-03-09 13:35:54
EVT-00099062,LD-034174,CMP-00156,organic,docs_view,2025-04-12 18:26:02
EVT-00099063,LD-034175,CMP-00147,paid,ad_click,2025-02-26 12:33:13
EVT-00099064,LD-034175,CMP-00147,paid,landing_page_view,2025-03-03 13:20:14
EVT-00099065,LD-034176,CMP-00147,paid,ad_click,2025-02-26 17:42:48
EVT-00099066,LD-034176,CMP-00147,paid,retargeting_click,2025-02-27 19:32:24
EVT-00099067,LD-034177,CMP-00147,paid,ad_click,2025-02-26 20:08:43
EVT-00099068,LD-034178,CMP-00148,paid,ad_click,2025-02-26 10:17:39
EVT-00099069,LD-034178,CMP-00148,paid,retargeting_click,2025-02-28 11:41:17
EVT-00099070,LD-034178,CMP-00148,paid,landing_page_view,2025-02-28 17:39:31
EVT-00099071,LD-034178,CMP-00148,paid,landing_page_view,2025-03-01 17:41:00
EVT-00099072,LD-034178,CMP-00148,paid,landing_page_view,2025-03-02 20:17:58
EVT-00099073,LD-034179,CMP-00148,paid,ad_click,2025-02-26 16:15:44
EVT-00099074,LD-034180,CMP-00148,paid,ad_click,2025-02-26 17:39:14
EVT-00099075,LD-034180,CMP-00148,paid,retargeting_click,2025-02-26 20:09:06
EVT-00099076,LD-034181,CMP-00148,paid,ad_click,2025-02-26 12:04:52
EVT-00099077,LD-034181,CMP-00148,paid,landing_page_view,2025-02-27 14:12:06
EVT-00099078,LD-034181,CMP-00150,paid,retargeting_click,2025-02-27 18:40:07
EVT-00099079,LD-034182,CMP-00149,paid,ad_click,2025-02-26 09:43:58
EVT-00099080,LD-034182,CMP-00149,paid,ad_click,2025-03-02 10:06:17
EVT-00099081,LD-034182,CMP-00149,paid,retargeting_click,2025-03-02 11:05:45
EVT-00099082,LD-034182,CMP-00150,paid,retargeting_click,2025-03-04 16:44:16
EVT-00099083,LD-034183,CMP-00150,paid,ad_click,2025-02-26 13:48:00
EVT-00099084,LD-034184,CMP-00150,paid,ad_click,2025-02-26 08:16:21
EVT-00099085,LD-034185,CMP-00150,paid,ad_click,2025-02-26 10:42:40
EVT-00099086,LD-034185,CMP-00150,paid,landing_page_view,2025-02-28 19:31:17
EVT-00099087,LD-034186,CMP-00150,paid,ad_click,2025-02-26 15:17:49
EVT-00099088,LD-034187,CMP-00150,paid,ad_click,2025-02-26 09:27:54
EVT-00099089,LD-034187,CMP-00150,paid,paid_asset_download,2025-03-03 15:28:30
EVT-00099090,LD-034187,CMP-00150,paid,paid_asset_download,2025-03-06 20:56:54
EVT-00099091,LD-034188,CMP-00150,paid,ad_click,2025-02-26 15:14:34
EVT-00099092,LD-034189,CMP-00150,paid,ad_click,2025-02-26 08:59:31
EVT-00099093,LD-034190,CMP-00150,paid,ad_click,2025-02-26 09:00:19
EVT-00099094,LD-034190,CMP-00152,community,event_registration,2025-03-08 09:15:21
EVT-00099095,LD-034190,CMP-00150,paid,landing_page_view,2025-03-11 12:42:03
EVT-00099096,LD-034191,CMP-00150,paid,ad_click,2025-02-26 14:43:11
EVT-00099097,LD-034192,CMP-00150,paid,ad_click,2025-02-26 17:41:28
EVT-00099098,LD-034193,CMP-00151,paid,ad_click,2025-02-26 16:08:00
EVT-00099099,LD-034194,CMP-00151,paid,ad_click,2025-02-26 08:14:17
EVT-00099100,LD-034195,CMP-00151,paid,ad_click,2025-02-26 08:23:58
EVT-00099101,LD-034196,CMP-00151,paid,ad_click,2025-02-26 16:21:41
EVT-00099102,LD-034197,CMP-00151,paid,ad_click,2025-02-26 13:39:15
EVT-00099103,LD-034198,CMP-00151,paid,ad_click,2025-02-26 11:35:32
EVT-00099104,LD-034199,CMP-00151,paid,ad_click,2025-02-26 20:03:01
EVT-00099105,LD-034200,CMP-00152,community,event_registration,2025-02-26 13:27:22
EVT-00099106,LD-034200,CMP-00152,community,community_post,2025-02-26 14:16:16
EVT-00099107,LD-034200,CMP-00152,community,community_join,2025-02-26 15:19:15
EVT-00099108,LD-034200,CMP-00152,community,event_attendance,2025-02-26 18:01:40
EVT-00099109,LD-034201,CMP-00154,community,event_registration,2025-02-26 10:49:21
EVT-00099110,LD-034201,CMP-00145,organic,content_download,2025-02-26 11:06:41
EVT-00099111,LD-034201,CMP-00154,community,event_attendance,2025-02-26 12:10:35
EVT-00099112,LD-034201,CMP-00154,community,event_attendance,2025-02-26 13:43:21
EVT-00099113,LD-034201,CMP-00154,community,event_attendance,2025-02-26 13:49:26
EVT-00099114,LD-034201,CMP-00154,community,event_attendance,2025-02-26 13:54:22
EVT-00099115,LD-034201,CMP-00154,community,event_attendance,2025-02-26 16:20:41
EVT-00099116,LD-034201,CMP-00154,community,event_attendance,2025-02-26 18:15:51
EVT-00099117,LD-034201,CMP-00154,community,event_attendance,2025-02-26 20:20:05
EVT-00099118,LD-034201,CMP-00154,community,event_attendance,2025-02-26 20:23:41
EVT-00099119,LD-034202,CMP-00154,community,event_registration,2025-02-26 13:47:56
EVT-00099120,LD-034202,CMP-00152,community,community_post,2025-02-28 16:32:00
EVT-00099121,LD-034203,CMP-00154,community,event_registration,2025-02-26 08:40:45
EVT-00099122,LD-034203,CMP-00154,community,community_join,2025-02-26 11:53:08
EVT-00099123,LD-034203,CMP-00154,community,event_attendance,2025-02-27 12:49:47
EVT-00099124,LD-034203,CMP-00154,community,event_attendance,2025-02-28 15:06:59
EVT-00099125,LD-034203,CMP-00154,community,event_attendance,2025-02-28 18:48:47
EVT-00099126,LD-034204,CMP-00154,community,event_registration,2025-02-26 12:15:06
EVT-00099127,LD-034204,CMP-00154,community,community_join,2025-03-04 16:18:36
EVT-00099128,LD-034205,CMP-00155,community,event_registration,2025-02-26 12:21:39
EVT-00099129,LD-034206,CMP-00146,organic,organic_search_visit,2025-02-27 08:14:40
EVT-00099130,LD-034206,CMP-00146,organic,docs_view,2025-03-04 08:46:45
EVT-00099131,LD-034206,CMP-00146,organic,docs_view,2025-03-11 08:57:04
EVT-00099132,LD-034206,CMP-00146,organic,blog_view,2025-03-17 09:09:10
EVT-00099133,LD-034206,CMP-00146,organic,docs_view,2025-03-21 09:30:31
EVT-00099134,LD-034206,CMP-00146,organic,docs_view,2025-03-21 10:02:51
EVT-00099135,LD-034206,CMP-00146,organic,docs_view,2025-03-21 10:36:12
EVT-00099136,LD-034206,CMP-00146,organic,blog_view,2025-03-23 11:00:25
EVT-00099137,LD-034206,CMP-00145,organic,docs_view,2025-03-24 11:03:33
EVT-00099138,LD-034206,CMP-00146,organic,blog_view,2025-03-26 12:47:09
EVT-00099139,LD-034206,CMP-00146,organic,docs_view,2025-03-26 12:47:53
EVT-00099140,LD-034206,CMP-00146,organic,content_download,2025-03-29 12:58:45
EVT-00099141,LD-034206,CMP-00146,organic,organic_search_visit,2025-03-30 13:28:41
EVT-00099142,LD-034206,CMP-00146,organic,docs_view,2025-03-31 14:52:51
EVT-00099143,LD-034206,CMP-00156,organic,content_download,2025-04-02 16:10:29
EVT-00099144,LD-034206,CMP-00156,organic,blog_view,2025-04-07 17:19:43
EVT-00099145,LD-034206,CMP-00157,organic,docs_view,2025-04-07 17:52:57
EVT-00099146,LD-034206,CMP-00156,organic,organic_search_visit,2025-04-14 18:18:48
EVT-00099147,LD-034206,CMP-00156,organic,docs_view,2025-04-14 18:45:12
EVT-00099148,LD-034206,CMP-00156,organic,organic_search_visit,2025-04-18 20:04:45
EVT-00099149,LD-034206,CMP-00157,organic,docs_view,2025-04-21 20:17:31
EVT-00099150,LD-034206,CMP-00157,organic,docs_view,2025-04-24 20:52:27
EVT-00099151,LD-034207,CMP-00146,organic,organic_search_visit,2025-02-27 09:52:35
EVT-00099152,LD-034207,CMP-00146,organic,docs_view,2025-02-27 11:46:20
EVT-00099153,LD-034207,CMP-00146,organic,docs_view,2025-02-28 12:18:10
EVT-00099154,LD-034207,CMP-00152,community,event_attendance,2025-03-01 12:34:27
EVT-00099155,LD-034207,CMP-00146,organic,docs_view,2025-03-02 14:58:00
EVT-00099156,LD-034207,CMP-00146,organic,content_download,2025-03-02 15:32:19
EVT-00099157,LD-034207,CMP-00154,community,community_post,2025-03-02 18:34:26
EVT-00099158,LD-034208,CMP-00154,community,event_registration,2025-02-27 08:03:45
EVT-00099159,LD-034208,CMP-00152,community,community_join,2025-03-13 09:25:16
EVT-00099160,LD-034208,CMP-00152,community,community_join,2025-03-22 13:32:11
EVT-00099161,LD-034208,CMP-00162,community,community_post,2025-04-07 18:28:00
EVT-00099162,LD-034208,CMP-00164,community,event_attendance,2025-04-18 18:30:52
EVT-00099163,LD-034208,CMP-00163,community,event_registration,2025-04-26 20:40:18
EVT-00099164,LD-034208,CMP-00163,community,community_post,2025-05-01 20:56:30
EVT-00099165,LD-034209,CMP-00145,organic,organic_search_visit,2025-02-27 16:17:10
EVT-00099166,LD-034210,CMP-00145,organic,organic_search_visit,2025-02-27 08:50:49
EVT-00099167,LD-034210,CMP-00145,organic,content_download,2025-02-28 09:21:24
EVT-00099168,LD-034210,CMP-00145,organic,docs_view,2025-03-02 12:11:14
EVT-00099169,LD-034210,CMP-00145,organic,organic_search_visit,2025-03-05 20:05:15
EVT-00099170,LD-034211,CMP-00145,organic,organic_search_visit,2025-02-27 10:30:23
EVT-00099171,LD-034211,CMP-00145,organic,content_download,2025-03-02 12:06:24
EVT-00099172,LD-034211,CMP-00145,organic,blog_view,2025-03-03 14:07:27
EVT-00099173,LD-034211,CMP-00154,community,event_attendance,2025-03-09 16:29:27
EVT-00099174,LD-034211,CMP-00145,organic,docs_view,2025-03-11 17:12:36
EVT-00099175,LD-034212,CMP-00145,organic,organic_search_visit,2025-02-27 09:46:15
EVT-00099176,LD-034212,CMP-00145,organic,organic_search_visit,2025-02-27 14:38:25
EVT-00099177,LD-034212,CMP-00145,organic,content_download,2025-03-02 20:09:45
EVT-00099178,LD-034213,CMP-00145,organic,organic_search_visit,2025-02-27 20:07:32
EVT-00099179,LD-034214,CMP-00145,organic,organic_search_visit,2025-02-27 16:18:16
EVT-00099180,LD-034214,CMP-00145,organic,docs_view,2025-02-27 16:19:47
EVT-00099181,LD-034214,CMP-00146,organic,blog_view,2025-02-28 17:05:46
EVT-00099182,LD-034214,CMP-00145,organic,docs_view,2025-02-28 20:06:16
EVT-00099183,LD-034215,CMP-00145,organic,organic_search_visit,2025-02-27 08:27:10
EVT-00099184,LD-034215,CMP-00145,organic,docs_view,2025-03-03 12:30:20
EVT-00099185,LD-034215,CMP-00145,organic,blog_view,2025-03-04 12:41:30
EVT-00099186,LD-034215,CMP-00147,paid,landing_page_view,2025-03-06 17:35:00
EVT-00099187,LD-034216,CMP-00145,organic,organic_search_visit,2025-02-27 19:22:38
EVT-00099188,LD-034216,CMP-00145,organic,docs_view,2025-03-02 20:16:09
EVT-00099189,LD-034217,CMP-00145,organic,organic_search_visit,2025-02-27 08:42:28
EVT-00099190,LD-034217,CMP-00145,organic,organic_search_visit,2025-02-27 12:21:42
EVT-00099191,LD-034217,CMP-00148,paid,landing_page_view,2025-02-28 14:13:56
EVT-00099192,LD-034217,CMP-00145,organic,organic_search_visit,2025-03-01 14:54:23
EVT-00099193,LD-034217,CMP-00145,organic,blog_view,2025-03-02 15:10:31
EVT-00099194,LD-034217,CMP-00145,organic,blog_view,2025-03-03 18:28:49
EVT-00099195,LD-034218,CMP-00145,organic,organic_search_visit,2025-02-27 14:32:47
EVT-00099196,LD-034218,CMP-00145,organic,content_download,2025-02-28 17:07:51
EVT-00099197,LD-034219,CMP-00145,organic,organic_search_visit,2025-02-27 09:09:47
EVT-00099198,LD-034219,CMP-00145,organic,docs_view,2025-03-01 10:43:42
EVT-00099199,LD-034220,CMP-00146,organic,organic_search_visit,2025-02-27 08:45:01
EVT-00099200,LD-034220,CMP-00146,organic,organic_search_visit,2025-02-27 10:25:14
EVT-00099201,LD-034220,CMP-00146,organic,docs_view,2025-02-27 11:34:42
EVT-00099202,LD-034220,CMP-00146,organic,content_download,2025-02-28 15:09:59
EVT-00099203,LD-034220,CMP-00153,community,event_attendance,2025-02-28 17:16:59
EVT-00099204,LD-034220,CMP-00146,organic,content_download,2025-03-01 18:00:15
EVT-00099205,LD-034220,CMP-00146,organic,blog_view,2025-03-02 19:58:19
EVT-00099206,LD-034220,CMP-00146,organic,docs_view,2025-03-02 20:07:47
EVT-00099207,LD-034221,CMP-00146,organic,organic_search_visit,2025-02-27 13:17:12
EVT-00099208,LD-034221,CMP-00146,organic,docs_view,2025-03-01 13:40:02
EVT-00099209,LD-034221,CMP-00154,community,community_join,2025-03-02 18:06:11
EVT-00099210,LD-034222,CMP-00146,organic,organic_search_visit,2025-02-27 09:30:00
EVT-00099211,LD-034222,CMP-00146,organic,blog_view,2025-02-28 16:27:01
EVT-00099212,LD-034222,CMP-00146,organic,blog_view,2025-03-01 18:32:13
EVT-00099213,LD-034222,CMP-00145,organic,blog_view,2025-03-02 19:56:04
EVT-00099214,LD-034222,CMP-00146,organic,blog_view,2025-03-02 20:37:00
EVT-00099215,LD-034223,CMP-00146,organic,organic_search_visit,2025-02-27 10:03:07
EVT-00099216,LD-034223,CMP-00146,organic,docs_view,2025-03-10 10:18:17
EVT-00099217,LD-034223,CMP-00146,organic,blog_view,2025-03-10 17:18:20
EVT-00099218,LD-034223,CMP-00146,organic,docs_view,2025-03-20 18:40:55
EVT-00099219,LD-034223,CMP-00147,paid,ad_click,2025-03-28 19:41:48
EVT-00099220,LD-034224,CMP-00146,organic,organic_search_visit,2025-02-27 08:26:34
EVT-00099221,LD-034224,CMP-00146,organic,content_download,2025-02-28 10:42:15
EVT-00099222,LD-034224,CMP-00152,community,event_attendance,2025-03-02 17:03:01
EVT-00099223,LD-034225,CMP-00146,organic,organic_search_visit,2025-02-27 12:10:58
EVT-00099224,LD-034225,CMP-00146,organic,blog_view,2025-02-27 14:54:06
EVT-00099225,LD-034226,CMP-00146,organic,organic_search_visit,2025-02-27 08:11:25
EVT-00099226,LD-034226,CMP-00146,organic,blog_view,2025-02-27 09:37:35
EVT-00099227,LD-034226,CMP-00146,organic,content_download,2025-02-27 10:37:08
EVT-00099228,LD-034226,CMP-00146,organic,docs_view,2025-03-01 19:10:46
EVT-00099229,LD-034226,CMP-00147,paid,landing_page_view,2025-03-01 19:49:16
EVT-00099230,LD-034227,CMP-00146,organic,organic_search_visit,2025-02-27 15:21:13
EVT-00099231,LD-034227,CMP-00146,organic,content_download,2025-03-04 20:41:39
EVT-00099232,LD-034228,CMP-00146,organic,organic_search_visit,2025-02-27 09:57:53
EVT-00099233,LD-034228,CMP-00146,organic,organic_search_visit,2025-03-01 11:54:40
EVT-00099234,LD-034228,CMP-00146,organic,blog_view,2025-03-01 13:46:11
EVT-00099235,LD-034228,CMP-00146,organic,blog_view,2025-03-02 14:33:10
EVT-00099236,LD-034228,CMP-00146,organic,blog_view,2025-03-02 18:57:56
EVT-00099237,LD-034229,CMP-00146,organic,organic_search_visit,2025-02-27 11:48:07
EVT-00099238,LD-034229,CMP-00146,organic,content_download,2025-02-28 13:14:52
EVT-00099239,LD-034229,CMP-00146,organic,blog_view,2025-02-28 14:40:54
EVT-00099240,LD-034229,CMP-00146,organic,docs_view,2025-02-28 17:32:26
EVT-00099241,LD-034230,CMP-00146,organic,organic_search_visit,2025-02-27 11:08:14
EVT-00099242,LD-034230,CMP-00145,organic,organic_search_visit,2025-03-02 11:13:09
EVT-00099243,LD-034231,CMP-00146,organic,organic_search_visit,2025-02-27 14:17:49
EVT-00099244,LD-034231,CMP-00145,organic,organic_search_visit,2025-03-04 18:25:15
EVT-00099245,LD-034231,CMP-00146,organic,content_download,2025-03-05 20:33:18
EVT-00099246,LD-034232,CMP-00146,organic,organic_search_visit,2025-02-27 09:34:09
EVT-00099247,LD-034232,CMP-00145,organic,blog_view,2025-03-04 12:14:43
EVT-00099248,LD-034233,CMP-00147,paid,ad_click,2025-02-27 09:22:34
EVT-00099249,LD-034233,CMP-00147,paid,landing_page_view,2025-02-27 11:46:00
EVT-00099250,LD-034233,CMP-00150,paid,landing_page_view,2025-03-04 20:33:49
EVT-00099251,LD-034234,CMP-00147,paid,ad_click,2025-02-27 12:12:06
EVT-00099252,LD-034234,CMP-00147,paid,ad_click,2025-02-27 13:40:52
EVT-00099253,LD-034234,CMP-00147,paid,ad_click,2025-02-28 17:24:35
EVT-00099254,LD-034235,CMP-00148,paid,ad_click,2025-02-27 12:00:10
EVT-00099255,LD-034235,CMP-00150,paid,retargeting_click,2025-02-27 15:51:46
EVT-00099256,LD-034236,CMP-00148,paid,ad_click,2025-02-27 10:19:14
EVT-00099257,LD-034236,CMP-00147,paid,retargeting_click,2025-02-27 16:35:51
EVT-00099258,LD-034237,CMP-00148,paid,ad_click,2025-02-27 09:33:34
EVT-00099259,LD-034238,CMP-00148,paid,ad_click,2025-02-27 10:22:07
EVT-00099260,LD-034238,CMP-00147,paid,paid_asset_download,2025-02-27 17:29:28
EVT-00099261,LD-034238,CMP-00149,paid,landing_page_view,2025-02-28 20:19:25
EVT-00099262,LD-034239,CMP-00148,paid,ad_click,2025-02-27 08:22:40
EVT-00099263,LD-034239,CMP-00148,paid,retargeting_click,2025-03-01 12:38:30
EVT-00099264,LD-034240,CMP-00148,paid,ad_click,2025-02-27 10:52:51
EVT-00099265,LD-034240,CMP-00148,paid,landing_page_view,2025-03-01 11:49:11
EVT-00099266,LD-034240,CMP-00148,paid,retargeting_click,2025-03-05 11:58:45
EVT-00099267,LD-034240,CMP-00148,paid,landing_page_view,2025-03-06 14:58:21
EVT-00099268,LD-034241,CMP-00148,paid,ad_click,2025-02-27 14:10:11
EVT-00099269,LD-034241,CMP-00148,paid,landing_page_view,2025-03-03 15:03:33
EVT-00099270,LD-034242,CMP-00149,paid,ad_click,2025-02-27 13:17:31
EVT-00099271,LD-034243,CMP-00150,paid,ad_click,2025-02-27 09:21:49
EVT-00099272,LD-034243,CMP-00151,paid,landing_page_view,2025-03-27 13:43:02
EVT-00099273,LD-034243,CMP-00158,paid,landing_page_view,2025-04-01 16:06:23
EVT-00099274,LD-034244,CMP-00150,paid,ad_click,2025-02-27 11:32:17
EVT-00099275,LD-034245,CMP-00151,paid,ad_click,2025-02-27 15:14:37
EVT-00099276,LD-034246,CMP-00151,paid,ad_click,2025-02-27 19:02:53
EVT-00099277,LD-034247,CMP-00151,paid,ad_click,2025-02-27 20:38:24
EVT-00099278,LD-034248,CMP-00151,paid,ad_click,2025-02-27 13:16:03
EVT-00099279,LD-034249,CMP-00151,paid,ad_click,2025-02-27 16:37:59
EVT-00099280,LD-034250,CMP-00152,community,event_registration,2025-02-27 12:07:09
EVT-00099281,LD-034250,CMP-00152,community,community_post,2025-03-04 19:29:04
EVT-00099282,LD-034251,CMP-00152,community,event_registration,2025-02-27 08:00:25
EVT-00099283,LD-034251,CMP-00152,community,event_attendance,2025-02-27 16:04:05
EVT-00099284,LD-034252,CMP-00150,paid,ad_click,2025-02-28 09:57:57
EVT-00099285,LD-034252,CMP-00152,community,community_join,2025-03-09 12:17:06
EVT-00099286,LD-034252,CMP-00150,paid,landing_page_view,2025-03-13 14:04:03
EVT-00099287,LD-034252,CMP-00150,paid,landing_page_view,2025-03-14 14:49:13
EVT-00099288,LD-034253,CMP-00146,organic,organic_search_visit,2025-02-28 08:08:16
EVT-00099289,LD-034253,CMP-00146,organic,docs_view,2025-03-03 08:14:44
EVT-00099290,LD-034253,CMP-00146,organic,blog_view,2025-03-04 08:54:49
EVT-00099291,LD-034253,CMP-00146,organic,organic_search_visit,2025-03-17 09:31:59
EVT-00099292,LD-034253,CMP-00146,organic,docs_view,2025-03-19 10:18:23
EVT-00099293,LD-034253,CMP-00146,organic,blog_view,2025-03-22 11:54:26
EVT-00099294,LD-034253,CMP-00146,organic,docs_view,2025-03-25 13:57:49
EVT-00099295,LD-034253,CMP-00145,organic,blog_view,2025-03-30 15:14:35
EVT-00099296,LD-034253,CMP-00146,organic,blog_view,2025-03-31 15:51:48
EVT-00099297,LD-034253,CMP-00156,organic,docs_view,2025-04-04 16:24:11
EVT-00099298,LD-034253,CMP-00156,organic,blog_view,2025-04-07 17:22:47
EVT-00099299,LD-034253,CMP-00164,community,community_join,2025-04-11 17:36:53
EVT-00099300,LD-034253,CMP-00156,organic,docs_view,2025-04-12 19:41:43
EVT-00099301,LD-034253,CMP-00157,organic,docs_view,2025-04-12 20:07:23
EVT-00099302,LD-034254,CMP-00145,organic,organic_search_visit,2025-02-28 17:14:48
EVT-00099303,LD-034255,CMP-00145,organic,organic_search_visit,2025-02-28 09:15:06
EVT-00099304,LD-034255,CMP-00145,organic,docs_view,2025-02-28 12:36:57
EVT-00099305,LD-034255,CMP-00145,organic,docs_view,2025-03-04 20:03:10
EVT-00099306,LD-034255,CMP-00145,organic,docs_view,2025-03-05 20:56:48
EVT-00099307,LD-034256,CMP-00145,organic,organic_search_visit,2025-02-28 11:04:34
EVT-00099308,LD-034256,CMP-00145,organic,docs_view,2025-02-28 13:01:49
EVT-00099309,LD-034256,CMP-00145,organic,content_download,2025-03-02 13:17:48
EVT-00099310,LD-034256,CMP-00145,organic,docs_view,2025-03-07 20:50:09
EVT-00099311,LD-034256,CMP-00146,organic,docs_view,2025-03-09 20:58:07
EVT-00099312,LD-034257,CMP-00145,organic,organic_search_visit,2025-02-28 08:53:21
EVT-00099313,LD-034257,CMP-00145,organic,content_download,2025-03-02 12:16:16
