account_id,month,segment,mrr
ACC-006407,2022-12-01,SMB,205.75
ACC-006407,2023-01-01,SMB,211.0
ACC-006407,2023-02-01,SMB,242.7
ACC-006407,2023-03-01,SMB,248.5
ACC-006407,2023-04-01,SMB,136.25
ACC-006407,2023-05-01,SMB,109.4
ACC-006407,2023-06-01,SMB,70.45
ACC-006407,2023-07-01,SMB,39.25
ACC-006407,2023-08-01,SMB,23.75
ACC-006408,2025-11-01,SMB,14.15
ACC-006408,2025-12-01,SMB,129.0
ACC-006409,2025-04-01,SMB,15.7
ACC-006409,2025-05-01,SMB,142.8
ACC-006409,2025-06-01,SMB,145.8
ACC-006409,2025-07-01,SMB,135.55
ACC-006409,2025-08-01,SMB,134.25
ACC-006409,2025-09-01,SMB,146.3
ACC-006409,2025-10-01,SMB,174.8
ACC-006409,2025-11-01,SMB,148.5
ACC-006409,2025-12-01,SMB,146.0
ACC-006410,2025-12-01,SMB,21.05
ACC-006411,2022-06-01,SMB,13.8
ACC-006411,2022-07-01,SMB,135.2
ACC-006411,2022-08-01,SMB,147.95
ACC-006411,2022-09-01,SMB,146.45
ACC-006411,2022-10-01,SMB,148.0
ACC-006411,2022-11-01,SMB,178.4
ACC-006411,2022-12-01,SMB,144.8
ACC-006411,2023-01-01,SMB,165.7
ACC-006411,2023-02-01,SMB,157.05
ACC-006411,2023-03-01,SMB,171.15
ACC-006411,2023-04-01,SMB,144.55
ACC-006411,2023-05-01,SMB,175.9
ACC-006411,2023-06-01,SMB,143.25
ACC-006411,2023-07-01,SMB,141.2
ACC-006411,2023-08-01,SMB,148.55
ACC-006411,2023-09-01,SMB,164.5
ACC-006411,2023-10-01,SMB,168.65
ACC-006411,2023-11-01,SMB,154.2
ACC-006411,2023-12-01,SMB,130.15
ACC-006411,2024-01-01,SMB,161.35
ACC-006411,2024-02-01,SMB,179.1
ACC-006411,2024-03-01,SMB,83.7
ACC-006411,2024-04-01,SMB,103.4
ACC-006411,2024-05-01,SMB,72.7
ACC-006411,2024-06-01,SMB,48.45
ACC-006411,2024-07-01,SMB,31.35
ACC-006412,2020-02-01,SMB,25.5
ACC-006412,2020-03-01,SMB,262.55
ACC-006412,2020-04-01,SMB,308.3
ACC-006412,2020-05-01,SMB,279.85
ACC-006412,2020-06-01,SMB,293.45
ACC-006412,2020-07-01,SMB,270.3
ACC-006412,2020-08-01,SMB,235.05
ACC-006412,2020-09-01,SMB,307.85
ACC-006412,2020-10-01,SMB,342.3
ACC-006412,2020-11-01,SMB,288.1
ACC-006412,2020-12-01,SMB,266.55
ACC-006412,2021-01-01,SMB,327.75
ACC-006412,2021-02-01,SMB,297.1
ACC-006412,2021-03-01,SMB,308.85
ACC-006412,2021-04-01,SMB,333.25
ACC-006412,2021-05-01,SMB,277.5
ACC-006412,2021-06-01,SMB,287.65
ACC-006412,2021-07-01,SMB,306.55
ACC-006412,2021-08-01,SMB,314.65
ACC-006412,2021-09-01,SMB,370.25
ACC-006412,2021-10-01,SMB,349.7
ACC-006412,2021-11-01,SMB,347.65
ACC-006412,2021-12-01,SMB,297.45
ACC-006412,2022-01-01,SMB,393.8
ACC-006412,2022-02-01,SMB,365.1
ACC-006412,2022-03-01,SMB,380.6
ACC-006412,2022-04-01,SMB,337.1
ACC-006412,2022-05-01,SMB,359.3
ACC-006412,2022-06-01,SMB,362.75
ACC-006412,2022-07-01,SMB,403.95
ACC-006412,2022-08-01,SMB,331.85
ACC-006412,2022-09-01,SMB,316.75
ACC-006412,2022-10-01,SMB,395.3
ACC-006412,2022-11-01,SMB,357.15
ACC-006412,2022-12-01,SMB,336.7
ACC-006412,2023-01-01,SMB,409.6
ACC-006412,2023-02-01,SMB,402.0
ACC-006412,2023-03-01,SMB,433.85
ACC-006412,2023-04-01,SMB,420.55
ACC-006412,2023-05-01,SMB,335.1
ACC-006412,2023-06-01,SMB,154.15
ACC-006412,2023-07-01,SMB,193.8
ACC-006412,2023-08-01,SMB,118.8
ACC-006412,2023-09-01,SMB,140.3
ACC-006412,2023-10-01,SMB,59.35
ACC-006413,2024-12-01,SMB,13.8
ACC-006413,2025-01-01,SMB,166.95
ACC-006413,2025-02-01,SMB,156.75
ACC-006413,2025-03-01,SMB,141.5
ACC-006413,2025-04-01,SMB,173.85
ACC-006413,2025-05-01,SMB,163.25
ACC-006413,2025-06-01,SMB,165.45
ACC-006413,2025-07-01,SMB,165.15
ACC-006413,2025-08-01,SMB,164.3
ACC-006413,2025-09-01,SMB,186.15
ACC-006413,2025-10-01,SMB,180.65
ACC-006413,2025-11-01,SMB,165.85
ACC-006413,2025-12-01,SMB,153.9
ACC-006414,2020-06-01,SMB,49.95
ACC-006414,2020-07-01,SMB,484.35
ACC-006414,2020-08-01,SMB,437.15
ACC-006414,2020-09-01,SMB,575.7
ACC-006414,2020-10-01,SMB,429.55
ACC-006414,2020-11-01,SMB,512.8
ACC-006414,2020-12-01,SMB,489.2
ACC-006414,2021-01-01,SMB,588.25
ACC-006414,2021-02-01,SMB,541.5
ACC-006414,2021-03-01,SMB,504.8
ACC-006414,2021-04-01,SMB,598.65
ACC-006414,2021-05-01,SMB,498.8
ACC-006414,2021-06-01,SMB,437.4
ACC-006414,2021-07-01,SMB,457.95
ACC-006414,2021-08-01,SMB,462.15
ACC-006414,2021-09-01,SMB,509.9
ACC-006414,2021-10-01,SMB,584.3
ACC-006414,2021-11-01,SMB,504.25
ACC-006415,2020-06-01,SMB,13.4
ACC-006415,2020-07-01,SMB,129.6
ACC-006415,2020-08-01,SMB,150.4
ACC-006415,2020-09-01,SMB,160.4
ACC-006415,2020-10-01,SMB,204.0
ACC-006415,2020-11-01,SMB,196.3
ACC-006415,2020-12-01,SMB,191.7
ACC-006415,2021-01-01,SMB,213.5
ACC-006415,2021-02-01,SMB,250.4
ACC-006415,2021-03-01,SMB,264.45
ACC-006415,2021-04-01,SMB,325.95
ACC-006415,2021-05-01,SMB,327.8
ACC-006415,2021-06-01,SMB,286.7
ACC-006415,2021-07-01,SMB,343.5
ACC-006415,2021-08-01,SMB,371.35
ACC-006415,2021-09-01,SMB,453.55
ACC-006415,2021-10-01,SMB,455.15
ACC-006415,2021-11-01,SMB,470.4
ACC-006415,2021-12-01,SMB,552.7
ACC-006415,2022-01-01,SMB,676.5
ACC-006415,2022-02-01,SMB,625.65
ACC-006415,2022-03-01,SMB,746.4
ACC-006415,2022-04-01,SMB,712.8
ACC-006415,2022-05-01,SMB,918.8
ACC-006415,2022-06-01,Commercial,874.5
ACC-006415,2022-07-01,Commercial,813.1
ACC-006415,2022-08-01,Commercial,829.55
ACC-006415,2022-09-01,Commercial,986.2
ACC-006415,2022-10-01,Commercial,994.0
ACC-006415,2022-11-01,Commercial,1139.25
ACC-006415,2022-12-01,Commercial,789.8
ACC-006415,2023-01-01,Commercial,1101.4
ACC-006415,2023-02-01,Commercial,989.8
ACC-006415,2023-03-01,Commercial,1078.95
ACC-006415,2023-04-01,Commercial,1154.2
ACC-006415,2023-05-01,Commercial,1114.0
ACC-006415,2023-06-01,Commercial,1094.15
ACC-006415,2023-07-01,Commercial,977.7
ACC-006415,2023-08-01,Commercial,1161.25
ACC-006415,2023-09-01,Commercial,1230.35
ACC-006415,2023-10-01,Commercial,1207.1
ACC-006415,2023-11-01,Commercial,1410.1
ACC-006415,2023-12-01,Commercial,1133.3
ACC-006415,2024-01-01,Commercial,1310.45
ACC-006415,2024-02-01,Commercial,1422.1
ACC-006415,2024-03-01,Commercial,1768.8
ACC-006415,2024-04-01,Commercial,1284.1
ACC-006415,2024-05-01,Commercial,1548.2
ACC-006415,2024-06-01,Commercial,1388.4
ACC-006415,2024-07-01,Commercial,1252.75
ACC-006415,2024-08-01,Commercial,1451.6
ACC-006415,2024-09-01,Commercial,1743.6
ACC-006415,2024-10-01,Commercial,1972.85
ACC-006415,2024-11-01,Commercial,1584.05
ACC-006415,2024-12-01,Commercial,1589.2
ACC-006415,2025-01-01,Commercial,1744.4
ACC-006415,2025-02-01,Commercial,1715.45
ACC-006415,2025-03-01,Commercial,1730.05
ACC-006415,2025-04-01,Commercial,1860.95
ACC-006415,2025-05-01,Commercial,1598.4
ACC-006415,2025-06-01,Commercial,1955.7
ACC-006415,2025-07-01,Commercial,1765.7
ACC-006415,2025-08-01,Commercial,2214.55
ACC-006415,2025-09-01,Commercial,2237.65
ACC-006415,2025-10-01,Commercial,2088.5
ACC-006415,2025-11-01,Commercial,1940.25
ACC-006415,2025-12-01,Commercial,1970.5
ACC-006416,2025-07-01,SMB,24.75
ACC-006416,2025-08-01,SMB,266.1
ACC-006416,2025-09-01,SMB,332.2
ACC-006416,2025-10-01,SMB,341.1
ACC-006416,2025-11-01,SMB,288.9
ACC-006416,2025-12-01,SMB,239.1
ACC-006417,2024-06-01,SMB,9.4
ACC-006417,2024-07-01,SMB,92.35
ACC-006417,2024-08-01,SMB,79.0
ACC-006417,2024-09-01,SMB,110.3
ACC-006417,2024-10-01,SMB,106.15
ACC-006417,2024-11-01,SMB,112.25
ACC-006417,2024-12-01,SMB,109.2
ACC-006417,2025-01-01,SMB,114.4
ACC-006417,2025-02-01,SMB,99.9
ACC-006417,2025-03-01,SMB,124.2
ACC-006417,2025-04-01,SMB,102.05
ACC-006417,2025-05-01,SMB,104.45
ACC-006417,2025-06-01,SMB,105.15
ACC-006417,2025-07-01,SMB,114.8
ACC-006417,2025-08-01,SMB,111.6
ACC-006417,2025-09-01,SMB,118.4
ACC-006417,2025-10-01,SMB,137.1
ACC-006417,2025-11-01,SMB,111.9
ACC-006417,2025-12-01,SMB,106.65
ACC-006418,2025-08-01,SMB,17.85
ACC-006418,2025-09-01,SMB,195.05
ACC-006418,2025-10-01,SMB,207.85
ACC-006418,2025-11-01,SMB,192.8
ACC-006418,2025-12-01,SMB,138.7
ACC-006419,2023-12-01,SMB,11.8
ACC-006419,2024-01-01,SMB,214.4
ACC-006419,2024-02-01,SMB,191.1
ACC-006419,2024-03-01,SMB,177.8
ACC-006419,2024-04-01,SMB,166.15
ACC-006419,2024-05-01,SMB,175.25
ACC-006419,2024-06-01,SMB,184.95
ACC-006419,2024-07-01,SMB,175.2
ACC-006419,2024-08-01,SMB,162.9
ACC-006419,2024-09-01,SMB,185.65
ACC-006419,2024-10-01,SMB,215.9
ACC-006419,2024-11-01,SMB,174.95
ACC-006419,2024-12-01,SMB,169.85
ACC-006419,2025-01-01,SMB,196.8
ACC-006419,2025-02-01,SMB,220.95
ACC-006419,2025-03-01,SMB,190.6
ACC-006419,2025-04-01,SMB,208.55
ACC-006419,2025-05-01,SMB,191.75
ACC-006419,2025-06-01,SMB,137.45
ACC-006419,2025-07-01,SMB,61.85
ACC-006419,2025-08-01,SMB,63.7
ACC-006419,2025-09-01,SMB,45.45
ACC-006419,2025-10-01,SMB,21.05
ACC-006420,2020-09-01,SMB,27.0
ACC-006420,2020-10-01,SMB,359.5
ACC-006420,2020-11-01,SMB,298.6
ACC-006420,2020-12-01,SMB,267.0
ACC-006420,2021-01-01,SMB,305.0
ACC-006420,2021-02-01,SMB,268.4
ACC-006420,2021-03-01,SMB,289.9
ACC-006420,2021-04-01,SMB,329.95
ACC-006420,2021-05-01,SMB,116.6
ACC-006420,2021-06-01,SMB,163.15
ACC-006420,2021-07-01,SMB,121.65
ACC-006420,2021-08-01,SMB,84.65
ACC-006420,2021-09-01,SMB,38.35
ACC-006421,2025-04-01,SMB,12.45
ACC-006421,2025-05-01,SMB,129.4
ACC-006421,2025-06-01,SMB,82.7
ACC-006421,2025-07-01,SMB,96.1
ACC-006421,2025-08-01,SMB,102.85
ACC-006421,2025-09-01,SMB,106.2
ACC-006421,2025-10-01,SMB,125.35
ACC-006421,2025-11-01,SMB,107.9
ACC-006421,2025-12-01,SMB,95.5
ACC-006422,2022-05-01,SMB,22.9
ACC-006422,2022-06-01,SMB,246.05
ACC-006422,2022-07-01,SMB,229.1
ACC-006422,2022-08-01,SMB,207.6
ACC-006422,2022-09-01,SMB,262.95
ACC-006422,2022-10-01,SMB,278.85
ACC-006422,2022-11-01,SMB,267.1
ACC-006422,2022-12-01,SMB,231.2
ACC-006422,2023-01-01,SMB,310.95
ACC-006422,2023-02-01,SMB,287.75
ACC-006422,2023-03-01,SMB,263.55
ACC-006422,2023-04-01,SMB,297.35
ACC-006422,2023-05-01,SMB,242.4
ACC-006422,2023-06-01,SMB,329.9
ACC-006422,2023-07-01,SMB,251.15
ACC-006422,2023-08-01,SMB,268.6
ACC-006422,2023-09-01,SMB,350.85
ACC-006422,2023-10-01,SMB,274.45
ACC-006422,2023-11-01,SMB,294.15
ACC-006422,2023-12-01,SMB,262.3
ACC-006422,2024-01-01,SMB,320.8
ACC-006422,2024-02-01,SMB,308.45
ACC-006422,2024-03-01,SMB,343.75
ACC-006422,2024-04-01,SMB,314.4
ACC-006422,2024-05-01,SMB,306.15
ACC-006422,2024-06-01,SMB,322.3
ACC-006422,2024-07-01,SMB,300.65
ACC-006422,2024-08-01,SMB,282.4
ACC-006422,2024-09-01,SMB,365.3
ACC-006422,2024-10-01,SMB,379.75
ACC-006422,2024-11-01,SMB,380.0
ACC-006422,2024-12-01,SMB,300.2
ACC-006422,2025-01-01,SMB,342.3
ACC-006422,2025-02-01,SMB,354.6
ACC-006422,2025-03-01,SMB,362.35
ACC-006422,2025-04-01,SMB,319.25
ACC-006422,2025-05-01,SMB,380.05
ACC-006422,2025-06-01,SMB,324.2
ACC-006422,2025-07-01,SMB,331.35
ACC-006422,2025-08-01,SMB,351.7
ACC-006422,2025-09-01,SMB,438.1
ACC-006422,2025-10-01,SMB,475.25
ACC-006422,2025-11-01,SMB,410.1
ACC-006422,2025-12-01,SMB,351.1
ACC-006423,2020-04-01,SMB,19.0
ACC-006423,2020-05-01,SMB,185.0
ACC-006423,2020-06-01,SMB,168.7
ACC-006423,2020-07-01,SMB,178.3
ACC-006423,2020-08-01,SMB,177.15
ACC-006423,2020-09-01,SMB,201.35
ACC-006423,2020-10-01,SMB,200.25
ACC-006424,2022-01-01,SMB,20.8
ACC-006424,2022-02-01,SMB,205.95
ACC-006424,2022-03-01,SMB,192.6
ACC-006424,2022-04-01,SMB,199.55
ACC-006424,2022-05-01,SMB,190.6
ACC-006424,2022-06-01,SMB,179.45
ACC-006424,2022-07-01,SMB,171.7
ACC-006424,2022-08-01,SMB,179.4
ACC-006424,2022-09-01,SMB,184.95
ACC-006424,2022-10-01,SMB,186.95
ACC-006424,2022-11-01,SMB,246.55
ACC-006424,2022-12-01,SMB,177.1
ACC-006424,2023-01-01,SMB,250.2
ACC-006424,2023-02-01,SMB,273.9
ACC-006424,2023-03-01,SMB,198.5
ACC-006424,2023-04-01,SMB,202.95
ACC-006424,2023-05-01,SMB,207.95
ACC-006424,2023-06-01,SMB,216.25
ACC-006424,2023-07-01,SMB,210.8
ACC-006424,2023-08-01,SMB,217.95
ACC-006424,2023-09-01,SMB,271.7
ACC-006424,2023-10-01,SMB,248.45
ACC-006424,2023-11-01,SMB,288.0
ACC-006424,2023-12-01,SMB,237.5
ACC-006424,2024-01-01,SMB,251.3
ACC-006424,2024-02-01,SMB,222.3
ACC-006424,2024-03-01,SMB,271.15
ACC-006424,2024-04-01,SMB,229.3
ACC-006424,2024-05-01,SMB,277.7
ACC-006424,2024-06-01,SMB,228.55
ACC-006424,2024-07-01,SMB,226.85
ACC-006424,2024-08-01,SMB,234.4
ACC-006424,2024-09-01,SMB,269.85
ACC-006424,2024-10-01,SMB,278.55
ACC-006424,2024-11-01,SMB,273.3
ACC-006424,2024-12-01,SMB,256.95
ACC-006424,2025-01-01,SMB,295.6
ACC-006424,2025-02-01,SMB,309.15
ACC-006424,2025-03-01,SMB,325.75
ACC-006424,2025-04-01,SMB,297.7
ACC-006424,2025-05-01,SMB,260.1
ACC-006424,2025-06-01,SMB,241.25
ACC-006424,2025-07-01,SMB,308.3
ACC-006424,2025-08-01,SMB,279.7
ACC-006424,2025-09-01,SMB,306.55
ACC-006424,2025-10-01,SMB,283.25
ACC-006424,2025-11-01,SMB,261.05
ACC-006424,2025-12-01,SMB,214.85
ACC-006425,2024-07-01,SMB,20.2
ACC-006425,2024-08-01,SMB,218.45
ACC-006425,2024-09-01,SMB,273.65
ACC-006425,2024-10-01,SMB,286.35
ACC-006425,2024-11-01,SMB,236.2
ACC-006425,2024-12-01,SMB,202.85
ACC-006425,2025-01-01,SMB,239.2
ACC-006425,2025-02-01,SMB,299.0
ACC-006425,2025-03-01,SMB,238.55
ACC-006425,2025-04-01,SMB,236.95
ACC-006426,2023-01-01,SMB,19.7
ACC-006426,2023-02-01,SMB,191.1
ACC-006426,2023-03-01,SMB,188.95
ACC-006426,2023-04-01,SMB,195.35
ACC-006426,2023-05-01,SMB,172.75
ACC-006426,2023-06-01,SMB,196.15
ACC-006426,2023-07-01,SMB,178.65
ACC-006426,2023-08-01,SMB,169.1
ACC-006426,2023-09-01,SMB,225.8
ACC-006426,2023-10-01,SMB,212.9
ACC-006426,2023-11-01,SMB,209.05
ACC-006426,2023-12-01,SMB,144.3
ACC-006426,2024-01-01,SMB,223.75
ACC-006426,2024-02-01,SMB,239.3
ACC-006426,2024-03-01,SMB,231.25
ACC-006426,2024-04-01,SMB,198.2
ACC-006426,2024-05-01,SMB,203.3
ACC-006426,2024-06-01,SMB,216.0
ACC-006426,2024-07-01,SMB,214.0
ACC-006426,2024-08-01,SMB,241.15
ACC-006426,2024-09-01,SMB,201.8
ACC-006426,2024-10-01,SMB,246.35
ACC-006426,2024-11-01,SMB,208.35
ACC-006426,2024-12-01,SMB,181.7
ACC-006426,2025-01-01,SMB,236.65
ACC-006426,2025-02-01,SMB,225.55
ACC-006426,2025-03-01,SMB,240.75
ACC-006426,2025-04-01,SMB,299.65
ACC-006426,2025-05-01,SMB,230.9
ACC-006426,2025-06-01,SMB,269.05
ACC-006426,2025-07-01,SMB,239.95
ACC-006426,2025-08-01,SMB,211.5
ACC-006426,2025-09-01,SMB,266.75
ACC-006426,2025-10-01,SMB,296.95
ACC-006426,2025-11-01,SMB,270.65
ACC-006426,2025-12-01,SMB,254.7
ACC-006427,2024-07-01,SMB,20.2
ACC-006427,2024-08-01,SMB,200.65
ACC-006427,2024-09-01,SMB,240.55
ACC-006427,2024-10-01,SMB,246.2
ACC-006427,2024-11-01,SMB,236.55
ACC-006427,2024-12-01,SMB,197.7
ACC-006427,2025-01-01,SMB,227.85
ACC-006427,2025-02-01,SMB,265.65
ACC-006427,2025-03-01,SMB,272.4
ACC-006427,2025-04-01,SMB,251.25
ACC-006427,2025-05-01,SMB,233.1
ACC-006427,2025-06-01,SMB,291.5
ACC-006427,2025-07-01,SMB,216.25
ACC-006427,2025-08-01,SMB,228.5
ACC-006427,2025-09-01,SMB,269.3
ACC-006427,2025-10-01,SMB,290.05
ACC-006427,2025-11-01,SMB,289.65
ACC-006427,2025-12-01,SMB,220.45
ACC-006428,2023-12-01,SMB,24.1
ACC-006428,2024-01-01,SMB,269.4
ACC-006428,2024-02-01,SMB,289.7
ACC-006428,2024-03-01,SMB,225.5
ACC-006428,2024-04-01,SMB,305.5
ACC-006428,2024-05-01,SMB,259.8
ACC-006428,2024-06-01,SMB,214.85
ACC-006428,2024-07-01,SMB,204.7
ACC-006428,2024-08-01,SMB,299.45
ACC-006428,2024-09-01,SMB,328.8
ACC-006428,2024-10-01,SMB,281.15
ACC-006428,2024-11-01,SMB,283.95
ACC-006428,2024-12-01,SMB,252.0
ACC-006428,2025-01-01,SMB,325.7
ACC-006428,2025-02-01,SMB,283.25
ACC-006428,2025-03-01,SMB,285.4
ACC-006428,2025-04-01,SMB,316.1
ACC-006428,2025-05-01,SMB,287.6
ACC-006428,2025-06-01,SMB,253.7
ACC-006428,2025-07-01,SMB,272.35
ACC-006428,2025-08-01,SMB,290.1
ACC-006428,2025-09-01,SMB,340.0
ACC-006428,2025-10-01,SMB,339.6
ACC-006428,2025-11-01,SMB,289.25
ACC-006428,2025-12-01,SMB,303.2
ACC-006429,2023-04-01,SMB,20.55
ACC-006429,2023-05-01,SMB,202.8
ACC-006429,2023-06-01,SMB,207.4
ACC-006429,2023-07-01,SMB,188.05
ACC-006429,2023-08-01,SMB,182.15
ACC-006429,2023-09-01,SMB,252.25
ACC-006429,2023-10-01,SMB,204.0
ACC-006429,2023-11-01,SMB,217.2
ACC-006429,2023-12-01,SMB,205.05
ACC-006429,2024-01-01,SMB,227.1
ACC-006429,2024-02-01,SMB,233.05
ACC-006429,2024-03-01,SMB,220.2
ACC-006429,2024-04-01,SMB,221.15
ACC-006429,2024-05-01,SMB,222.95
ACC-006429,2024-06-01,SMB,249.9
ACC-006429,2024-07-01,SMB,231.85
ACC-006429,2024-08-01,SMB,259.65
ACC-006429,2024-09-01,SMB,287.8
ACC-006429,2024-10-01,SMB,265.55
ACC-006429,2024-11-01,SMB,254.1
ACC-006429,2024-12-01,SMB,232.45
ACC-006429,2025-01-01,SMB,302.3
ACC-006429,2025-02-01,SMB,269.6
ACC-006429,2025-03-01,SMB,227.65
ACC-006429,2025-04-01,SMB,266.75
ACC-006429,2025-05-01,SMB,281.8
ACC-006429,2025-06-01,SMB,223.3
ACC-006429,2025-07-01,SMB,164.0
ACC-006429,2025-08-01,SMB,142.75
ACC-006429,2025-09-01,SMB,89.3
ACC-006429,2025-10-01,SMB,83.1
ACC-006429,2025-11-01,SMB,51.75
ACC-006430,2025-05-01,SMB,14.6
ACC-006430,2025-06-01,SMB,176.55
ACC-006430,2025-07-01,SMB,172.2
ACC-006430,2025-08-01,SMB,167.85
ACC-006430,2025-09-01,SMB,177.95
ACC-006430,2025-10-01,SMB,183.35
ACC-006430,2025-11-01,SMB,191.1
ACC-006430,2025-12-01,SMB,130.8
ACC-006431,2025-12-01,SMB,31.9
ACC-006432,2020-07-01,SMB,15.45
ACC-006432,2020-08-01,SMB,164.05
ACC-006432,2020-09-01,SMB,157.55
ACC-006432,2020-10-01,SMB,209.5
ACC-006432,2020-11-01,SMB,181.6
ACC-006432,2020-12-01,SMB,172.65
ACC-006432,2021-01-01,SMB,208.55
ACC-006432,2021-02-01,SMB,96.55
ACC-006432,2021-03-01,SMB,104.9
ACC-006432,2021-04-01,SMB,72.35
ACC-006432,2021-05-01,SMB,48.5
ACC-006432,2021-06-01,SMB,43.45
ACC-006433,2025-03-01,SMB,32.9
ACC-006433,2025-04-01,SMB,350.1
ACC-006433,2025-05-01,SMB,314.2
ACC-006433,2025-06-01,SMB,330.25
ACC-006433,2025-07-01,SMB,250.0
ACC-006433,2025-08-01,SMB,323.85
ACC-006433,2025-09-01,SMB,292.3
ACC-006433,2025-10-01,SMB,369.2
ACC-006433,2025-11-01,SMB,315.25
ACC-006433,2025-12-01,SMB,286.15
ACC-006434,2025-05-01,SMB,21.1
ACC-006434,2025-06-01,SMB,206.95
ACC-006434,2025-07-01,SMB,170.8
ACC-006434,2025-08-01,SMB,185.25
ACC-006434,2025-09-01,SMB,216.85
ACC-006434,2025-10-01,SMB,191.3
ACC-006434,2025-11-01,SMB,209.7
ACC-006434,2025-12-01,SMB,192.6
ACC-006435,2023-03-01,SMB,35.05
ACC-006435,2023-04-01,SMB,330.1
ACC-006435,2023-05-01,SMB,316.05
ACC-006435,2023-06-01,SMB,339.35
ACC-006435,2023-07-01,SMB,271.8
ACC-006435,2023-08-01,SMB,277.15
ACC-006435,2023-09-01,SMB,402.85
ACC-006435,2023-10-01,SMB,377.25
ACC-006435,2023-11-01,SMB,420.35
ACC-006435,2023-12-01,SMB,273.2
ACC-006435,2024-01-01,SMB,473.0
ACC-006435,2024-02-01,SMB,378.35
ACC-006435,2024-03-01,SMB,377.2
ACC-006435,2024-04-01,SMB,355.15
ACC-006435,2024-05-01,SMB,375.35
ACC-006435,2024-06-01,SMB,461.7
ACC-006435,2024-07-01,SMB,351.6
ACC-006435,2024-08-01,SMB,420.6
ACC-006435,2024-09-01,SMB,412.95
ACC-006435,2024-10-01,SMB,438.3
ACC-006435,2024-11-01,SMB,388.5
ACC-006435,2024-12-01,SMB,389.65
ACC-006435,2025-01-01,SMB,486.3
ACC-006435,2025-02-01,SMB,438.55
ACC-006435,2025-03-01,SMB,401.15
ACC-006435,2025-04-01,SMB,431.7
ACC-006435,2025-05-01,SMB,440.4
ACC-006435,2025-06-01,SMB,434.8
ACC-006435,2025-07-01,SMB,442.2
ACC-006435,2025-08-01,SMB,437.65
ACC-006435,2025-09-01,SMB,482.9
ACC-006435,2025-10-01,SMB,452.5
ACC-006435,2025-11-01,SMB,524.9
ACC-006435,2025-12-01,SMB,462.5
ACC-006436,2023-05-01,SMB,22.4
ACC-006436,2023-06-01,SMB,206.9
ACC-006436,2023-07-01,SMB,193.3
ACC-006436,2023-08-01,SMB,227.6
ACC-006436,2023-09-01,SMB,188.05
ACC-006436,2023-10-01,SMB,246.7
ACC-006436,2023-11-01,SMB,216.5
ACC-006436,2023-12-01,SMB,205.3
ACC-006436,2024-01-01,SMB,248.45
ACC-006436,2024-02-01,SMB,270.65
ACC-006436,2024-03-01,SMB,267.85
ACC-006436,2024-04-01,SMB,266.55
ACC-006436,2024-05-01,SMB,247.8
ACC-006436,2024-06-01,SMB,228.75
ACC-006436,2024-07-01,SMB,219.65
ACC-006436,2024-08-01,SMB,256.0
ACC-006436,2024-09-01,SMB,242.0
ACC-006436,2024-10-01,SMB,260.15
ACC-006436,2024-11-01,SMB,246.05
ACC-006436,2024-12-01,SMB,227.45
ACC-006436,2025-01-01,SMB,273.85
ACC-006436,2025-02-01,SMB,299.4
ACC-006436,2025-03-01,SMB,253.5
ACC-006436,2025-04-01,SMB,288.55
ACC-006436,2025-05-01,SMB,273.05
ACC-006436,2025-06-01,SMB,244.25
ACC-006436,2025-07-01,SMB,259.9
ACC-006436,2025-08-01,SMB,248.55
ACC-006436,2025-09-01,SMB,272.4
ACC-006436,2025-10-01,SMB,309.1
ACC-006436,2025-11-01,SMB,333.65
ACC-006436,2025-12-01,SMB,237.5
ACC-006437,2021-12-01,SMB,12.65
ACC-006437,2022-01-01,SMB,90.9
ACC-006437,2022-02-01,SMB,58.2
ACC-006437,2022-03-01,SMB,56.45
ACC-006437,2022-04-01,SMB,33.95
ACC-006437,2022-05-01,SMB,22.05
ACC-006438,2023-04-01,SMB,19.45
ACC-006438,2023-05-01,SMB,212.95
ACC-006438,2023-06-01,SMB,182.05
ACC-006438,2023-07-01,SMB,192.25
ACC-006438,2023-08-01,SMB,240.7
ACC-006438,2023-09-01,SMB,210.85
ACC-006438,2023-10-01,SMB,259.55
ACC-006438,2023-11-01,SMB,245.95
ACC-006438,2023-12-01,SMB,237.95
ACC-006438,2024-01-01,SMB,244.05
ACC-006438,2024-02-01,SMB,248.85
ACC-006438,2024-03-01,SMB,261.95
ACC-006438,2024-04-01,SMB,259.7
ACC-006438,2024-05-01,SMB,240.5
ACC-006438,2024-06-01,SMB,255.05
ACC-006438,2024-07-01,SMB,233.3
ACC-006438,2024-08-01,SMB,296.05
ACC-006438,2024-09-01,SMB,307.85
ACC-006438,2024-10-01,SMB,297.05
ACC-006438,2024-11-01,SMB,295.95
ACC-006438,2024-12-01,SMB,221.05
ACC-006438,2025-01-01,SMB,227.85
ACC-006438,2025-02-01,SMB,292.5
ACC-006438,2025-03-01,SMB,317.1
ACC-006438,2025-04-01,SMB,320.85
ACC-006438,2025-05-01,SMB,305.1
ACC-006438,2025-06-01,SMB,230.2
ACC-006438,2025-07-01,SMB,284.35
ACC-006438,2025-08-01,SMB,297.05
ACC-006438,2025-09-01,SMB,336.4
ACC-006438,2025-10-01,SMB,331.0
ACC-006438,2025-11-01,SMB,326.35
ACC-006438,2025-12-01,SMB,278.3
ACC-006439,2023-10-01,SMB,13.05
ACC-006439,2023-11-01,SMB,121.5
ACC-006439,2023-12-01,SMB,136.65
